bait.Gene.name,prey.Gene.name,enrichment
ENSG00000167977,PDPK1;PDPK2,9.967674
ENSG00000167977,ENSG00000159720,1.247738
ENSG00000167977,ENSG00000108774,2.57543
ENSG00000167977,ENSG00000119705,7.240967
ENSG00000167977,ENSG00000181458,6.76279
ENSG00000167977,ENSG00000099821,4.278175
ENSG00000167977,ENSG00000187605,1.054757
ENSG00000167977,ENSG00000163631,1.693516
ENSG00000167977,ENSG00000138095,6.570403
ENSG00000167977,ENSG00000213923,2.147497
ENSG00000167977,ENSG00000130827,1.814611
ENSG00000167977,ENSG00000129083,1.524575
ENSG00000167977,ENSG00000113387,1.382094
ENSG00000167977,ENSG00000172354,1.833113
ENSG00000167977,ENSG00000090447,4.320496
ENSG00000167977,ENSG00000182979,1.412137
ENSG00000167977,ENSG00000180901,9.816679
ENSG00000167977,ENSG00000150347,2.112084
ENSG00000167977,ENSG00000181649,2.069695
ENSG00000167977,ENSG00000120370,5.55836
ENSG00000167977,ENSG00000103264,5.30706
ENSG00000167977,ENSG00000160447,5.117563
ENSG00000167977,ENSG00000189057,1.867229
ENSG00000167977,ENSG00000068903,2.63392
ENSG00000167977,ENSG00000048471,4.502207
ENSG00000167977,C12orf23,1.478074
ENSG00000167977,ENSG00000054654,1.92029
ENSG00000167977,ENSG00000143314,1.697901
ENSG00000167977,ENSG00000141965,2.585085
ENSG00000167977,ENSG00000179604,2.676784
ENSG00000167977,ENSG00000171174,2.302536
ENSG00000167977,ENSG00000168152,4.545188
ENSG00000167977,ENSG00000167977,13.77473
ENSG00000167977,ENSG00000172380,2.320184
ENSG00000167977,ENSG00000122008,9.736109
ENSG00000167977,SEPT9,1.210263
ENSG00000167977,ENSG00000104447,3.330913
ENSG00000167977,ENSG00000162065,2.900741
ENSG00000011426,ENSG00000126822,4.116699
ENSG00000011426,ENSG00000110880,4.86018
ENSG00000011426,ENSG00000113758,2.809252
ENSG00000011426,SEPT6,5.560021
ENSG00000011426,SEPT10,4.452841
ENSG00000011426,ENSG00000140416,5.3527
ENSG00000011426,ENSG00000039560,5.521061
ENSG00000011426,ENSG00000196586,3.104124
ENSG00000011426,ENSG00000151914,4.470453
ENSG00000011426,ENSG00000064042,7.473705
ENSG00000011426,ENSG00000104529,1.011627
ENSG00000011426,ENSG00000100014,5.405943
ENSG00000011426,ENSG00000141298,4.526931
ENSG00000011426,ENSG00000077157,3.83402
ENSG00000011426,ENSG00000241553,2.650347
ENSG00000011426,ENSG00000197535,4.376243
ENSG00000011426,ENSG00000140022,5.729884
ENSG00000011426,ENSG00000137831,3.766664
ENSG00000011426,ENSG00000099204,6.37956
ENSG00000011426,CALM1;CALM2;CALM3,2.884395
ENSG00000011426,ENSG00000073921,4.552773
ENSG00000011426,ENSG00000154556,3.528526
ENSG00000011426,ENSG00000140416,3.497033
ENSG00000011426,ENSG00000011426,8.36169
ENSG00000011426,ENSG00000011426,8.069164
ENSG00000011426,ENSG00000196535,3.897204
ENSG00000011426,ENSG00000154556,3.849987
ENSG00000011426,MYL12A;MYL12B,1.981794
ENSG00000011426,ENSG00000176105,3.3013
ENSG00000011426,ENSG00000197879,2.285697
ENSG00000011426,ENSG00000213719,2.817681
ENSG00000011426,ENSG00000011405,3.585361
ENSG00000011426,ENSG00000122966,4.14724
ENSG00000011426,ENSG00000058272,3.288662
ENSG00000011426,ENSG00000163466,3.8294
ENSG00000011426,ENSG00000111229,3.916862
ENSG00000011426,ENSG00000162704,4.884996
ENSG00000011426,ENSG00000130402,4.329541
ENSG00000011426,ENSG00000128641,2.780057
ENSG00000011426,ENSG00000071127,2.432447
ENSG00000011426,ENSG00000106078,5.085621
ENSG00000011426,ENSG00000136068,3.250878
ENSG00000011426,ENSG00000197321,3.980194
ENSG00000011426,ENSG00000196961,5.410484
ENSG00000011426,ENSG00000084674,2.054467
ENSG00000011426,ENSG00000113580,2.484243
ENSG00000011426,ENSG00000010810,3.25498
ENSG00000011426,ENSG00000143549,2.662265
ENSG00000011426,ENSG00000254087,2.871306
ENSG00000011426,ENSG00000198467,4.990972
ENSG00000011426,ENSG00000198467,5.22352
ENSG00000011426,ENSG00000122705,3.812
ENSG00000011426,ENSG00000175416,3.516303
ENSG00000011426,ENSG00000072110,3.744352
ENSG00000011426,ENSG00000135678,3.42013
ENSG00000011426,ENSG00000196465,3.727452
ENSG00000011426,ENSG00000196924,4.262362
ENSG00000011426,ENSG00000172757,2.937377
ENSG00000011426,ENSG00000178363,3.947604
ENSG00000011426,ENSG00000136842,5.407631
ENSG00000011426,SSFA2,3.553786
ENSG00000011426,ENSG00000100345,1.885081
ENSG00000011426,ENSG00000085832,4.210567
ENSG00000011426,ENSG00000198898,2.31224
ENSG00000011426,ENSG00000077549,2.742513
ENSG00000011426,ENSG00000133961,2.329706
ENSG00000011426,ENSG00000116489,2.050285
ENSG00000011426,ENSG00000092841,2.335214
ENSG00000011426,ENSG00000115091,3.620625
ENSG00000011426,ENSG00000138071,3.050181
ENSG00000011426,ENSG00000172531,3.158918
ENSG00000011426,ENSG00000213639,4.571009
ENSG00000011426,ENSG00000006125,4.977315
ENSG00000011426,ENSG00000184009,2.926798
ENSG00000011426,ENSG00000167460,4.128028
ENSG00000011426,ENSG00000167460,2.574016
ENSG00000011426,ST5,3.382662
ENSG00000011426,ENSG00000176788,6.813467
ENSG00000011426,ENSG00000153071,5.273313
ENSG00000011426,ENSG00000141367,3.36233
ENSG00000011426,ENSG00000140263,6.340402
ENSG00000011426,ENSG00000115306,3.704919
ENSG00000011426,ENSG00000115306,5.064926
ENSG00000011426,ENSG00000151914,4.683934
ENSG00000011426,ENSG00000162614,4.068784
ENSG00000011426,ENSG00000151239,4.848906
ENSG00000011426,ENSG00000157483,2.856235
ENSG00000011426,ENSG00000177731,6.032013
ENSG00000011426,ENSG00000073921,4.947224
ENSG00000011426,ENSG00000148660,2.386613
ENSG00000011426,ENSG00000197694,3.408229
ENSG00000011426,ENSG00000197694,4.771512
ENSG00000011426,ENSG00000109079,4.486818
ENSG00000011426,ENSG00000108578,1.88495
ENSG00000011426,ENSG00000096433,2.818227
ENSG00000011426,ENSG00000113282,3.440104
ENSG00000011426,SEPT2,4.471092
ENSG00000011426,ENSG00000178209,2.067991
ENSG00000011426,ENSG00000178209,4.095315
ENSG00000011426,ENSG00000171703,5.118815
ENSG00000011426,ENSG00000065534,3.295388
ENSG00000011426,SEPT7,4.484663
ENSG00000011426,ENSG00000075618,3.02754
ENSG00000011426,ENSG00000203485,4.805296
ENSG00000011426,ENSG00000115977,3.147501
ENSG00000011426,ENSG00000176058,4.194853
ENSG00000011426,ENSG00000128487,5.707796
ENSG00000011426,ENSG00000107863,3.000648
ENSG00000011426,KIAA1009,2.960395
ENSG00000011426,ENSG00000198826,3.17113
ENSG00000011426,ENSG00000133030,4.292414
ENSG00000011426,ENSG00000243156,2.573834
ENSG00000011426,ENSG00000169641,5.532507
ENSG00000011426,C19orf21,3.435018
ENSG00000011426,ENSG00000171992,4.726443
ENSG00000011426,ENSG00000196526,2.761377
ENSG00000011426,ENSG00000136153,2.2587
ENSG00000011426,ENSG00000106789,1.571913
ENSG00000011426,ENSG00000161203,5.483064
ENSG00000011426,ENSG00000204316,1.89471
ENSG00000011426,ENSG00000213445,2.304987
ENSG00000011426,ENSG00000278259,3.699415
ENSG00000011426,ENSG00000110237,1.403671
ENSG00000011426,ENSG00000136950,4.727037
ENSG00000011426,ENSG00000172725,4.709555
ENSG00000011426,ENSG00000141965,2.293448
ENSG00000011426,ENSG00000100106,3.535871
ENSG00000011426,ENSG00000134014,3.033356
ENSG00000011426,ENSG00000181722,6.204906
ENSG00000011426,ENSG00000011426,6.640003
ENSG00000011426,ENSG00000128833,4.749354
ENSG00000011426,ENSG00000138756,5.125359
ENSG00000011426,ENSG00000143493,0.9859058
ENSG00000011426,ENSG00000166902,1.875804
ENSG00000011426,ENSG00000138594,2.396982
ENSG00000011426,ENSG00000075218,3.09781
ENSG00000011426,ENSG00000135269,2.769954
ENSG00000011426,ENSG00000050405,2.046682
ENSG00000011426,ENSG00000050405,5.392854
ENSG00000011426,SEPT9,3.040735
ENSG00000011426,ENSG00000165912,2.988089
ENSG00000011426,ENSG00000167306,4.037997
ENSG00000011426,AKAP2,5.745513
ENSG00000143575,ENSG00000067167,1.265735
ENSG00000143575,ENSG00000136986,1.484724
ENSG00000143575,ENSG00000169957,2.50359
ENSG00000143575,ENSG00000143575,8.446735
ENSG00000143575,TIMM23;TIMM23B,1.158897
ENSG00000143575,ENSG00000101350,2.054749
ENSG00000143575,ENSG00000138246,1.395734
ENSG00000143575,ENSG00000144381,1.247031
ENSG00000143575,ENSG00000169100,1.351539
ENSG00000143575,ENSG00000213024,2.524374
ENSG00000143575,ENSG00000213949,1.51251
ENSG00000143575,ENSG00000109111,1.501626
ENSG00000143575,ENSG00000123684,2.179505
ENSG00000143575,ENSG00000171202,2.399063
ENSG00000143575,ENSG00000162129,10.71079
ENSG00000143575,ENSG00000171174,2.330793
ENSG00000166908,ENSG00000167394,1.202165
ENSG00000166908,ENSG00000101639,1.466392
ENSG00000166908,ENSG00000130702,1.734265
ENSG00000166908,ENSG00000162607,5.483401
ENSG00000166908,ENSG00000150867,8.958037
ENSG00000166908,ENSG00000276293,11.71686
ENSG00000166908,ENSG00000160753,2.858781
ENSG00000166908,ENSG00000198730,2.147355
ENSG00000166908,ENSG00000155100,4.320037
ENSG00000166908,ENSG00000166908,9.662457
ENSG00000166908,ENSG00000166908,11.45698
ENSG00000166908,ENSG00000278845,1.443393
ENSG00000166908,ENSG00000173933,0.9891642
ENSG00000166908,ENSG00000113845,1.905072
ENSG00000166908,ENSG00000119878,1.714566
ENSG00000087586,ENSG00000112855,2.444136
ENSG00000087586,ENSG00000168036,3.295598
ENSG00000087586,ENSG00000130165,1.632545
ENSG00000087586,ENSG00000087586,9.079056
ENSG00000087586,ENSG00000136826,2.092635
ENSG00000087586,ENSG00000105486,2.13588
ENSG00000087586,ENSG00000061794,2.440707
ENSG00000087586,ENSG00000273841,1.119554
ENSG00000087586,ENSG00000174720,1.075225
ENSG00000087586,ENSG00000086504,1.396481
ENSG00000087586,ENSG00000197056,2.096488
ENSG00000087586,ENSG00000138303,1.512083
ENSG00000087586,ENSG00000115207,2.275549
ENSG00000087586,ENSG00000089177,1.319181
ENSG00000087586,ENSG00000116353,2.750836
ENSG00000087586,ENSG00000187531,1.856867
ENSG00000087586,ENSG00000166902,2.137421
ENSG00000087586,ENSG00000086065,3.046992
ENSG00000087586,ENSG00000118965,1.999138
ENSG00000087586,ENSG00000175221,1.21318
ENSG00000103653,ENSG00000167394,1.210342
ENSG00000103653,ENSG00000119139,1.078186
ENSG00000103653,ENSG00000117395,1.606615
ENSG00000103653,ENSG00000197943,1.441668
ENSG00000103653,ENSG00000103653,9.047349
ENSG00000103653,ENSG00000148660,2.830793
ENSG00000103653,ENSG00000060749,1.853849
ENSG00000103653,ENSG00000157514,2.700858
ENSG00000103653,ENSG00000097033,1.305105
ENSG00000167670,ENSG00000094916,3.140173
ENSG00000167670,ENSG00000085224,4.99559
ENSG00000167670,ENSG00000162521,4.824339
ENSG00000167670,ENSG00000162521,5.953197
ENSG00000167670,ENSG00000167670,6.774332
ENSG00000167670,ENSG00000159259,5.666908
ENSG00000167670,ENSG00000139842,3.645538
ENSG00000167670,ENSG00000013364,10.52872
ENSG00000167670,ENSG00000102054,5.033857
ENSG00000167670,ENSG00000132436,0.9538388
ENSG00000167670,ENSG00000146247,3.065022
ENSG00000167670,ENSG00000048649,3.294114
ENSG00000167670,ENSG00000166181,3.317323
ENSG00000167670,ENSG00000101421,2.47994
ENSG00000167670,ENSG00000126524,2.483447
ENSG00000165699,ENSG00000050426,5.341103
ENSG00000165699,ENSG00000134343,2.135221
ENSG00000165699,ENSG00000164609,1.565353
ENSG00000165699,ENSG00000116560,2.192058
ENSG00000165699,ENSG00000162434,1.905978
ENSG00000165699,ENSG00000103197,8.282821
ENSG00000165699,ENSG00000077380,2.674208
ENSG00000165699,ENSG00000145979,4.773114
ENSG00000165699,ENSG00000060339,2.348861
ENSG00000165699,ENSG00000165699,12.41081
ENSG00000143353,ENSG00000132842,1.258842
ENSG00000143353,ENSG00000178685,2.131299
ENSG00000143353,ENSG00000105486,2.028646
ENSG00000143353,ENSG00000048544,2.476221
ENSG00000143353,ENSG00000012171,1.236668
ENSG00000143353,ENSG00000143353,15.31344
ENSG00000143353,ENSG00000062194,1.953824
ENSG00000143353,ENSG00000164715,2.534367
ENSG00000143353,ENSG00000068784,1.092722
ENSG00000143353,OBFC1,1.723738
ENSG00000143353,ENSG00000021574,1.253772
ENSG00000143353,ENSG00000101160,1.921901
ENSG00000143353,ENSG00000008324,1.366418
ENSG00000143353,ENSG00000156239,2.379326
ENSG00000122133,ENSG00000122133,8.031107
ENSG00000122133,ENSG00000117868,1.101826
ENSG00000122133,ENSG00000137094,2.319415
ENSG00000122133,ENSG00000115840,1.449488
ENSG00000122133,ENSG00000102178,2.966068
ENSG00000122133,ENSG00000244038,1.602257
ENSG00000122133,ENSG00000115207,2.144558
ENSG00000122133,ENSG00000186660,1.116733
ENSG00000086062,ENSG00000121073,2.276049
ENSG00000086062,ENSG00000178685,2.194421
ENSG00000086062,ENSG00000074755,2.21058
ENSG00000086062,ENSG00000086062,11.72384
ENSG00000086062,ENSG00000089775,1.772485
ENSG00000086062,ENSG00000115677,1.513511
ENSG00000086062,ENSG00000183617,1.701752
ENSG00000086062,ENSG00000062194,2.00227
ENSG00000086062,ENSG00000196233,2.597942
ENSG00000086062,ENSG00000080845,2.06139
ENSG00000086062,ENSG00000181610,1.040609
ENSG00000163930,ENSG00000215271,3.712086
ENSG00000163930,ENSG00000103549,1.863097
ENSG00000163930,ENSG00000213923,2.127776
ENSG00000163930,ENSG00000183530,2.849416
ENSG00000163930,ENSG00000198231,2.242262
ENSG00000163930,ENSG00000171456,5.340774
ENSG00000163930,ENSG00000166685,3.015156
ENSG00000163930,ENSG00000163930,4.382231
ENSG00000163930,ENSG00000179958,3.148543
ENSG00000163930,CENPJ;DKFZp667E025,2.178427
ENSG00000143476,ENSG00000239887,2.578908
ENSG00000143476,ENSG00000178177,2.65343
ENSG00000143476,ENSG00000169727,6.462543
ENSG00000143476,ENSG00000168090,6.413921
ENSG00000143476,ENSG00000198612,6.737689
ENSG00000143476,ENSG00000198707,1.597201
ENSG00000143476,ENSG00000103549,1.847406
ENSG00000143476,ENSG00000132646,4.510452
ENSG00000143476,ENSG00000120438,2.912664
ENSG00000143476,ENSG00000146731,3.401438
ENSG00000143476,ENSG00000150753,4.987694
ENSG00000143476,ENSG00000163468,3.914248
ENSG00000143476,ENSG00000156261,5.049386
ENSG00000143476,ENSG00000115484,3.518811
ENSG00000143476,ENSG00000166200,8.613148
ENSG00000143476,ENSG00000100387,4.045548
ENSG00000143476,ENSG00000166226,4.823087
ENSG00000143476,ENSG00000139842,5.339211
ENSG00000143476,ENSG00000158290,5.483798
ENSG00000143476,ENSG00000167986,6.064548
ENSG00000143476,ENSG00000121022,4.172468
ENSG00000143476,ENSG00000096717,1.446845
ENSG00000143476,ENSG00000135624,4.698742
ENSG00000143476,ENSG00000138663,8.769593
ENSG00000143476,ENSG00000130311,3.560807
ENSG00000143476,ENSG00000136709,2.176857
ENSG00000143476,ENSG00000112996,2.260439
ENSG00000143476,ENSG00000143476,12.48783
ENSG00000143476,ENSG00000111652,3.305723
ENSG00000143476,ENSG00000141030,6.381772
ENSG00000107581,EIF3H;EIF3S3,9.08311
ENSG00000107581,ENSG00000175390,6.977288
ENSG00000107581,ENSG00000175581,2.883625
ENSG00000107581,ENSG00000100353,7.851947
ENSG00000107581,ENSG00000130810,1.752494
ENSG00000107581,RPSA;RPSAP58,4.335502
ENSG00000107581,ENSG00000114867,3.375504
ENSG00000107581,ENSG00000117523,2.170103
ENSG00000107581,ENSG00000204120,2.226917
ENSG00000107581,ENSG00000144713,2.47406
ENSG00000107581,ENSG00000125485,1.475154
ENSG00000107581,MPG;PIG16,3.041313
ENSG00000107581,ENSG00000185298,2.859744
ENSG00000107581,ENSG00000265681,2.048096
ENSG00000107581,ENSG00000108298,2.33349
ENSG00000107581,DDX3X;DDX3Y,3.793523
ENSG00000107581,ENSG00000158417,1.995787
ENSG00000107581,ENSG00000164985,3.780237
ENSG00000107581,ENSG00000107833,1.995367
ENSG00000107581,ENSG00000130811,7.956869
ENSG00000107581,ENSG00000104131,4.069354
ENSG00000107581,ENSG00000174780,2.294012
ENSG00000107581,ENSG00000181163,2.386866
ENSG00000107581,ENSG00000140988,2.05699
ENSG00000107581,HIST1H1B,1.885813
ENSG00000107581,ENSG00000182899,1.62142
ENSG00000107581,ENSG00000147604,2.229341
ENSG00000107581,ENSG00000149273,2.511138
ENSG00000107581,ENSG00000181222,2.957532
ENSG00000107581,ENSG00000112306,2.000851
ENSG00000107581,ENSG00000167526,2.313891
ENSG00000107581,ENSG00000147403,2.408411
ENSG00000107581,ENSG00000136448,3.960882
ENSG00000107581,ENSG00000163918,2.205841
ENSG00000107581,ENSG00000116251,1.928785
ENSG00000107581,ENSG00000174444,2.189682
ENSG00000107581,ENSG00000140319,2.302711
ENSG00000107581,ENSG00000105372,2.206475
ENSG00000107581,ENSG00000100316,1.987924
ENSG00000107581,ENSG00000142541,1.93962
ENSG00000107581,ENSG00000177954,2.381588
ENSG00000107581,ENSG00000166441,2.361563
ENSG00000107581,ENSG00000122406,3.658656
ENSG00000107581,ENSG00000124614,3.421704
ENSG00000107581,ENSG00000173674,5.307043
ENSG00000107581,ENSG00000204469,2.606547
ENSG00000107581,ENSG00000188846,2.840607
ENSG00000107581,ENSG00000106263,6.758469
ENSG00000107581,ENSG00000104408,6.67015
ENSG00000107581,ENSG00000161960,2.379568
ENSG00000107581,ENSG00000008988,4.607788
ENSG00000107581,ENSG00000145425,2.694837
ENSG00000107581,ENSG00000131469,2.494096
ENSG00000107581,ENSG00000134419,2.069796
ENSG00000107581,ENSG00000105193,3.269711
ENSG00000107581,ENSG00000164587,3.204151
ENSG00000107581,ENSG00000231500,2.856838
ENSG00000107581,ENSG00000213741,2.215224
ENSG00000107581,ENSG00000142534,2.284137
ENSG00000107581,ENSG00000148303,2.322597
ENSG00000107581,ENSG00000198242,1.932245
ENSG00000107581,ENSG00000137154,2.667712
ENSG00000107581,ENSG00000115268,2.756128
ENSG00000107581,ENSG00000138326,3.144038
ENSG00000107581,ENSG00000118181,2.505627
ENSG00000107581,ENSG00000233927,3.252677
ENSG00000107581,ENSG00000149806,2.887752
ENSG00000107581,ENSG00000198755,2.498903
ENSG00000107581,ENSG00000142676,2.332042
ENSG00000107581,ENSG00000161016,2.430545
ENSG00000107581,ENSG00000172809,3.583359
ENSG00000107581,ENSG00000171858,7.202208
ENSG00000107581,GNB2L1,4.779351
ENSG00000107581,ENSG00000110321,6.272675
ENSG00000107581,ENSG00000114391,2.420401
ENSG00000107581,ENSG00000153187,2.521089
ENSG00000107581,ENSG00000105640,2.201308
ENSG00000107581,ENSG00000225830,1.044876
ENSG00000107581,ENSG00000037474,2.21399
ENSG00000107581,ENSG00000145907,3.302904
ENSG00000107581,ENSG00000084623,7.539311
ENSG00000107581,ENSG00000134697,1.872493
ENSG00000107581,ENSG00000107581,6.270384
ENSG00000107581,ENSG00000204351,2.520083
ENSG00000107581,ENSG00000167721,2.029005
ENSG00000107581,ENSG00000288701,5.815073
ENSG00000107581,ENSG00000127483,1.905587
ENSG00000107581,C9orf114,2.264025
ENSG00000107581,ENSG00000198677,2.86603
ENSG00000107581,ENSG00000155506,2.501168
ENSG00000107581,ENSG00000161813,2.568507
ENSG00000107581,ENSG00000197157,3.119133
ENSG00000107581,ENSG00000174173,2.094719
ENSG00000107581,ENSG00000149100,8.052299
ENSG00000107581,ENSG00000067248,4.398603
ENSG00000107581,ENSG00000104626,2.436323
ENSG00000107581,ENSG00000138303,4.013422
ENSG00000107581,ENSG00000142864,3.27239
ENSG00000107581,ENSG00000119812,3.342151
ENSG00000107581,ENSG00000113460,1.924107
ENSG00000107581,ENSG00000079785,4.393214
ENSG00000107581,ENSG00000107929,2.169201
ENSG00000107581,ENSG00000126749,2.495524
ENSG00000107581,ENSG00000173545,3.256686
ENSG00000107581,EIF3C;EIF3CL,7.008167
ENSG00000107581,ENSG00000072506,2.14858
ENSG00000107581,ENSG00000107937,2.356536
ENSG00000107581,ENSG00000135372,2.986089
ENSG00000107581,ENSG00000213782,2.545374
ENSG00000107581,NO66,2.363557
ENSG00000107581,ENSG00000145220,2.325829
ENSG00000107581,ENSG00000178982,6.751762
ENSG00000107581,ENSG00000173113,3.680399
ENSG00000107581,ENSG00000009954,1.616566
ENSG00000107581,ENSG00000170515,7.324236
ENSG00000107581,EIF3EIP;EIF3L,6.96461
ENSG00000107581,C22orf28,2.880353
ENSG00000107581,ENSG00000092201,2.442652
MAGOH;MAGOHB,C5orf44,1.801041
MAGOH;MAGOHB,ENSG00000142657,2.567414
MAGOH;MAGOHB,ENSG00000164070,0.9524803
MAGOH;MAGOHB,ENSG00000085511,1.492834
MAGOH;MAGOHB,ENSG00000180357,1.557126
MAGOH;MAGOHB,ENSG00000101350,2.168218
MAGOH;MAGOHB,ENSG00000010244,2.372148
MAGOH;MAGOHB,ENSG00000213949,1.722756
MAGOH;MAGOHB,MAGOH;MAGOHB,2.389122
MAGOH;MAGOHB,ENSG00000144674,1.669704
MAGOH;MAGOHB,ENSG00000205730,1.971533
MAGOH;MAGOHB,ENSG00000058453,1.441265
MAGOH;MAGOHB,ENSG00000048471,4.472497
MAGOH;MAGOHB,ENSG00000062725,2.606289
MAGOH;MAGOHB,ENSG00000111196,3.757678
MAGOH;MAGOHB,ENSG00000127526,1.168557
MAGOH;MAGOHB,ENSG00000089177,1.379809
MAGOH;MAGOHB,ENSG00000137574,1.844195
MAGOH;MAGOHB,WIBG,12.19553
MAGOH;MAGOHB,WIBG,8.724259
MAGOH;MAGOHB,ENSG00000141965,2.695144
MAGOH;MAGOHB,ENSG00000171174,2.334495
MAGOH;MAGOHB,ENSG00000117245,4.476997
MAGOH;MAGOHB,ENSG00000088305,1.552642
MAGOH;MAGOHB,ENSG00000066735,2.040143
MAGOH;MAGOHB,ENSG00000110756,2.125054
MAGOH;MAGOHB,ENSG00000265241,4.456536
ENSG00000160058,ENSG00000138385,1.758825
ENSG00000160058,ENSG00000197386,2.073717
ENSG00000160058,ENSG00000182979,1.42514
ENSG00000160058,ENSG00000162849,2.049417
ENSG00000160058,ENSG00000134186,1.087693
ENSG00000160058,ENSG00000169604,1.728183
ENSG00000160058,ENSG00000160058,13.10768
ENSG00000111596,ENSG00000125107,11.99352
ENSG00000111596,ENSG00000155508,8.087882
ENSG00000111596,ENSG00000182973,9.334148
ENSG00000111596,ENSG00000138767,8.154083
ENSG00000111596,ENSG00000127603,2.416261
ENSG00000111596,ENSG00000115641,5.743665
ENSG00000111596,ENSG00000198961,4.920967
ENSG00000111596,ENSG00000088038,11.66422
ENSG00000111596,ENSG00000211897,1.523371
ENSG00000111596,ENSG00000216490,0.9895668
ENSG00000111596,ENSG00000182149,2.645412
ENSG00000111596,ENSG00000101966,1.724865
ENSG00000111596,ENSG00000167986,2.930302
ENSG00000111596,RQCD1,7.049615
ENSG00000111596,ENSG00000111665,1.997058
ENSG00000111596,ENSG00000149115,11.75982
ENSG00000111596,ENSG00000111596,9.59479
ENSG00000111596,ENSG00000198791,8.297278
ENSG00000111596,C2orf29,8.507908
ENSG00000111596,ENSG00000113300,5.51418
ENSG00000265241,ENSG00000204564,2.244819
ENSG00000265241,ENSG00000108587,1.461283
ENSG00000265241,ENSG00000171681,2.829422
ENSG00000265241,ENSG00000067208,2.652142
ENSG00000265241,ENSG00000147403,1.329295
ENSG00000265241,ENSG00000166900,1.807147
ENSG00000265241,ENSG00000108349,7.544848
ENSG00000265241,ENSG00000143748,1.497062
ENSG00000265241,ENSG00000072682,4.404796
ENSG00000265241,ENSG00000134248,1.297252
ENSG00000265241,ENSG00000150687,2.097074
ENSG00000265241,ENSG00000117984,5.205643
ENSG00000265241,H2AFJ;HIST1H2AG;HIST1H2AH;HIST1H2AJ,1.124299
ENSG00000265241,ENSG00000073614,2.496754
ENSG00000265241,ENSG00000140464,2.622618
ENSG00000265241,ENSG00000141543,2.395001
ENSG00000265241,ENSG00000157020,1.739251
ENSG00000265241,ENSG00000139842,1.051246
ENSG00000265241,ENSG00000107938,1.808295
ENSG00000265241,ENSG00000137942,2.211842
ENSG00000265241,ENSG00000165288,3.201926
ENSG00000265241,ENSG00000167522,1.106881
ENSG00000265241,ENSG00000180921,2.228556
ENSG00000265241,EFTUD1,1.711388
ENSG00000265241,ENSG00000111196,2.663034
ENSG00000265241,ENSG00000247077,3.052904
ENSG00000265241,ENSG00000156831,2.463558
ENSG00000265241,WIBG,11.22133
ENSG00000265241,WIBG,6.855434
ENSG00000265241,ENSG00000164118,2.741395
ENSG00000265241,ENSG00000100941,2.08311
ENSG00000265241,ENSG00000146109,1.071415
ENSG00000265241,ENSG00000074582,2.197407
ENSG00000265241,ENSG00000102531,2.947011
ENSG00000265241,ENSG00000105321,2.362808
ENSG00000265241,ENSG00000148308,1.659005
ENSG00000265241,ENSG00000265241,2.667515
ENSG00000203879,ENSG00000109113,5.557102
ENSG00000203879,ENSG00000214022,3.121162
ENSG00000203879,ENSG00000108774,6.891403
ENSG00000203879,ENSG00000168118,7.248605
ENSG00000203879,ENSG00000175582,6.299675
ENSG00000203879,ENSG00000203879,12.99328
ENSG00000203879,ENSG00000102119,4.169032
ENSG00000203879,ENSG00000075785,3.763378
ENSG00000203879,ENSG00000123595,4.6749
ENSG00000203879,ENSG00000143545,7.00483
ENSG00000203879,ENSG00000167461,9.840276
ENSG00000203879,ENSG00000111540,5.375936
ENSG00000203879,ENSG00000084733,7.924929
ENSG00000203879,ENSG00000119396,4.849179
ENSG00000203879,ENSG00000138069,5.300649
ENSG00000203879,ENSG00000130726,1.934565
ENSG00000203879,ENSG00000168461,6.519665
ENSG00000203879,ENSG00000075914,1.153979
ENSG00000203879,ENSG00000111737,9.037574
ENSG00000203879,ENSG00000179119,3.21497
ENSG00000203879,ENSG00000206418,9.516464
ENSG00000203879,ENSG00000032444,2.11826
ENSG00000203879,ENSG00000119812,1.467469
ENSG00000203879,ENSG00000187240,1.472102
ENSG00000203879,ENSG00000107164,1.262343
ENSG00000203879,Asun;ASUN,2.077467
ENSG00000054523,ENSG00000266412,2.312059
ENSG00000054523,ENSG00000221829,2.737164
ENSG00000054523,ENSG00000054523,3.610753
ENSG00000054523,ENSG00000135636,1.367898
ENSG00000054523,ENSG00000013441,1.711841
ENSG00000054523,ENSG00000134369,1.532428
ENSG00000054523,ENSG00000113522,2.022314
ENSG00000156675,ENSG00000141562,1.436676
ENSG00000156675,ENSG00000106261,1.969311
ENSG00000156675,ENSG00000254087,1.368379
ENSG00000156675,ENSG00000213024,4.966884
ENSG00000156675,ENSG00000013441,1.773242
ENSG00000156675,ENSG00000115677,1.809369
ENSG00000156675,ENSG00000131626,2.850446
ENSG00000156675,ENSG00000185236,5.188689
ENSG00000156675,ENSG00000168566,0.9636886
ENSG00000156675,C3orf17,0.9332845
ENSG00000156675,ENSG00000156675,10.36149
ENSG00000156675,ENSG00000255112,1.908728
ENSG00000156675,ENSG00000108651,2.01538
ENSG00000105321,ENSG00000100813,2.395701
ENSG00000105321,ENSG00000149273,2.260876
ENSG00000105321,ENSG00000159720,1.870827
ENSG00000105321,NAP1L4;NAP1L4b,7.218766
ENSG00000105321,ENSG00000187109,2.502112
ENSG00000105321,ENSG00000166900,1.717165
ENSG00000105321,ENSG00000119616,2.699028
ENSG00000105321,ENSG00000129351,1.599066
ENSG00000105321,ENSG00000100201,2.204517
