A,B
YDR280W,YLR268W
YDR280W,YMR117C
YDR280W,YMR213W
YDR280W,YMR236W
YDR280W,YOR004W
YDR280W,YOR020C
YDR280W,YOR254C
YDR280W,YOR341W
YDR280W,YPR168W
YDR280W,YPR181C
YDR280W,YPR183W
YDL008W,YDR288W
YDR288W,YDR531W
YDR288W,YER094C
YDR288W,YER147C
YDR288W,YER157W
YDR288W,YFR004W
YDR288W,YFR028C
YDR288W,YFR037C
YDR288W,YGL048C
YDR288W,YGL061C
YDR288W,YGL116W
YDR288W,YGL137W
YDR288W,YGL142C
YDR288W,YGR006W
YDR288W,YGR091W
YDR288W,YHR007C
YDR288W,YHR024C
YDR288W,YHR027C
YDR288W,YHR107C
YDR288W,YHR118C
YDR288W,YHR188C
YDR288W,YIL106W
YDR288W,YIL109C
YDR288W,YIL144W
YDR288W,YJL011C
YDR288W,YJL074C
YDR288W,YJL090C
YDR288W,YJR006W
YDR288W,YJR057W
YDR288W,YJR076C
YDR288W,YKL112W
YDR288W,YLL004W
YDR288W,YLR268W
YDR288W,YLR298C
YDR288W,YLR314C
YDR288W,YLR340W
YDR288W,YLR347C
YDR288W,YLR459W
YDR288W,YMR076C
YDR288W,YMR079W
YDR288W,YMR236W
YDR288W,YMR277W
YDR288W,YNR026C
YDR288W,YOL038W
YDR288W,YOR020C
YDR288W,YOR157C
YDR288W,YOR249C
YDR288W,YOR254C
YDR288W,YOR259C
YDR288W,YPL028W
YDR288W,YPL094C
YDR288W,YPL190C
YDR288W,YPR034W
YDR288W,YPR108W
YDR288W,YPR178W
YDR052C,YDR292C
YDR292C,YER094C
YDR292C,YER125W
YDR292C,YER136W
YDR292C,YFL005W
YDR292C,YFR004W
YDR292C,YGL130W
YDR292C,YGL245W
YDR292C,YGR074W
YDR292C,YGR094W
YDR292C,YGR113W
YDR292C,YHR088W
YDR292C,YHR118C
YDR292C,YIR006C
YDR292C,YJL039C
YDR292C,YJL085W
YDR292C,YJR068W
YDR292C,YKL125W
YDR292C,YKL145W
YDR292C,YLR222C
YDR292C,YLR340W
YDR292C,YLR347C
YDR292C,YML077W
YDR292C,YMR061W
YDR292C,YMR229C
YDR292C,YMR236W
YDR292C,YMR240C
YDR292C,YMR281W
YDR292C,YMR290C
YDR292C,YNL038W
YDR292C,YOR048C
YDR292C,YOR103C
YDR292C,YOR168W
YDR292C,YOR181W
YDR292C,YOR204W
YDR292C,YOR259C
YDR292C,YPL169C
YDR292C,YPR016C
YDR292C,YPR103W
YDR292C,YPR178W
YDR292C,YPR181C
YDL003W,YDR299W
YDL126C,YDR299W
YDR299W,YDR531W
YDR299W,YFL039C
YDR299W,YFR004W
YDR299W,YFR028C
YDR299W,YGL073W
YDR299W,YGR006W
YDR299W,YGR245C
YDR299W,YHR036W
YDR299W,YHR101C
YDR299W,YHR107C
YDR299W,YHR164C
YDR299W,YIL106W
YDR299W,YIR011C
YDR299W,YJL011C
YDR299W,YJL085W
YDR299W,YJR064W
YDR299W,YJR076C
YDR299W,YKL021C
YDR299W,YKL196C
YDR299W,YKR081C
YDR299W,YLR022C
YDR299W,YLR078C
YDR299W,YLR215C
YDR299W,YLR317W
YDR299W,YMR049C
YDR299W,YNL006W
YDR299W,YNL061W
YDR299W,YNL138W
YDR299W,YNR003C
YDR299W,YNR026C
YDR299W,YOL038W
YDR299W,YOL077C
YDR299W,YOR020C
YDR299W,YOR168W
YDR299W,YPL094C
YDR299W,YPR161C
YBR135W,YDR301W
YDL108W,YDR301W
YDR301W,YGR002C
YDR301W,YHR058C
YDR301W,YHR107C
YDR301W,YJR057W
YDR301W,YKL125W
YDR301W,YNR003C
YDR301W,YPL190C
YDL008W,YDR302W
YDR302W,YFL009W
YDR302W,YFR052W
YDR302W,YGL073W
YDR302W,YGL092W
YDR302W,YGL112C
YDR302W,YGL247W
YDR302W,YGR140W
YDR302W,YHR058C
YDR302W,YHR164C
YDR302W,YIL106W
YDR302W,YJL025W
YDR302W,YJL039C
YDR302W,YJL074C
YDR302W,YJL090C
YDR302W,YJR006W
YDR302W,YJR042W
YDR302W,YJR093C
YDR302W,YLR022C
YDR302W,YLR045C
YDR302W,YLR229C
YDR302W,YLR310C
YDR302W,YML046W
YDR302W,YMR268C
YDR302W,YMR298W
YDR302W,YOR103C
YDR302W,YOR249C
YDR302W,YOR259C
YDR302W,YPL209C
YDR302W,YPR162C
YDR302W,YPR176C
YDL008W,YDR303C
YDR303C,YER136W
YDR303C,YGR013W
YDR303C,YGR172C
YDR303C,YIL048W
YDR303C,YJL085W
YDR303C,YJL091C
YDR303C,YLR045C
YDR303C,YLR127C
YDR303C,YMR229C
YDR303C,YMR298W
YDR303C,YNL038W
YDR303C,YOR048C
YDR303C,YPR176C
YDL145C,YDR308C
YDR172W,YDR308C
YDR182W,YDR308C
YDR308C,YER094C
YDR308C,YER157W
YDR308C,YFL038C
YDR308C,YGR278W
YDR308C,YHR107C
YDR308C,YHR172W
YDR308C,YHR188C
YDR308C,YJL104W
YDR308C,YJL174W
YDR308C,YJR076C
YDR308C,YKR068C
YDR308C,YLR314C
YDR308C,YMR229C
YDR308C,YNL138W
YDR308C,YOR122C
YDR308C,YOR259C
YDR308C,YPL010W
YDR308C,YPL063W
YDR308C,YPR162C
YDR308C,YPR181C
YDR308C,YPR190C
YDR081C,YDR311W
YDR172W,YDR311W
YDR311W,YER093C
YDR311W,YER094C
YDR311W,YER136W
YDR311W,YFL008W
YDR311W,YFL039C
YDR311W,YFR004W
YDR311W,YFR050C
YDR311W,YFR052W
YDR311W,YGL011C
YDR311W,YGL061C
YDR311W,YGL097W
YDR311W,YGL245W
YDR311W,YGR103W
YDR311W,YGR119C
YDR311W,YGR156W
YDR311W,YGR277C
YDR311W,YHR027C
YDR311W,YHR058C
YDR311W,YHR118C
YDR311W,YIL048W
YDR311W,YIL062C
YDR311W,YIL150C
YDR311W,YJL025W
YDR311W,YJL090C
YDR311W,YJL104W
YDR311W,YJL203W
YDR311W,YJR045C
YDR311W,YJR057W
YDR311W,YJR065C
YDR311W,YKL125W
YDR311W,YKL173W
YDR311W,YLR026C
YDR311W,YLR045C
YDR311W,YLR078C
YDR311W,YLR086W
YDR311W,YLR347C
YDR311W,YLR383W
YDR311W,YML064C
YDR311W,YML130C
YDR311W,YMR213W
YDR311W,YMR239C
YDR311W,YMR277W
YDR311W,YMR290C
YDR311W,YNL006W
YDR311W,YNL061W
YDR311W,YOL038W
YDR311W,YOR249C
YDR311W,YOR262W
YDR311W,YPL063W
YDR311W,YPL076W
YDR311W,YPL094C
YDR311W,YPL211W
YDR311W,YPR103W
YDR311W,YPR108W
YDR311W,YPR181C
YDR311W,YPR183W
YBL041W,YDR324C
YBR135W,YDR324C
YCL059C,YDR324C
YDL105W,YDR324C
YDR088C,YDR324C
YDR324C,YFL039C
YDR324C,YJR112W
YDR324C,YKL019W
YDR324C,YKL112W
YDR324C,YNR003C
YDL008W,YDR325W
YDR145W,YDR325W
YDR325W,YER094C
YDR325W,YER136W
YDR325W,YER157W
YDR325W,YFL009W
YDR325W,YFL039C
YDR325W,YFR004W
YDR325W,YFR005C
YDR325W,YGL022W
YDR325W,YGL048C
YDR325W,YGL112C
YDR325W,YGL113W
YDR325W,YGL116W
YDR325W,YGL120C
YDR325W,YGL137W
YDR325W,YGR006W
YDR325W,YGR092W
YDR325W,YGR094W
YDR325W,YGR103W
YDR325W,YGR156W
YDR325W,YGR195W
YDR325W,YGR211W
YDR325W,YHR027C
YDR325W,YHR107C
YDR325W,YHR166C
YDR325W,YHR188C
YDR325W,YIL062C
YDR325W,YIL106W
YDR325W,YIL109C
YDR325W,YIR006C
YDR325W,YIR008C
YDR325W,YJL050W
YDR325W,YJL091C
YDR325W,YKL021C
YDR325W,YKL022C
YDR325W,YKL095W
YDR325W,YKL203C
YDR325W,YLR005W
YDR325W,YLR022C
YDR325W,YLR088W
YDR325W,YLR100W
YDR325W,YLR116W
YDR325W,YLR186W
YDR325W,YLR196W
YDR325W,YLR197W
YDR325W,YLR208W
YDR325W,YLR276C
YDR325W,YLR298C
YDR325W,YLR378C
YDR325W,YLR459W
YDR325W,YML049C
YDR325W,YML098W
YDR325W,YMR112C
YDR325W,YMR197C
YDR325W,YNL002C
YDR325W,YNL061W
YDR325W,YNL062C
YDR325W,YOL021C
YDR325W,YOL038W
YDR325W,YOL123W
YDR325W,YOL135C
YDR325W,YOR122C
YDR325W,YOR174W
YDR325W,YOR249C
YDR325W,YOR254C
YDR325W,YOR259C
YDR325W,YOR272W
YDR325W,YOR294W
YDR325W,YOR326W
YDR325W,YPL076W
YDR325W,YPR025C
YDR325W,YPR033C
YDR325W,YPR085C
YDR325W,YPR086W
YDR325W,YPR103W
YDR325W,YPR181C
YDR325W,YPR183W
YAR007C,YDR331W
YDL008W,YDR331W
YDL209C,YDR331W
YDR331W,YER094C
YDR331W,YER125W
YDR331W,YER148W
YDR331W,YFL008W
YDR331W,YFL009W
YDR331W,YFR027W
YDR331W,YFR028C
YDR331W,YFR037C
YDR331W,YFR052W
YDR331W,YGL001C
YDR331W,YGL044C
YDR331W,YGL073W
YDR331W,YGL092W
YDR331W,YGL112C
YDR331W,YGL116W
YDR331W,YGL130W
YDR331W,YGR245C
YDR331W,YGR278W
YDR331W,YHR040W
YDR331W,YHR118C
YDR331W,YHR122W
YDR331W,YHR164C
YDR331W,YIL068C
YDR331W,YIL106W
YDR331W,YIL109C
YDR331W,YIL150C
YDR331W,YIR008C
YDR331W,YIR011C
YDR331W,YJL025W
YDR331W,YJL074C
YDR331W,YJL097W
YDR331W,YJL194W
YDR331W,YJR042W
YDR331W,YJR045C
YDR331W,YJR064W
YDR331W,YJR093C
YDR331W,YJR112W
YDR331W,YJR141W
YDR331W,YKL104C
YDR331W,YKL203C
YDR331W,YKR022C
YDR331W,YLR005W
YDR331W,YLR007W
YDR331W,YLR008C
YDR331W,YLR045C
YDR331W,YLR071C
YDR331W,YLR229C
YDR331W,YLR274W
YDR331W,YLR298C
YDR331W,YLR314C
YDR331W,YLR316C
YDR331W,YLR340W
YDR331W,YLR347C
YDR331W,YLR457C
YDR331W,YML105C
YDR331W,YML114C
YDR331W,YML127W
YDR331W,YML130C
YDR331W,YMR013C
YDR331W,YMR049C
YDR331W,YMR061W
YDR331W,YMR076C
YDR331W,YMR094W
YDR331W,YMR112C
YDR331W,YMR117C
YDR331W,YMR168C
YDR331W,YMR213W
YDR331W,YMR268C
YDR331W,YMR277W
YDR331W,YMR290C
YDR331W,YMR296C
YDR331W,YNL006W
YDR331W,YNL061W
YDR331W,YNL102W
YDR331W,YNR026C
YDR331W,YNR038W
YDR331W,YOL038W
YDR331W,YOL066C
YDR331W,YOL069W
YDR331W,YOL135C
YDR331W,YOR174W
YDR331W,YOR232W
YDR331W,YOR249C
YDR331W,YOR250C
YDR331W,YOR259C
YDR331W,YOR262W
YDR331W,YOR272W
YDR331W,YOR294W
YDR331W,YOR326W
YDR331W,YPL063W
YDR331W,YPL085W
YDR331W,YPL228W
YDR331W,YPL233W
YDR331W,YPR025C
YDR331W,YPR082C
YDR331W,YPR085C
YDR331W,YPR133C
YDR331W,YPR161C
YDR331W,YPR162C
YDR331W,YPR168W
YDR331W,YPR176C
YDR331W,YPR178W
YDR339C,YER093C
YDR339C,YFL009W
YDR339C,YFL029C
YDR339C,YGL048C
YDR339C,YGR119C
YDR339C,YGR172C
YDR339C,YGR245C
YDR339C,YGR278W
YDR339C,YHR007C
YDR339C,YHR088W
YDR339C,YHR164C
YDR339C,YIL048W
YDR339C,YIR006C
YDR339C,YJL104W
YDR339C,YJR076C
YDR339C,YLR078C
YDR339C,YLR116W
YDR339C,YLR268W
YDR339C,YLR298C
YDR339C,YMR197C
YDR339C,YMR235C
YDR339C,YMR296C
YDR339C,YNL118C
YDR339C,YNR038W
YDR339C,YOR224C
YDR339C,YOR259C
YDR339C,YOR260W
YDR339C,YPL007C
YDR339C,YPR016C
YDR339C,YPR108W
YDR339C,YPR133C
YBL097W,YDR341C
YBR135W,YDR341C
YDL148C,YDR341C
YDR341C,YFL029C
YDR341C,YFL039C
YDR341C,YGL113W
YDR341C,YHR164C
YDR341C,YHR172W
YDR341C,YJL072C
YDR341C,YLR430W
YDR341C,YOR259C
YDR341C,YPR108W
YDR361C,YFR037C
YDR361C,YGL116W
YDR361C,YGL130W
YDR361C,YGR195W
YDR361C,YJL081C
YDR361C,YJL090C
YDR361C,YJR042W
YDR361C,YLR078C
YDR361C,YLR268W
YDR361C,YLR316C
YDR361C,YMR094W
YDR361C,YMR235C
YDR361C,YMR277W
YDR361C,YNR038W
YDR361C,YOR057W
YDR361C,YOR074C
YDR361C,YOR168W
YDR361C,YPL228W
YDR362C,YER125W
YDR362C,YFL034CB
YDR362C,YGL061C
YDR362C,YGL116W
YDR362C,YGL137W
YDR362C,YGR099W
YDR362C,YIL062C
YDR362C,YIL144W
YDR362C,YKL112W
YDR362C,YLR378C
YDR362C,YML065W
YDR362C,YML098W
YDR362C,YMR197C
YDR362C,YNL102W
YDR362C,YNL138W
YDR362C,YOR122C
YDR362C,YOR181W
YDR362C,YOR249C
YDR362C,YOR362C
YDR362C,YOR370C
YDR362C,YPL228W
YDR362C,YPR168W
YAL041W,YDR364C
YBL105C,YDR364C
YDL145C,YDR364C
YDR364C,YFL009W
YDR364C,YFL039C
YDR364C,YGL137W
YDR364C,YGR218W
YDR364C,YGR264C
YDR364C,YHR164C
YDR364C,YKL112W
YDR364C,YLR060W
YDR364C,YLR115W
YDR364C,YLR229C
YDR364C,YNR003C
YDR364C,YPL082C
YDL029W,YDR365C
YDR182W,YDR365C
YDR365C,YGL073W
YDR365C,YJR007W
YDR365C,YLL035W
YDR365C,YLR397C
YDR365C,YMR094W
YDR365C,YOR116C
YDR365C,YOR194C
YDR365C,YPL169C
YAR007C,YDR373W
YDR373W,YER094C
YDR373W,YER125W
YDR373W,YER157W
YDR373W,YFL009W
YDR373W,YFR004W
YDR373W,YGL073W
YDR373W,YGL093W
YDR373W,YGL098W
YDR373W,YGL116W
YDR373W,YGL120C
YDR373W,YGL130W
YDR373W,YGL137W
YDR373W,YGL145W
YDR373W,YGR119C
YDR373W,YGR156W
YDR373W,YGR172C
YDR373W,YGR179C
YDR373W,YGR195W
YDR373W,YHR027C
YDR373W,YHR107C
YDR373W,YHR166C
YDR373W,YIR008C
YDR373W,YJL074C
YDR373W,YJL090C
YDR373W,YJL104W
YDR373W,YJR017C
YDR373W,YJR057W
YDR373W,YKL145W
YDR373W,YLR071C
YDR373W,YLR127C
YDR373W,YLR268W
YDR373W,YLR298C
YDR373W,YLR347C
YDR373W,YLR440C
YDR373W,YMR197C
YDR373W,YMR235C
YDR373W,YMR290C
YDR373W,YNL061W
YDR373W,YNR003C
YDR373W,YNR026C
YDR373W,YOL069W
YDR373W,YOR168W
YDR373W,YOR174W
YDR373W,YOR254C
YDR373W,YPL076W
YDR373W,YPL233W
YDR373W,YPR168W
YDR373W,YPR178W
YDL132W,YDR376W
YDR376W,YJL074C
YDR376W,YJR057W
YDR376W,YLR298C
YBL041W,YDR381W
YBL076C,YDR381W
YBR055C,YDR381W
YBR079C,YDR381W
YCL059C,YDR381W
YDL015C,YDR381W
YDL132W,YDR381W
YDL143W,YDR381W
YDR087C,YDR381W
YDR381W,YFL039C
YDR381W,YFR028C
YDR381W,YGL048C
YDR381W,YGL091C
YDR381W,YGL142C
YDR381W,YGR119C
YDR381W,YHR107C
YDR381W,YHR188C
YDR381W,YHR190W
YDR381W,YIL048W
YDR381W,YIL062C
YDR381W,YJR006W
YDR381W,YLR005W
YDR381W,YLR298C
YDR381W,YMR043W
YDR381W,YNR017W
YDR381W,YOL102C
YDR381W,YOR074C
YDR381W,YOR151C
YDR381W,YPL190C
YDR381W,YPL209C
YDR381W,YPR161C
YDR394W,YFL034CB
YDR394W,YFL039C
YDR394W,YGL044C
YDR394W,YGL091C
YDR394W,YGL130W
YDR394W,YGL137W
YDR394W,YGR094W
YDR394W,YGR120C
YDR394W,YGR211W
YDR394W,YIL048W
YDR394W,YIL109C
YDR394W,YIR006C
YDR394W,YIR010W
YDR394W,YJL174W
YDR394W,YJL203W
YDR394W,YJR093C
YDR394W,YLL035W
YDR394W,YLR115W
YDR394W,YLR208W
YDR394W,YLR215C
YDR394W,YLR314C
YDR394W,YML069W
YDR394W,YML105C
YDR394W,YML125C
YDR394W,YMR076C
YDR394W,YMR298W
YDR394W,YNL062C
YDR394W,YNL126W
YDR394W,YOL102C
YDR394W,YOR020C
YDR394W,YOR181W
YDR394W,YOR232W
YDR394W,YOR236W
YDR394W,YPL160W
YDR394W,YPL228W
YBL041W,YDR397C
YBL105C,YDR397C
YBR029C,YDR397C
YBR110W,YDR397C
YBR193C,YDR397C
YBR198C,YDR397C
YBR234C,YDR397C
YBR236C,YDR397C
YCR002C,YDR397C
YDL003W,YDR397C
YDL008W,YDR397C
YDL045C,YDR397C
YDL097C,YDR397C
YDL103C,YDR397C
YDL147W,YDR397C
YDL217C,YDR397C
YDR002W,YDR397C
YDR082W,YDR397C
YDR113C,YDR397C
YDR145W,YDR397C
YDR172W,YDR397C
YDR182W,YDR397C
YDR236C,YDR397C
YDR397C,YDR527W
YDR397C,YER094C
YDR397C,YFL039C
YDR397C,YFR004W
YDR397C,YFR051C
YDR397C,YFR052W
YDR397C,YGL048C
YDR397C,YGL073W
YDR397C,YGL112C
YDR397C,YGR002C
YDR397C,YGR092W
YDR397C,YGR094W
YDR397C,YGR140W
YDR397C,YGR172C
YDR397C,YGR211W
YDR397C,YGR216C
YDR397C,YHR007C
YDR397C,YHR024C
YDR397C,YHR027C
YDR397C,YHR040W
YDR397C,YHR058C
YDR397C,YHR107C
YDR397C,YHR190W
YDR397C,YIL048W
YDR397C,YIL106W
YDR397C,YJL005W
YDR397C,YJR006W
YDR397C,YJR065C
YDR397C,YJR112W
YDR397C,YJR141W
YDR397C,YKL021C
YDR397C,YKL035W
YDR397C,YKL089W
YDR397C,YKL145W
YDR397C,YKL196C
YDR397C,YKR081C
YDR397C,YLL004W
YDR397C,YLR060W
YDR397C,YLR078C
YDR397C,YLR100W
YDR397C,YLR186W
YDR397C,YLR208W
YDR397C,YLR314C
YDR397C,YLR347C
YDR397C,YML098W
YDR397C,YML114C
YDR397C,YML126C
YDR397C,YMR033W
YDR397C,YMR061W
YDR397C,YMR076C
YDR397C,YMR112C
YDR397C,YMR197C
YDR397C,YMR220W
YDR397C,YMR235C
YDR397C,YMR236W
YDR397C,YMR239C
YDR397C,YMR277W
YDR397C,YMR290C
YDR397C,YNL006W
YDR397C,YNL102W
YDR397C,YNL118C
YDR397C,YNR043W
YDR397C,YOL038W
YDR397C,YOL135C
YDR397C,YOR020C
YDR397C,YOR157C
YDR397C,YOR174W
YDR397C,YOR181W
YDR397C,YOR259C
YDR397C,YOR262W
YDR397C,YOR362C
YDR397C,YPL190C
YDR397C,YPL211W
YDR397C,YPR190C
YDR188W,YDR412W
YDR412W,YER094C
YDR412W,YFR050C
YDR412W,YGR006W
YDR412W,YHR107C
YDR412W,YHR196W
YDR412W,YJR065C
YDR412W,YKL021C
YDR412W,YKL095W
YDR412W,YKR008W
YDR412W,YLR026C
YDR412W,YMR093W
YDR412W,YOR157C
YDR412W,YOR362C
YDR412W,YPR161C
YAR007C,YDR434W
YDL008W,YDR434W
YDR141C,YDR434W
YDR434W,YER125W
YDR434W,YFL009W
YDR434W,YFL034CB
YDR434W,YFR004W
YDR434W,YGL073W
YDR434W,YGL092W
YDR434W,YGL093W
YDR434W,YGL112C
YDR434W,YGL116W
YDR434W,YGL247W
YDR434W,YGR119C
YDR434W,YHR027C
YDR434W,YHR058C
YDR434W,YHR164C
YDR434W,YHR166C
YDR434W,YHR191C
YDR434W,YIL109C
YDR434W,YIL147C
YDR434W,YIL150C
YDR434W,YIR008C
YDR434W,YJL025W
YDR434W,YJL074C
YDR434W,YJR006W
YDR434W,YJR042W
YDR434W,YJR093C
YDR434W,YKL019W
YDR434W,YKR022C
YDR434W,YLR007W
YDR434W,YLR008C
YDR434W,YLR045C
YDR434W,YLR100W
YDR434W,YLR316C
YDR434W,YLR347C
YDR434W,YML105C
YDR434W,YMR028W
YDR434W,YMR076C
YDR434W,YMR117C
YDR434W,YMR236W
YDR434W,YMR268C
YDR434W,YMR277W
YDR434W,YMR296C
YDR434W,YNR017W
YDR434W,YNR026C
YDR434W,YOL135C
YDR434W,YOR074C
YDR434W,YOR174W
YDR434W,YOR250C
YDR434W,YOR259C
YDR434W,YOR262W
YDR434W,YOR326W
YDR434W,YOR362C
YDR434W,YPL007C
YDR434W,YPL128C
YDR434W,YPR103W
YDR434W,YPR108W
YDR434W,YPR133C
YDR434W,YPR161C
YDR434W,YPR162C
YDR434W,YPR178W
YAR007C,YDR437W
YDL008W,YDR437W
YDL015C,YDR437W
YDR182W,YDR437W
YDR437W,YER125W
YDR437W,YER136W
YDR437W,YFL008W
YDR437W,YFL009W
YDR437W,YFL039C
YDR437W,YFR004W
YDR437W,YFR052W
YDR437W,YGL011C
YDR437W,YGL061C
YDR437W,YGL073W
YDR437W,YGL116W
YDR437W,YGL247W
YDR437W,YGR091W
YDR437W,YGR113W
YDR437W,YGR264C
YDR437W,YHR027C
YDR437W,YHR088W
YDR437W,YHR118C
YDR437W,YHR122W
YDR437W,YHR164C
YDR437W,YHR166C
YDR437W,YHR186C
YDR437W,YHR191C
YDR437W,YIL022W
YDR437W,YIL062C
YDR437W,YIL068C
YDR437W,YIR011C
YDR437W,YJL005W
YDR437W,YJL072C
YDR437W,YJL074C
YDR437W,YJL174W
YDR437W,YJL194W
YDR437W,YJR042W
YDR437W,YJR045C
YDR437W,YJR065C
YDR437W,YKL052C
YDR437W,YKL089W
YDR437W,YKL095W
YDR437W,YKL112W
YDR437W,YKR068C
YDR437W,YKR083C
YDR437W,YLL004W
YDR437W,YLL035W
YDR437W,YLR022C
YDR437W,YLR045C
YDR437W,YLR086W
YDR437W,YLR195C
YDR437W,YLR298C
YDR437W,YLR310C
YDR437W,YLR347C
YDR437W,YLR383W
YDR437W,YML065W
YDR437W,YML069W
YDR437W,YML130C
YDR437W,YMR028W
YDR437W,YMR061W
YDR437W,YMR076C
YDR437W,YMR112C
YDR437W,YMR239C
YDR437W,YMR268C
YDR437W,YMR298W
YDR437W,YNL006W
YDR437W,YNL062C
YDR437W,YNL138W
YDR437W,YNR035C
YDR437W,YOL021C
YDR437W,YOL135C
YDR437W,YOR174W
YDR437W,YOR181W
YDR437W,YOR249C
YDR437W,YOR250C
YDR437W,YOR259C
YDR437W,YOR272W
YDR437W,YOR362C
YDR437W,YPL233W
YDR437W,YPR085C
YDR437W,YPR086W
YDR437W,YPR103W
YDR437W,YPR161C
YDR437W,YPR162C
YDR437W,YPR168W
YDR437W,YPR183W
YDR437W,YLR071C
YDR437W,YPL190C
YDR449C,YER093C
YDR449C,YFR004W
YDR449C,YFR005C
YDR449C,YGL048C
YDR449C,YGR006W
YDR449C,YGR103W
YDR449C,YGR156W
YDR449C,YGR245C
YDR449C,YHR107C
YDR449C,YIL109C
YDR449C,YIR011C
YDR449C,YJR006W
YDR449C,YLL031C
YDR449C,YLR022C
YDR449C,YLR078C
YDR449C,YLR115W
YDR449C,YLR197W
YDR449C,YLR314C
YDR449C,YLR340W
YDR449C,YLR397C
YDR449C,YML015C
YDR449C,YML105C
YDR449C,YML130C
YDR449C,YMR061W
YDR449C,YMR235C
YDR449C,YNR003C
YDR449C,YOL144W
YDR449C,YOR254C
YDR449C,YOR259C
YDR449C,YPL007C
YDR449C,YPL094C
YDR449C,YPR016C
YDR449C,YPR176C
YDR449C,YPR183W
YDR454C,YFL029C
YDR454C,YFR051C
YDR454C,YGL116W
YDR454C,YGL137W
YDR454C,YGR172C
YDR454C,YHR166C
YDR454C,YIR006C
YDR454C,YJR017C
YDR454C,YKL173W
YDR454C,YLL004W
YDR454C,YLR298C
YDR454C,YMR197C
YDR454C,YMR235C
YDR454C,YOL135C
YDR454C,YOR259C
YDR454C,YOR260W
YDR454C,YPR162C
YAL041W,YDR464W
YBL040C,YDR464W
YBR135W,YDR464W
YBR160W,YDR464W
YDL030W,YDR464W
YDL105W,YDR464W
YDL126C,YDR464W
YDL148C,YDR464W
YDR002W,YDR464W
YDR088C,YDR464W
YDR196C,YDR464W
YDR212W,YDR464W
YDR339C,YDR464W
YDR464W,YER125W
YDR464W,YFL017C
YDR464W,YFR028C
YDR464W,YGL113W
YDR464W,YGR103W
YDR464W,YGR218W
YDR464W,YGR264C
YDR464W,YHR036W
YDR464W,YHR058C
YDR464W,YHR069C
YDR464W,YJL039C
YDR464W,YJL081C
YDR464W,YJL104W
YDR464W,YJR042W
YDR464W,YKL019W
YDR464W,YLL031C
YDR464W,YLL035W
YDR464W,YLR186W
YDR464W,YLR208W
YDR464W,YLR305C
YDR464W,YLR316C
YDR464W,YLR397C
YDR464W,YML064C
YDR464W,YML065W
YDR464W,YML105C
YDR464W,YMR013C
YDR464W,YMR200W
YDR464W,YNL061W
YDR464W,YNL118C
YDR464W,YNR003C
YDR464W,YOR074C
YDR464W,YOR103C
YDR464W,YOR204W
YDR464W,YOR236W
YDR464W,YOR262W
YDR464W,YOR341W
YDR464W,YPL094C
YDR464W,YPL266W
YAR007C,YDR468C
YBR060C,YDR468C
YBR236C,YDR468C
YDL015C,YDR468C
YDL102W,YDR468C
YDL140C,YDR468C
YDL147W,YDR468C
YDR016C,YDR468C
YDR054C,YDR468C
YDR164C,YDR468C
YDR172W,YDR468C
YDR182W,YDR468C
YDR236C,YDR468C
YDR468C,YFL034CB
YDR468C,YGR092W
YDR468C,YGR113W
YDR468C,YHR024C
YDR468C,YHR164C
YDR468C,YHR191C
YDR468C,YIL144W
YDR468C,YJL039C
YDR468C,YJL074C
YDR468C,YJL085W
YDR468C,YJR112W
YDR468C,YKL089W
YDR468C,YKL112W
YDR468C,YKR008W
YDR468C,YLR007W
YDR468C,YLR103C
YDR468C,YLR195C
YDR468C,YLR347C
YDR468C,YML064C
YDR468C,YMR268C
YDR468C,YOL069W
YDR468C,YOR074C
YDR468C,YOR122C
YDR468C,YOR362C
YDR468C,YPL209C
YDR468C,YPL233W
YDR468C,YPR161C
YDR081C,YDR472W
YDR472W,YFL039C
YDR472W,YLR298C
YDR472W,YLR316C
YDR472W,YOR236W
YDR472W,YOR249C
YDR472W,YOR254C
YDR472W,YOR259C
YDR472W,YPL190C
YDL008W,YDR473C
YDR081C,YDR473C
YDR473C,YER147C
YDR473C,YFL039C
YDR473C,YGL065C
YDR473C,YGL116W
YDR473C,YGR264C
YDR473C,YHR036W
YDR473C,YHR101C
YDR473C,YIL046W
YDR473C,YJL039C
YDR473C,YJR045C
YDR473C,YLR005W
YDR473C,YML015C
YDR473C,YNR035C
YDR473C,YOR149C
YDR478W,YFR004W
YDR478W,YGL011C
YDR478W,YGL112C
YDR478W,YGL245W
YDR478W,YGR013W
YDR478W,YGR172C
YDR478W,YGR274C
YDR478W,YHR085W
YDR478W,YHR166C
YDR478W,YIL106W
YDR478W,YJL072C
YDR478W,YJL090C
YDR478W,YJR045C
YDR478W,YJR065C
YDR478W,YKL024C
YDR478W,YLR127C
YDR478W,YLR215C
YDR478W,YLR268W
YDR478W,YLR316C
YDR478W,YLR340W
YDR478W,YLR347C
YDR478W,YLR430W
YDR478W,YML098W
YDR478W,YML114C
YDR478W,YML126C
YDR478W,YMR005W
YDR478W,YMR168C
YDR478W,YMR213W
YDR478W,YNL102W
YDR478W,YNL118C
YDR478W,YNL138W
YDR478W,YNR003C
YDR478W,YNR026C
YDR478W,YOL123W
YDR478W,YOR020C
YDR478W,YOR074C
YDR478W,YOR194C
YDR478W,YOR260W
YDR478W,YOR335C
YDR478W,YPL007C
YDR478W,YPR103W
