pair	orf_name_a	orf_name_b	GAVIN_2002	GAVIN_2006	KROGAN
YBL002W_YLR455W	YBL002W	YLR455W	False	False	True
YBL002W_YML065W	YBL002W	YML065W	False	False	True
YBL002W_YML069W	YBL002W	YML069W	False	False	True
YBL002W_YMR044W	YBL002W	YMR044W	False	False	True
YBL002W_YMR072W	YBL002W	YMR072W	False	False	True
YBL002W_YMR075W	YBL002W	YMR075W	False	False	True
YBL002W_YMR091C	YBL002W	YMR091C	True	False	False
YBL002W_YNL030W	YBL002W	YNL030W	False	False	True
YBL002W_YNL088W	YBL002W	YNL088W	False	False	True
YBL002W_YNL201C	YBL002W	YNL201C	False	False	True
YBL002W_YNL261W	YBL002W	YNL261W	False	False	True
YBL002W_YNL262W	YBL002W	YNL262W	True	False	False
YBL002W_YOL006C	YBL002W	YOL006C	True	False	False
YBL002W_YOL012C	YBL002W	YOL012C	False	False	True
YBL002W_YOL054W	YBL002W	YOL054W	False	False	True
YBL002W_YOR116C	YBL002W	YOR116C	True	False	False
YBL002W_YOR207C	YBL002W	YOR207C	True	False	False
YBL002W_YOR304W	YBL002W	YOR304W	True	False	False
YBL002W_YPL001W	YBL002W	YPL001W	False	False	True
YBL002W_YPL082C	YBL002W	YPL082C	True	False	False
YBL002W_YPR010C	YBL002W	YPR010C	True	False	False
YBL002W_YPR161C	YBL002W	YPR161C	False	False	True
YBL002W_YPR162C	YBL002W	YPR162C	False	False	True
YBL002W_YPR175W	YBL002W	YPR175W	True	False	False
YBL002W_YPR190C	YBL002W	YPR190C	True	False	False
YBL003C_YBL046W	YBL003C	YBL046W	False	False	True
YBL003C_YBL052C	YBL003C	YBL052C	False	False	True
YBL003C_YBR009C	YBL003C	YBR009C	False	True	True
YBL003C_YBR010W	YBL003C	YBR010W	False	False	True
YBL003C_YBR049C	YBL003C	YBR049C	False	False	True
YBL003C_YBR060C	YBL003C	YBR060C	False	False	True
YBL003C_YBR245C	YBL003C	YBR245C	False	True	False
YBL003C_YBR247C	YBL003C	YBR247C	False	False	True
YBL003C_YCR028C-A	YBL003C	YCR028C-A	False	False	True
YBL003C_YCR057C	YBL003C	YCR057C	True	False	False
YBL003C_YCR087C-A	YBL003C	YCR087C-A	False	False	True
YBL003C_YDL002C	YBL003C	YDL002C	False	False	True
YBL003C_YDL014W	YBL003C	YDL014W	False	False	True
YBL003C_YDL019C	YBL003C	YDL019C	False	False	True
YBL003C_YDL051W	YBL003C	YDL051W	False	True	False
YBL003C_YDL070W	YBL003C	YDL070W	False	False	True
YBL003C_YDL095W	YBL003C	YDL095W	False	False	True
YBL003C_YDL105W	YBL003C	YDL105W	False	False	True
YBL003C_YDL208W	YBL003C	YDL208W	False	False	True
YBL003C_YDR044W	YBL003C	YDR044W	False	False	True
YBL003C_YDR052C	YBL003C	YDR052C	False	False	True
YBL003C_YDR075W	YBL003C	YDR075W	False	False	True
YBL003C_YDR083W	YBL003C	YDR083W	False	True	False
YBL003C_YDR174W	YBL003C	YDR174W	False	False	True
YBL003C_YDR207C	YBL003C	YDR207C	False	False	True
YBL003C_YDR224C	YBL003C	YDR224C	False	True	True
YBL003C_YDR225W	YBL003C	YDR225W	False	False	True
YBL003C_YDR303C	YBL003C	YDR303C	False	True	False
YBL003C_YDR463W	YBL003C	YDR463W	False	False	True
YBL003C_YEL012W	YBL003C	YEL012W	False	False	True
YBL003C_YEL018W	YBL003C	YEL018W	False	False	True
YBL003C_YER092W	YBL003C	YER092W	False	False	True
YBL003C_YER116C	YBL003C	YER116C	False	False	True
YBL003C_YER147C	YBL003C	YER147C	False	False	True
YBL003C_YER165W	YBL003C	YER165W	False	True	False
YBL003C_YFL013C	YBL003C	YFL013C	False	False	True
YBL003C_YFL024C	YBL003C	YFL024C	False	False	True
YBL003C_YFR013W	YBL003C	YFR013W	False	True	False
YBL003C_YGL035C	YBL003C	YGL035C	False	False	True
YBL003C_YGL207W	YBL003C	YGL207W	False	False	True
YBL003C_YGL227W	YBL003C	YGL227W	False	False	True
YBL003C_YGL241W	YBL003C	YGL241W	False	True	True
YBL003C_YGL252C	YBL003C	YGL252C	False	False	True
YBL003C_YGR250C	YBL003C	YGR250C	False	False	True
YBL003C_YHL024W	YBL003C	YHL024W	False	False	True
YBL003C_YHL034C	YBL003C	YHL034C	False	False	True
YBL003C_YHR090C	YBL003C	YHR090C	False	False	True
YBL003C_YHR099W	YBL003C	YHR099W	False	True	False
YBL003C_YHR118C	YBL003C	YHR118C	False	False	True
YBL003C_YHR193C	YBL003C	YHR193C	False	False	True
YBL003C_YIL026C	YBL003C	YIL026C	False	False	True
YBL003C_YIL035C	YBL003C	YIL035C	False	False	True
YBL003C_YIL043C	YBL003C	YIL043C	False	False	True
YBL003C_YIL056W	YBL003C	YIL056W	False	False	True
YBL003C_YIL076W	YBL003C	YIL076W	False	False	True
YBL003C_YIL148W	YBL003C	YIL148W	False	False	True
YBL003C_YIL173W	YBL003C	YIL173W	False	False	True
YBL003C_YJL033W	YBL003C	YJL033W	False	False	True
YBL003C_YJL034W	YBL003C	YJL034W	False	False	True
YBL003C_YJL047C	YBL003C	YJL047C	False	False	True
YBL003C_YJL138C	YBL003C	YJL138C	False	False	True
YBL003C_YJR010C-A	YBL003C	YJR010C-A	False	False	True
YBL003C_YJR052W	YBL003C	YJR052W	False	False	True
YBL003C_YJR082C	YBL003C	YJR082C	False	False	True
YBL003C_YJR145C	YBL003C	YJR145C	False	True	False
YBL003C_YKR048C	YBL003C	YKR048C	False	True	True
YBL003C_YLR022C	YBL003C	YLR022C	False	False	True
YBL003C_YLR033W	YBL003C	YLR033W	False	False	True
YBL003C_YLR385C	YBL003C	YLR385C	False	False	True
YBL003C_YLR432W	YBL003C	YLR432W	False	True	False
YBL003C_YML069W	YBL003C	YML069W	False	False	True
YBL003C_YML103C	YBL003C	YML103C	False	False	True
YBL003C_YMR044W	YBL003C	YMR044W	False	False	True
YBL003C_YMR072W	YBL003C	YMR072W	False	False	True
YBL003C_YMR223W	YBL003C	YMR223W	False	False	True
YBL003C_YMR284W	YBL003C	YMR284W	False	False	True
YBL003C_YNL030W	YBL003C	YNL030W	False	False	True
YBL003C_YNL031C	YBL003C	YNL031C	False	False	True
YBL003C_YNL059C	YBL003C	YNL059C	False	False	True
YBL003C_YNL088W	YBL003C	YNL088W	False	False	True
YBL003C_YNL178W	YBL003C	YNL178W	False	True	False
YBL003C_YNL201C	YBL003C	YNL201C	False	False	True
YBL003C_YNL209W	YBL003C	YNL209W	False	False	True
YBL003C_YNL262W	YBL003C	YNL262W	False	True	False
YBL003C_YNL290W	YBL003C	YNL290W	False	False	True
YBL003C_YOL004W	YBL003C	YOL004W	True	True	False
YBL003C_YOL051W	YBL003C	YOL051W	False	False	True
YBL003C_YOL059W	YBL003C	YOL059W	False	False	True
YBL003C_YOL094C	YBL003C	YOL094C	False	True	False
YBL003C_YOR058C	YBL003C	YOR058C	False	False	True
YBL003C_YOR061W	YBL003C	YOR061W	False	False	True
YBL003C_YOR207C	YBL003C	YOR207C	False	True	False
YBL003C_YOR217W	YBL003C	YOR217W	False	True	True
YBL003C_YOR244W	YBL003C	YOR244W	False	False	True
YBL003C_YOR290C	YBL003C	YOR290C	False	True	False
YBL003C_YPL001W	YBL003C	YPL001W	False	False	True
YBL003C_YPL032C	YBL003C	YPL032C	False	False	True
YBL003C_YPL082C	YBL003C	YPL082C	False	True	False
YBL003C_YPL090C	YBL003C	YPL090C	False	False	True
YBL003C_YPL128C	YBL003C	YPL128C	False	True	False
YBL003C_YPR008W	YBL003C	YPR008W	False	False	True
YBL003C_YPR161C	YBL003C	YPR161C	False	False	True
YBL004W_YBL038W	YBL004W	YBL038W	True	True	False
YBL004W_YBR009C	YBL004W	YBR009C	True	False	False
YBL004W_YBR143C	YBL004W	YBR143C	True	False	False
YBL004W_YBR247C	YBL004W	YBR247C	True	True	False
YBL004W_YBR251W	YBL004W	YBR251W	True	True	False
YBL004W_YCL059C	YBL004W	YCL059C	True	True	False
YBL004W_YCR057C	YBL004W	YCR057C	True	True	False
YBL004W_YDL111C	YBL004W	YDL111C	False	True	False
YBL004W_YDL148C	YBL004W	YDL148C	False	True	False
YBL004W_YDL213C	YBL004W	YDL213C	False	True	False
YBL004W_YDR060W	YBL004W	YDR060W	True	True	False
YBL004W_YDR280W	YBL004W	YDR280W	True	True	False
YBL004W_YDR449C	YBL004W	YDR449C	False	True	False
YBL004W_YER082C	YBL004W	YER082C	True	True	False
YBL004W_YGR090W	YBL004W	YGR090W	True	True	False
YBL004W_YGR220C	YBL004W	YGR220C	True	True	False
YBL004W_YHR089C	YBL004W	YHR089C	True	False	False
YBL004W_YHR196W	YBL004W	YHR196W	False	True	False
YBL004W_YJL109C	YBL004W	YJL109C	False	True	False
YBL004W_YJL124C	YBL004W	YJL124C	False	False	True
YBL004W_YMR186W	YBL004W	YMR186W	False	False	True
YBL004W_YNL110C	YBL004W	YNL110C	True	True	False
YBL004W_YNL284C	YBL004W	YNL284C	True	True	False
YBL004W_YOL010W	YBL004W	YOL010W	False	True	False
YBL004W_YOL139C	YBL004W	YOL139C	True	False	False
YBL004W_YOR078W	YBL004W	YOR078W	False	True	False
YBL004W_YOR310C	YBL004W	YOR310C	False	True	False
YBL004W_YPL043W	YBL004W	YPL043W	True	True	False
YBL004W_YPR137W	YBL004W	YPR137W	False	True	False
YBL004W_YPR144C	YBL004W	YPR144C	False	True	False
YBL005W_YBR149W	YBL005W	YBR149W	False	False	True
YBL007C_YBR084C-A	YBL007C	YBR084C-A	False	True	False
YBL007C_YCR030C	YBL007C	YCR030C	True	True	False
YBL007C_YDL191W	YBL007C	YDL191W	False	True	False
YBL007C_YDR025W	YBL007C	YDR025W	False	True	False
YBL007C_YEL054C	YBL007C	YEL054C	False	True	False
YBL007C_YFR024C-A	YBL007C	YFR024C-A	True	True	False
YBL007C_YGL103W	YBL007C	YGL103W	False	True	False
YBL007C_YHR016C	YBL007C	YHR016C	True	False	False
YBL007C_YHR114W	YBL007C	YHR114W	True	True	False
YBL007C_YJL191W	YBL007C	YJL191W	False	True	False
YBL007C_YJL201W	YBL007C	YJL201W	True	True	False
YBL007C_YLR150W	YBL007C	YLR150W	False	True	False
YBL007C_YLR325C	YBL007C	YLR325C	False	True	False
YBL007C_YLR337C	YBL007C	YLR337C	True	False	False
YBL007C_YLR435W	YBL007C	YLR435W	False	False	True
YBL007C_YLR448W	YBL007C	YLR448W	False	True	False
YBL007C_YNL106C	YBL007C	YNL106C	True	False	False
YBL007C_YOR181W	YBL007C	YOR181W	True	True	True
YBL007C_YPR102C	YBL007C	YPR102C	False	True	False
YBL007C_YPR171W	YBL007C	YPR171W	True	False	False
YBL008W_YBR215W	YBL008W	YBR215W	False	False	True
YBL008W_YJL115W	YBL008W	YJL115W	False	False	True
YBL010C_YNL317W	YBL010C	YNL317W	False	False	True
YBL014C_YJL025W	YBL014C	YJL025W	False	False	True
YBL014C_YML043C	YBL014C	YML043C	False	False	True
YBL016W_YBR072W	YBL016W	YBR072W	False	False	True
YBL016W_YDR171W	YBL016W	YDR171W	False	False	True
YBL016W_YLR259C	YBL016W	YLR259C	False	False	True
YBL016W_YNL246W	YBL016W	YNL246W	False	False	True
YBL017C_YDL097C	YBL017C	YDL097C	False	False	True
YBL017C_YDR432W	YBL017C	YDR432W	True	True	False
YBL017C_YPL049C	YBL017C	YPL049C	True	True	False
YBL018C_YBR167C	YBL018C	YBR167C	True	False	False
YBL018C_YNL282W	YBL018C	YNL282W	False	True	False
YBL019W_YCR020W-B	YBL019W	YCR020W-B	False	False	True
YBL019W_YCR028C-A	YBL019W	YCR028C-A	False	False	True
YBL020W_YGL011C	YBL020W	YGL011C	False	False	True
YBL021C_YGL045W	YBL021C	YGL045W	False	False	True
YBL021C_YGL237C	YBL021C	YGL237C	False	False	True
YBL021C_YOR358W	YBL021C	YOR358W	False	False	True
YBL022C_YBR084W	YBL022C	YBR084W	False	True	False
YBL022C_YLR180W	YBL022C	YLR180W	True	False	False
YBL022C_YLR340W	YBL022C	YLR340W	False	True	False
YBL022C_YOR136W	YBL022C	YOR136W	True	False	False
YBL023C_YBR126C	YBL023C	YBR126C	True	True	False
YBL023C_YDL171C	YBL023C	YDL171C	True	False	False
YBL023C_YNL262W	YBL023C	YNL262W	False	False	True
YBL023C_YPL001W	YBL023C	YPL001W	True	False	False
YBL024W_YBR084W	YBL024W	YBR084W	True	False	False
YBL024W_YDL014W	YBL024W	YDL014W	False	False	True
YBL024W_YDR381W	YBL024W	YDR381W	False	False	True
YBL024W_YDR382W	YBL024W	YDR382W	True	False	False
YBL024W_YIL070C	YBL024W	YIL070C	False	False	True
YBL024W_YLR150W	YBL024W	YLR150W	False	False	True
YBL024W_YNL284C	YBL024W	YNL284C	True	False	False
YBL026W_YBR055C	YBL026W	YBR055C	False	True	False
YBL026W_YCR077C	YBL026W	YCR077C	False	True	True
YBL026W_YDL160C	YBL026W	YDL160C	False	True	False
YBL026W_YDR378C	YBL026W	YDR378C	False	True	False
YBL026W_YDR473C	YBL026W	YDR473C	False	True	False
YBL026W_YER029C	YBL026W	YER029C	False	True	False
YBL026W_YER112W	YBL026W	YER112W	False	True	False
YBL026W_YER146W	YBL026W	YER146W	True	True	False
YBL026W_YER165W	YBL026W	YER165W	False	True	False
YBL026W_YER172C	YBL026W	YER172C	False	True	False
YBL026W_YGL173C	YBL026W	YGL173C	False	True	True
YBL026W_YGR074W	YBL026W	YGR074W	False	False	True
YBL026W_YGR075C	YBL026W	YGR075C	False	True	False
YBL026W_YGR091W	YBL026W	YGR091W	True	True	False
YBL026W_YHR165C	YBL026W	YHR165C	True	True	False
YBL026W_YJL124C	YBL026W	YJL124C	True	True	True
YBL026W_YJR022W	YBL026W	YJR022W	False	False	True
YBL026W_YKL173W	YBL026W	YKL173W	False	True	True
YBL026W_YLR275W	YBL026W	YLR275W	False	False	True
YBL026W_YLR438C-A	YBL026W	YLR438C-A	False	False	True
YBL026W_YMR268C	YBL026W	YMR268C	False	False	True
YBL026W_YNL147W	YBL026W	YNL147W	True	True	False
YBL026W_YOR308C	YBL026W	YOR308C	False	True	False
YBL026W_YPR178W	YBL026W	YPR178W	False	True	True
YBL030C_YGL167C	YBL030C	YGL167C	False	False	True
YBL030C_YGL195W	YBL030C	YGL195W	False	True	False
YBL032W_YBL072C	YBL032W	YBL072C	False	True	False
YBL032W_YBR084W	YBL032W	YBR084W	True	True	False
YBL032W_YDR025W	YBL032W	YDR025W	False	True	False
YBL032W_YER165W	YBL032W	YER165W	False	True	False
YBL032W_YGL049C	YBL032W	YGL049C	True	True	False
YBL032W_YGL105W	YBL032W	YGL105W	False	False	True
YBL032W_YGL173C	YBL032W	YGL173C	False	True	False
YBL032W_YGL245W	YBL032W	YGL245W	False	False	True
YBL032W_YGR162W	YBL032W	YGR162W	True	False	False
YBL032W_YHR216W	YBL032W	YHR216W	False	True	False
YBL032W_YIL069C	YBL032W	YIL069C	False	True	False
YBL032W_YJR145C	YBL032W	YJR145C	False	True	False
YBL032W_YLR150W	YBL032W	YLR150W	True	True	False
YBL032W_YLR175W	YBL032W	YLR175W	True	True	False
YBL032W_YLR363W-A	YBL032W	YLR363W-A	False	False	True
YBL032W_YLR432W	YBL032W	YLR432W	False	True	False
YBL032W_YML024W	YBL032W	YML024W	False	True	False
YBL032W_YML117W	YBL032W	YML117W	True	True	False
YBL032W_YMR125W	YBL032W	YMR125W	True	False	False
YBL032W_YMR142C	YBL032W	YMR142C	False	True	False
YBL032W_YMR310C	YBL032W	YMR310C	True	True	False
YBL032W_YNL005C	YBL032W	YNL005C	True	True	False
YBL032W_YNL030W	YBL032W	YNL030W	True	False	False
YBL032W_YNL112W	YBL032W	YNL112W	True	True	False
YBL032W_YOL139C	YBL032W	YOL139C	True	True	False
YBL032W_YPL090C	YBL032W	YPL090C	False	True	False
YBL032W_YPL198W	YBL032W	YPL198W	False	True	False
YBL032W_YPL237W	YBL032W	YPL237W	True	True	False
YBL032W_YPL249C-A	YBL032W	YPL249C-A	False	True	False
YBL032W_YPL259C	YBL032W	YPL259C	False	True	False
YBL032W_YPR102C	YBL032W	YPR102C	False	True	False
YBL035C_YBR084W	YBL035C	YBR084W	True	False	False
YBL035C_YBR087W	YBL035C	YBR087W	True	True	False
YBL035C_YDL058W	YBL035C	YDL058W	True	True	False
YBL035C_YDR054C	YBL035C	YDR054C	False	False	True
YBL035C_YIR008C	YBL035C	YIR008C	True	True	False
YBL035C_YKL045W	YBL035C	YKL045W	True	True	False
YBL035C_YKL210W	YBL035C	YKL210W	False	False	True
YBL035C_YLR432W	YBL035C	YLR432W	False	True	False
YBL035C_YNL102W	YBL035C	YNL102W	True	True	True
YBL035C_YNL290W	YBL035C	YNL290W	True	True	False
YBL035C_YNR052C	YBL035C	YNR052C	True	True	False
YBL035C_YOL094C	YBL035C	YOL094C	True	True	False
YBL035C_YOR217W	YBL035C	YOR217W	True	True	False
YBL035C_YPL090C	YBL035C	YPL090C	False	True	False
YBL036C_YGR185C	YBL036C	YGR185C	False	False	True
YBL036C_YLR150W	YBL036C	YLR150W	False	False	True
YBL037W_YJL084C	YBL037W	YJL084C	False	False	True
YBL037W_YJR005W	YBL037W	YJR005W	True	False	False
YBL037W_YJR058C	YBL037W	YJR058C	True	False	False
YBL037W_YKR026C	YBL037W	YKR026C	False	False	True
YBL037W_YNL265C	YBL037W	YNL265C	False	False	True
YBL037W_YOL062C	YBL037W	YOL062C	True	False	True
YBL038W_YCL014W	YBL038W	YCL014W	True	True	False
YBL038W_YCR046C	YBL038W	YCR046C	False	True	False
YBL038W_YDR164C	YBL038W	YDR164C	True	True	False
YBL038W_YDR237W	YBL038W	YDR237W	True	True	False
YBL038W_YDR296W	YBL038W	YDR296W	False	True	False
YBL038W_YDR322W	YBL038W	YDR322W	True	True	False
YBL038W_YDR462W	YBL038W	YDR462W	True	True	False
YBL038W_YER155C	YBL038W	YER155C	True	False	False
YBL038W_YGR093W	YBL038W	YGR093W	False	False	True
YBL038W_YGR220C	YBL038W	YGR220C	False	True	False
YBL038W_YJL005W	YBL038W	YJL005W	True	False	False
YBL038W_YJL063C	YBL038W	YJL063C	True	True	False
YBL038W_YJL176C	YBL038W	YJL176C	True	False	False
YBL038W_YJL200C	YBL038W	YJL200C	False	False	True
YBL038W_YJR138W	YBL038W	YJR138W	True	True	False
YBL038W_YKR006C	YBL038W	YKR006C	False	False	True
YBL038W_YKR085C	YBL038W	YKR085C	True	True	False
YBL038W_YLR189C	YBL038W	YLR189C	True	True	False
YBL038W_YLR399C	YBL038W	YLR399C	False	False	True
YBL038W_YLR439W	YBL038W	YLR439W	True	True	False
YBL038W_YML025C	YBL038W	YML025C	True	True	True
YBL038W_YMR024W	YBL038W	YMR024W	True	True	False
YBL038W_YNL005C	YBL038W	YNL005C	True	True	False
YBL038W_YNL284C	YBL038W	YNL284C	True	True	False
YBL038W_YOR150W	YBL038W	YOR150W	True	True	False
YBL038W_YOR204W	YBL038W	YOR204W	False	True	False
YBL038W_YOR290C	YBL038W	YOR290C	True	False	False
YBL038W_YPR100W	YBL038W	YPR100W	True	True	False
YBL039C_YBR031W	YBL039C	YBR031W	False	True	False
YBL039C_YBR084C-A	YBL039C	YBR084C-A	False	True	False
YBL039C_YCR031C	YBL039C	YCR031C	False	True	False
YBL039C_YDL055C	YBL039C	YDL055C	False	True	False
YBL039C_YDL191W	YBL039C	YDL191W	False	True	False
YBL039C_YDR394W	YBL039C	YDR394W	True	True	False
YBL039C_YFR004W	YBL039C	YFR004W	True	True	False
YBL039C_YFR031C-A	YBL039C	YFR031C-A	False	True	False
YBL039C_YGL022W	YBL039C	YGL022W	False	False	True
YBL039C_YGL048C	YBL039C	YGL048C	True	True	False
YBL039C_YGR124W	YBL039C	YGR124W	False	False	True
YBL039C_YHR027C	YBL039C	YHR027C	False	True	False
YBL039C_YHR200W	YBL039C	YHR200W	True	True	False
YBL039C_YIL075C	YBL039C	YIL075C	False	True	False
YBL039C_YIL094C	YBL039C	YIL094C	True	False	False
YBL039C_YJL138C	YBL039C	YJL138C	True	False	False
YBL039C_YJL177W	YBL039C	YJL177W	False	True	False
YBL039C_YJR109C	YBL039C	YJR109C	True	False	False
YBL039C_YJR123W	YBL039C	YJR123W	False	True	False
YBL039C_YKL029C	YBL039C	YKL029C	False	True	False
YBL039C_YKL196C	YBL039C	YKL196C	True	False	False
YBL039C_YKR059W	YBL039C	YKR059W	True	True	False
YBL039C_YLR180W	YBL039C	YLR180W	True	True	False
YBL039C_YML073C	YBL039C	YML073C	False	True	False
YBL039C_YML085C	YBL039C	YML085C	False	True	False
YBL039C_YMR012W	YBL039C	YMR012W	True	True	False
YBL039C_YMR024W	YBL039C	YMR024W	True	True	False
YBL039C_YOR117W	YBL039C	YOR117W	True	False	False
YBL039C_YOR133W	YBL039C	YOR133W	False	True	False
YBL039C_YOR151C	YBL039C	YOR151C	True	True	False
YBL039C_YOR261C	YBL039C	YOR261C	True	True	False
YBL039C_YOR388C	YBL039C	YOR388C	True	False	False
YBL039C_YPL090C	YBL039C	YPL090C	False	True	False
YBL039C_YPL220W	YBL039C	YPL220W	False	True	False
YBL041W_YDL147W	YBL041W	YDL147W	True	True	False
YBL041W_YDL188C	YBL041W	YDL188C	True	False	False
YBL041W_YER012W	YBL041W	YER012W	False	False	True
YBL041W_YFR050C	YBL041W	YFR050C	False	False	True
YBL041W_YGL011C	YBL041W	YGL011C	False	False	True
YBL041W_YGR135W	YBL041W	YGR135W	False	False	True
YBL041W_YGR253C	YBL041W	YGR253C	False	False	True
YBL041W_YHR200W	YBL041W	YHR200W	True	True	False
YBL041W_YJL001W	YBL041W	YJL001W	False	True	True
YBL041W_YML092C	YBL041W	YML092C	False	False	True
YBL041W_YMR314W	YBL041W	YMR314W	False	False	True
YBL041W_YOL038W	YBL041W	YOL038W	False	True	True
YBL041W_YOR157C	YBL041W	YOR157C	False	False	True
YBL041W_YOR362C	YBL041W	YOR362C	False	True	True
YBL041W_YPR103W	YBL041W	YPR103W	False	True	True
YBL044W_YMR224C	YBL044W	YMR224C	False	False	True
YBL044W_YMR304W	YBL044W	YMR304W	True	False	False
YBL045C_YNL177C	YBL045C	YNL177C	False	True	False
YBL045C_YPR191W	YBL045C	YPR191W	True	True	True
YBL046W_YDL112W	YBL046W	YDL112W	True	True	False
YBL046W_YDR075W	YBL046W	YDR075W	True	True	True
YBL046W_YDR225W	YBL046W	YDR225W	False	False	True
YBL046W_YDR293C	YBL046W	YDR293C	False	False	True
YBL046W_YML010W	YBL046W	YML010W	True	True	True
YBL046W_YNL201C	YBL046W	YNL201C	True	True	True
YBL047C_YCR030C	YBL047C	YCR030C	True	True	True
YBL047C_YDR348C	YBL047C	YDR348C	True	True	False
YBL047C_YFR031C-A	YBL047C	YFR031C-A	False	True	False
YBL047C_YJL148W	YBL047C	YJL148W	False	False	True
YBL047C_YNL243W	YBL047C	YNL243W	True	True	False
YBL050W_YDR189W	YBL050W	YDR189W	True	False	False
YBL050W_YGL095C	YBL050W	YGL095C	True	False	False
YBL051C_YKR059W	YBL051C	YKR059W	True	False	False
YBL051C_YPL235W	YBL051C	YPL235W	True	False	False
YBL052C_YBR010W	YBL052C	YBR010W	False	False	True
YBL052C_YJR082C	YBL052C	YJR082C	False	False	True
YBL052C_YLR455W	YBL052C	YLR455W	False	False	True
YBL052C_YPR031W	YBL052C	YPR031W	False	False	True
YBL054W_YDL147W	YBL054W	YDL147W	False	False	True
YBL054W_YDR363W-A	YBL054W	YDR363W-A	False	False	True
YBL054W_YFR010W	YBL054W	YFR010W	False	False	True
YBL055C_YDR280W	YBL055C	YDR280W	False	False	True
YBL055C_YOR052C	YBL055C	YOR052C	False	False	True
YBL056W_YBR097W	YBL056W	YBR097W	True	True	False
YBL056W_YBR247C	YBL056W	YBR247C	True	False	False
YBL056W_YDL060W	YBL056W	YDL060W	True	False	False
YBL056W_YDR071C	YBL056W	YDR071C	True	True	True
YBL056W_YGR240C	YBL056W	YGR240C	True	False	False
YBL056W_YLR240W	YBL056W	YLR240W	False	False	True
YBL056W_YNL250W	YBL056W	YNL250W	True	True	False
YBL056W_YPL204W	YBL056W	YPL204W	True	False	False
YBL057C_YER021W	YBL057C	YER021W	False	False	True
YBL058W_YDL126C	YBL058W	YDL126C	True	True	True
YBL058W_YDR295C	YBL058W	YDR295C	False	False	True
YBL058W_YDR388W	YBL058W	YDR388W	False	False	True
YBL058W_YHR064C	YBL058W	YHR064C	False	False	True
YBL058W_YJR098C	YBL058W	YJR098C	False	False	True
YBL058W_YKL213C	YBL058W	YKL213C	True	False	False
YBL058W_YLR377C	YBL058W	YLR377C	False	False	True
YBL058W_YML064C	YBL058W	YML064C	False	False	True
YBL058W_YNL155W	YBL058W	YNL155W	False	False	True
YBL058W_YOR342C	YBL058W	YOR342C	False	False	True
YBL058W_YPL133C	YBL058W	YPL133C	False	False	True
YBL058W_YPR168W	YBL058W	YPR168W	False	False	True
YBL059W_YGL070C	YBL059W	YGL070C	False	False	True
YBL060W_YBR159W	YBL060W	YBR159W	False	False	True
YBL060W_YJL047C	YBL060W	YJL047C	False	False	True
YBL060W_YMR214W	YBL060W	YMR214W	False	False	True
YBL061C_YDL044C	YBL061C	YDL044C	False	True	False
YBL061C_YGL073W	YBL061C	YGL073W	False	False	True
YBL061C_YGR214W	YBL061C	YGR214W	False	True	False
YBL061C_YHR010W	YBL061C	YHR010W	False	True	False
YBL061C_YJL020C	YBL061C	YJL020C	False	False	True
YBL061C_YLR432W	YBL061C	YLR432W	False	True	False
YBL061C_YMR116C	YBL061C	YMR116C	False	True	False
YBL061C_YMR242C	YBL061C	YMR242C	False	True	False
YBL061C_YPL131W	YBL061C	YPL131W	False	True	False
YBL061C_YPR080W	YBL061C	YPR080W	False	True	False
YBL063W_YMR016C	YBL063W	YMR016C	False	False	True
YBL064C_YDR069C	YBL064C	YDR069C	True	False	False
YBL067C_YER030W	YBL067C	YER030W	False	False	True
YBL067C_YML105C	YBL067C	YML105C	False	False	True
YBL067C_YOL087C	YBL067C	YOL087C	False	False	True
YBL071W-A_YCR009C	YBL071W-A	YCR009C	False	False	True
YBL071W-A_YDR385W	YBL071W-A	YDR385W	False	False	True
YBL071W-A_YDR388W	YBL071W-A	YDR388W	False	False	True
YBL071W-A_YEL037C	YBL071W-A	YEL037C	False	False	True
YBL071W-A_YIL103W	YBL071W-A	YIL103W	False	False	True
YBL071W-A_YKL191W	YBL071W-A	YKL191W	False	False	True
YBL071W-A_YLR384C	YBL071W-A	YLR384C	False	False	True
YBL071W-A_YLR429W	YBL071W-A	YLR429W	False	False	True
YBL072C_YBR009C	YBL072C	YBR009C	False	True	False
YBL072C_YBR079C	YBL072C	YBR079C	False	True	False
YBL072C_YBR247C	YBL072C	YBR247C	False	True	False
YBL072C_YCL059C	YBL072C	YCL059C	False	True	False
YBL072C_YCR057C	YBL072C	YCR057C	False	True	False
YBL072C_YDL148C	YBL072C	YDL148C	False	True	False
YBL072C_YDL213C	YBL072C	YDL213C	False	True	False
YBL072C_YDR429C	YBL072C	YDR429C	False	True	False
YBL072C_YDR449C	YBL072C	YDR449C	False	True	False
YBL072C_YER007C-A	YBL072C	YER007C-A	False	True	False
