geneA	geneB	complex name	complex size
YHR179W	YPL171C	putative Oye2-Oye3 complex	2
YDR071C	YER089C	putative Paa1-Ptc2 complex	2
YBL105C	YGR254W	putative Pck1-Eno1 complex	2
YPL031C	YPL219W	putative Pcl8-Pho85 CDK-cyclin complex	2
YEL058W	YNL218W	putative Pcm1-Mgs1 complex	2
YBL080C	YMR293C	putative Pet112-Ymr293c complex	2
YDR244W	YMR177W	putative Pex5-Mmt1 complex	2
YDR490C	YGR086C	putative Pkh1-Mrp8-Pil1-Lsp1 complex	4
YDR490C	YKL142W	putative Pkh1-Mrp8-Pil1-Lsp1 complex	4
YDR490C	YPL004C	putative Pkh1-Mrp8-Pil1-Lsp1 complex	4
YGR086C	YKL142W	putative Pkh1-Mrp8-Pil1-Lsp1 complex	4
YGR086C	YPL004C	putative Pkh1-Mrp8-Pil1-Lsp1 complex	4
YKL142W	YPL004C	putative Pkh1-Mrp8-Pil1-Lsp1 complex	4
YGL167C	YNL169C	putative Pmr1-Psd1 complex	2
YCR014C	YDL147W	putative Pol4-Rpn5 complex	2
YIL153W	YNL201C	putative Psy2-Rrd1 complex	2
YBL056W	YDR071C	putative Ptc3-Paa1 complex	2
YBR125C	YDR186C	putative Ptc4-Ydr186c complex	2
YCR079W	YOR323C	putative Ptc6-Pro2 complex	2
YHR076W	YMR079W	putative Ptc7-Sec14 complex	2
YLR142W	YMR315W	putative Put1-Ymr315w complex	2
YBR218C	YGL062W	putative Pyc1-Pyc2 isozyme complex	2
YBR260C	YGR196C	putative Rgd1-Fyv8 complex	2
YCR028C-A	YML032C	putative Rim1-Rad52 complex	2
YBL087C	YDR361C	putative Rpl23a-Rpl23b-Bcp1-Rkm1 complex	4
YBL087C	YER117W	putative Rpl23a-Rpl23b-Bcp1-Rkm1 complex	4
YBL087C	YPL208W	putative Rpl23a-Rpl23b-Bcp1-Rkm1 complex	4
YDR361C	YER117W	putative Rpl23a-Rpl23b-Bcp1-Rkm1 complex	4
YDR361C	YPL208W	putative Rpl23a-Rpl23b-Bcp1-Rkm1 complex	4
YER117W	YPL208W	putative Rpl23a-Rpl23b-Bcp1-Rkm1 complex	4
YER043C	YFL028C	putative Sah1-Caf16 complex	2
YBL052C	YLR455W	putative Sas3-Nto1-Ylr455w complex	3
YBL052C	YPR031W	putative Sas3-Nto1-Ylr455w complex	3
YLR455W	YPR031W	putative Sas3-Nto1-Ylr455w complex	3
YOR213C	YOR229W	putative Sas5-Wtm2 complex	2
YER081W	YIL074C	putative Ser3-Ser33 isozyme complex	2
YLR403W	YOR370C	putative Sfp1-Mrs6 complex	2
YGR250C	YIR001C	putative Sgn1-Ygr250c complex	2
YDL047W	YGR161C	putative Sit4-Sap185-Rts3-Hrk1 complex	4
YDL047W	YJL098W	putative Sit4-Sap185-Rts3-Hrk1 complex	4
YDL047W	YOR267C	putative Sit4-Sap185-Rts3-Hrk1 complex	4
YGR161C	YJL098W	putative Sit4-Sap185-Rts3-Hrk1 complex	4
YGR161C	YOR267C	putative Sit4-Sap185-Rts3-Hrk1 complex	4
YJL098W	YOR267C	putative Sit4-Sap185-Rts3-Hrk1 complex	4
YDR328C	YKR014C	putative Skp1-Ypt52-Ymr258c complex	3
YDR328C	YMR258C	putative Skp1-Ypt52-Ymr258c complex	3
YKR014C	YMR258C	putative Skp1-Ypt52-Ymr258c complex	3
YFR024C-A	YNL243W	putative Sla2-Lsb3 complex	2
YDR088C	YGR006W	putative Slu7-Prp18 complex	2
YDL013W	YDR320C	putative Slx5-Swa2 complex	2
YLR025W	YPR173C	putative Snf7-Vps4 complex	2
YDR006C	YDR233C	putative Sok1-Rtn1-Crp1-Ids2-Pep4 complex	5
YDR006C	YHR146W	putative Sok1-Rtn1-Crp1-Ids2-Pep4 complex	5
YDR006C	YJL146W	putative Sok1-Rtn1-Crp1-Ids2-Pep4 complex	5
YDR006C	YPL154C	putative Sok1-Rtn1-Crp1-Ids2-Pep4 complex	5
YDR233C	YHR146W	putative Sok1-Rtn1-Crp1-Ids2-Pep4 complex	5
YDR233C	YJL146W	putative Sok1-Rtn1-Crp1-Ids2-Pep4 complex	5
YDR233C	YPL154C	putative Sok1-Rtn1-Crp1-Ids2-Pep4 complex	5
YHR146W	YJL146W	putative Sok1-Rtn1-Crp1-Ids2-Pep4 complex	5
YHR146W	YPL154C	putative Sok1-Rtn1-Crp1-Ids2-Pep4 complex	5
YJL146W	YPL154C	putative Sok1-Rtn1-Crp1-Ids2-Pep4 complex	5
YLR146C	YPR069C	putative Spe3-Spe4 complex	2
YBL046W	YDR075W	putative Ssd1-Psy4-Pph3-Psy2 complex	4
YBL046W	YDR293C	putative Ssd1-Psy4-Pph3-Psy2 complex	4
YBL046W	YNL201C	putative Ssd1-Psy4-Pph3-Psy2 complex	4
YDR075W	YDR293C	putative Ssd1-Psy4-Pph3-Psy2 complex	4
YDR075W	YNL201C	putative Ssd1-Psy4-Pph3-Psy2 complex	4
YDR293C	YNL201C	putative Ssd1-Psy4-Pph3-Psy2 complex	4
YIL143C	YOR352W	putative Ssl2-Yor352w complex	2
YLR389C	YPL184C	putative Ste23-Mrn1 complex	2
YIL129C	YML081W	putative Tao3-Yml081w complex	2
YJL052W	YJR009C	putative Tdh1-Tdh2 isozyme complex	2
YCR012W	YGR192C	putative Tdh3-Pgk1-Eno2-Fba1-Pgm1 complex	5
YCR012W	YHR174W	putative Tdh3-Pgk1-Eno2-Fba1-Pgm1 complex	5
YCR012W	YKL060C	putative Tdh3-Pgk1-Eno2-Fba1-Pgm1 complex	5
YCR012W	YKL152C	putative Tdh3-Pgk1-Eno2-Fba1-Pgm1 complex	5
YGR192C	YHR174W	putative Tdh3-Pgk1-Eno2-Fba1-Pgm1 complex	5
YGR192C	YKL060C	putative Tdh3-Pgk1-Eno2-Fba1-Pgm1 complex	5
YGR192C	YKL152C	putative Tdh3-Pgk1-Eno2-Fba1-Pgm1 complex	5
YHR174W	YKL060C	putative Tdh3-Pgk1-Eno2-Fba1-Pgm1 complex	5
YHR174W	YKL152C	putative Tdh3-Pgk1-Eno2-Fba1-Pgm1 complex	5
YKL060C	YKL152C	putative Tdh3-Pgk1-Eno2-Fba1-Pgm1 complex	5
YBR117C	YPR074C	putative Tkl2-Tkl1 isozyme complex	2
YER007C-A	YJR014W	putative Tma20-Tma22 complex	2
YHR117W	YLR072W	putative Tom71-Ylr072w complex	2
YDL112W	YKL182W	putative Trm3-Fas1 complex	2
YBR061C	YPL183C	putative Trm7-Rtt10 complex	2
YBR061C	YMR259C	putative Trm7-Ymr259c complex	2
YDR353W	YHR106W	putative Trr1-Trr2 complex	2
YFR009W	YGL195W	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YFR009W	YKL029C	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YFR009W	YKL104C	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YFR009W	YLR180W	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YFR009W	YML124C	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YFR009W	YMR012W	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YGL195W	YKL029C	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YGL195W	YKL104C	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YGL195W	YLR180W	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YGL195W	YML124C	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YGL195W	YMR012W	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YKL029C	YKL104C	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YKL029C	YLR180W	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YKL029C	YML124C	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YKL029C	YMR012W	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YKL104C	YLR180W	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YKL104C	YML124C	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YKL104C	YMR012W	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YLR180W	YML124C	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YLR180W	YMR012W	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YML124C	YMR012W	putative Tub3-Gcn1-Gcn20-Gfa1-Mae1-Sam1-Clu1 complex	7
YDR415C	YKL210W	putative Uba1-Ydr415c complex	2
YBR082C	YKL010C	putative Ubc4-Ufd4 complex	2
YBL067C	YOL087C	putative Ubp13-Yol087c complex	2
YGR019W	YHR124W	putative Uga1-Ndt80 complex	2
YML106W	YMR271C	putative Ura5-Ura10 isozyme complex	2
YDR357C	YEL005C	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	5
YDR357C	YGL079W	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	5
YDR357C	YKL061W	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	5
YDR357C	YNL086W	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	5
YEL005C	YGL079W	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	5
YEL005C	YKL061W	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	5
YEL005C	YNL086W	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	5
YGL079W	YKL061W	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	5
YGL079W	YNL086W	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	5
YKL061W	YNL086W	putative Vab2-Ydr357c-Ykl061w-YGL079w-Ynl086w complex	5
YEL013W	YPR149W	putative Vac8-Nce102 complex	2
YJR067C	YNL260C	putative Yae1-Ynl260c complex	2
YJL141C	YPL247C	putative Yak1-Ypl247c complex	2
YBR137W	YOL111C	putative Ybr137w-Sgt2-Mdy2-Yor164c complex	4
YBR137W	YOR007C	putative Ybr137w-Sgt2-Mdy2-Yor164c complex	4
YBR137W	YOR164C	putative Ybr137w-Sgt2-Mdy2-Yor164c complex	4
YOL111C	YOR007C	putative Ybr137w-Sgt2-Mdy2-Yor164c complex	4
YOL111C	YOR164C	putative Ybr137w-Sgt2-Mdy2-Yor164c complex	4
YOR007C	YOR164C	putative Ybr137w-Sgt2-Mdy2-Yor164c complex	4
YBR225W	YGL197W	putative Ybr225w-Mds3-Cdc25 complex	3
YBR225W	YLR310C	putative Ybr225w-Mds3-Cdc25 complex	3
YGL197W	YLR310C	putative Ybr225w-Mds3-Cdc25 complex	3
YLL048C	YML070W	putative Ybt1-Dak1 complex	2
YBR052C	YCR004C	putative Ycp4-Rfs1-Pst2 complex	3
YBR052C	YDR032C	putative Ycp4-Rfs1-Pst2 complex	3
YCR004C	YDR032C	putative Ycp4-Rfs1-Pst2 complex	3
YEL041W	YJR049C	putative Yef1-Utr1 complex	2
YER071C	YIL034C	putative Yer071c-Aim21-Cap1-Cap2 complex	4
YER071C	YIR003W	putative Yer071c-Aim21-Cap1-Cap2 complex	4
YER071C	YKL007W	putative Yer071c-Aim21-Cap1-Cap2 complex	4
YIL034C	YIR003W	putative Yer071c-Aim21-Cap1-Cap2 complex	4
YIL034C	YKL007W	putative Yer071c-Aim21-Cap1-Cap2 complex	4
YIR003W	YKL007W	putative Yer071c-Aim21-Cap1-Cap2 complex	4
YER140W	YOR154W	putative Yer140w-Slp1 complex	2
YGR017W	YLR410W	putative Ygr017w-Vip1 complex	2
YGR071C	YLR373C	putative Ygr071c-Vid22-Tbf1 complex	3
YGR071C	YPL128C	putative Ygr071c-Vid22-Tbf1 complex	3
YLR373C	YPL128C	putative Ygr071c-Vid22-Tbf1 complex	3
YGR130C	YMR031C	putative Ygr130c-Ymr031c complex	2
YGR283C	YNL009W	putative Ygr283c-Idp3 complex	2
YGR283C	YMR310C	putative Ygr283c-Ymr310c complex	2
YGR234W	YLR304C	putative Yhb1-Aco1 complex	2
YER125W	YHR131C	putative Yhr131c-Rsp5 complex	2
YJL070C	YML035C	putative Yjl070c-Amd1 complex	2
YJR136C	YKL033W	putative Yjr136c-Ykl033w complex	2
YKL088W	YML016C	putative Ykl088w-Ppz1 complex	2
YLL032C	YML119W	putative Yll032c-Yml119w complex	2
YOR251C	YOR346W	putative Yor251c-Rev1 complex	2
YKL126W	YMR104C	putative Ypk1-Ypk2 complex	2
YFL038C	YPR017C	putative Ypt1-Dss4 complex	2
YKL188C	YPL147W	Pxa1p/Pxa2p complex	2
YDR204W	YOL096C	Q-biosynthetic Coq polypeptide complex	2
YCR060W	YDR190C	R2TP complex	4
YCR060W	YHR034C	R2TP complex	4
YCR060W	YPL235W	R2TP complex	4
YDR190C	YHR034C	R2TP complex	4
YDR190C	YPL235W	R2TP complex	4
YHR034C	YPL235W	R2TP complex	4
YJL031C	YPR176C	Rab-protein geranylgeranyltransferase complex	2
YLR288C	YOR368W	Rad17p/Ddc1p/Mec3p complex	3
YLR288C	YPL194W	Rad17p/Ddc1p/Mec3p complex	3
YOR368W	YPL194W	Rad17p/Ddc1p/Mec3p complex	3
YEL037C	YPL096W	Rad23-Png1 complex	2
YCR066W	YGL058W	rad5-rad6-rad18	3
YCR066W	YLR032W	rad5-rad6-rad18	3
YGL058W	YLR032W	rad5-rad6-rad18	3
YDR004W	YDR076W	rad51-rad57	5
YDR004W	YER095W	rad51-rad57	5
YDR004W	YGL163C	rad51-rad57	5
YDR004W	YML032C	rad51-rad57	5
YDR076W	YER095W	rad51-rad57	5
YDR076W	YGL163C	rad51-rad57	5
YDR076W	YML032C	rad51-rad57	5
YER095W	YGL163C	rad51-rad57	5
YER095W	YML032C	rad51-rad57	5
YGL163C	YML032C	rad51-rad57	5
YBR274W	YDR217C	rad9-chk1	2
YDR202C	YDR328C	RAVE complex	3
YDR202C	YJR033C	RAVE complex	3
YDR328C	YJR033C	RAVE complex	3
YLR234W	YMR190C	RecQ helicase-Topo III complex (GO)	3
YLR234W	YPL024W	RecQ helicase-Topo III complex (GO)	3
YMR190C	YPL024W	RecQ helicase-Topo III complex (GO)	3
YDL042C	YFR028C	RENT complex (GO)	4
YDL042C	YJL076W	RENT complex (GO)	4
YDL042C	YPL126W	RENT complex (GO)	4
YFR028C	YJL076W	RENT complex (GO)	4
YFR028C	YPL126W	RENT complex (GO)	4
YJL076W	YPL126W	RENT complex (GO)	4
YBR114W	YEL037C	repairosome (GO)	4
YBR114W	YER162C	repairosome (GO)	4
YBR114W	YJR052W	repairosome (GO)	4
YEL037C	YER162C	repairosome (GO)	4
YEL037C	YJR052W	repairosome (GO)	4
YER162C	YJR052W	repairosome (GO)	4
YGL174W	YIR005W	RES complex	3
YGL174W	YLR016C	RES complex	3
YIR005W	YLR016C	RES complex	3
YHR012W	YJL053W	retromer complex	6
YHR012W	YJL154C	retromer complex	6
YHR012W	YOR069W	retromer complex	6
YHR012W	YOR132W	retromer complex	6
YHR012W	YPL070W	retromer complex	6
YJL053W	YJL154C	retromer complex	6
YJL053W	YOR069W	retromer complex	6
YJL053W	YOR132W	retromer complex	6
YJL053W	YPL070W	retromer complex	6
YJL154C	YOR069W	retromer complex	6
YJL154C	YOR132W	retromer complex	6
YJL154C	YPL070W	retromer complex	6
YOR069W	YOR132W	retromer complex	6
YOR069W	YPL070W	retromer complex	6
YOR132W	YPL070W	retromer complex	6
YDR279W	YLR154C	ribonuclease H2 complex (GO)	3
YDR279W	YNL072W	ribonuclease H2 complex (GO)	3
YLR154C	YNL072W	ribonuclease H2 complex (GO)	3
YAL033W	YBL018C	ribonuclease MRP complex	10
YAL033W	YBR167C	ribonuclease MRP complex	10
YAL033W	YBR257W	ribonuclease MRP complex	10
YAL033W	YDR478W	ribonuclease MRP complex	10
YAL033W	YGR030C	ribonuclease MRP complex	10
YAL033W	YHR062C	ribonuclease MRP complex	10
YAL033W	YLR145W	ribonuclease MRP complex	10
YAL033W	YNL221C	ribonuclease MRP complex	10
YAL033W	YNL282W	ribonuclease MRP complex	10
YBL018C	YBR167C	ribonuclease MRP complex	10
YBL018C	YBR257W	ribonuclease MRP complex	10
YBL018C	YDR478W	ribonuclease MRP complex	10
YBL018C	YGR030C	ribonuclease MRP complex	10
YBL018C	YHR062C	ribonuclease MRP complex	10
YBL018C	YLR145W	ribonuclease MRP complex	10
YBL018C	YNL221C	ribonuclease MRP complex	10
YBL018C	YNL282W	ribonuclease MRP complex	10
YBR167C	YBR257W	ribonuclease MRP complex	10
YBR167C	YDR478W	ribonuclease MRP complex	10
YBR167C	YGR030C	ribonuclease MRP complex	10
YBR167C	YHR062C	ribonuclease MRP complex	10
YBR167C	YLR145W	ribonuclease MRP complex	10
YBR167C	YNL221C	ribonuclease MRP complex	10
YBR167C	YNL282W	ribonuclease MRP complex	10
YBR257W	YDR478W	ribonuclease MRP complex	10
YBR257W	YGR030C	ribonuclease MRP complex	10
YBR257W	YHR062C	ribonuclease MRP complex	10
YBR257W	YLR145W	ribonuclease MRP complex	10
YBR257W	YNL221C	ribonuclease MRP complex	10
YBR257W	YNL282W	ribonuclease MRP complex	10
YDR478W	YGR030C	ribonuclease MRP complex	10
YDR478W	YHR062C	ribonuclease MRP complex	10
YDR478W	YLR145W	ribonuclease MRP complex	10
YDR478W	YNL221C	ribonuclease MRP complex	10
YDR478W	YNL282W	ribonuclease MRP complex	10
YGR030C	YHR062C	ribonuclease MRP complex	10
YGR030C	YLR145W	ribonuclease MRP complex	10
YGR030C	YNL221C	ribonuclease MRP complex	10
YGR030C	YNL282W	ribonuclease MRP complex	10
YHR062C	YLR145W	ribonuclease MRP complex	10
YHR062C	YNL221C	ribonuclease MRP complex	10
YHR062C	YNL282W	ribonuclease MRP complex	10
YLR145W	YNL221C	ribonuclease MRP complex	10
YLR145W	YNL282W	ribonuclease MRP complex	10
YNL221C	YNL282W	ribonuclease MRP complex	10
YIL149C	YKR095W	ribonucleoprotein complex (GO)	3
YIL149C	YOR198C	ribonucleoprotein complex (GO)	3
YKR095W	YOR198C	ribonucleoprotein complex (GO)	3
YGR180C	YJL026W	ribonucleoside-diphosphate reductase complex	3
YGR180C	YOR230W	ribonucleoside-diphosphate reductase complex	3
YJL026W	YOR230W	ribonucleoside-diphosphate reductase complex	3
YER070W	YGR180C	ribonucleoside-diphosphate reductase complex (GO)	4
YER070W	YIL066C	ribonucleoside-diphosphate reductase complex (GO)	4
YER070W	YJL026W	ribonucleoside-diphosphate reductase complex (GO)	4
YGR180C	YIL066C	ribonucleoside-diphosphate reductase complex (GO)	4
YGR180C	YJL026W	ribonucleoside-diphosphate reductase complex (GO)	4
YIL066C	YJL026W	ribonucleoside-diphosphate reductase complex (GO)	4
YGR285C	YHR064C	ribosome-associated complex	3
YGR285C	YJL080C	ribosome-associated complex	3
YHR064C	YJL080C	ribosome-associated complex	3
YDR137W	YLR039C	Ric1-Rgp1-Ypt6	3
YDR137W	YLR262C	Ric1-Rgp1-Ypt6	3
YLR039C	YLR262C	Ric1-Rgp1-Ypt6	3
YGR122W	YHL027W	RIM101 protease module	4
YGR122W	YMR154C	RIM101 protease module	4
YGR122W	YOR275C	RIM101 protease module	4
YHL027W	YMR154C	RIM101 protease module	4
YHL027W	YOR275C	RIM101 protease module	4
YMR154C	YOR275C	RIM101 protease module	4
YGL045W	YMR063W	RIM101 signal module	4
YGL045W	YNL294C	RIM101 signal module	4
YGL045W	YOR030W	RIM101 signal module	4
YMR063W	YNL294C	RIM101 signal module	4
YMR063W	YOR030W	RIM101 signal module	4
YNL294C	YOR030W	RIM101 signal module	4
YDR265W	YJL210W	RING finger peroxin complex	3
YDR265W	YMR026C	RING finger peroxin complex	3
YJL210W	YMR026C	RING finger peroxin complex	3
YHR085W	YHR197W	Rix1p complex	3
YHR085W	YNL182C	Rix1p complex	3
YHR197W	YNL182C	Rix1p complex	3
YBL014C	YER148W	RNA polymerase I transcription factor complex (GO)	5
YBL014C	YJL025W	RNA polymerase I transcription factor complex (GO)	5
YBL014C	YKL125W	RNA polymerase I transcription factor complex (GO)	5
YBL014C	YML043C	RNA polymerase I transcription factor complex (GO)	5
YER148W	YJL025W	RNA polymerase I transcription factor complex (GO)	5
YER148W	YKL125W	RNA polymerase I transcription factor complex (GO)	5
YER148W	YML043C	RNA polymerase I transcription factor complex (GO)	5
YJL025W	YKL125W	RNA polymerase I transcription factor complex (GO)	5
YJL025W	YML043C	RNA polymerase I transcription factor complex (GO)	5
YKL125W	YML043C	RNA polymerase I transcription factor complex (GO)	5
YBL025W	YBR009C	RNA polymerase I upstream activating factor complex	6
YBL025W	YBR010W	RNA polymerase I upstream activating factor complex	6
YBL025W	YLR141W	RNA polymerase I upstream activating factor complex	6
YBL025W	YMR270C	RNA polymerase I upstream activating factor complex	6
YBL025W	YOR295W	RNA polymerase I upstream activating factor complex	6
YBR009C	YBR010W	RNA polymerase I upstream activating factor complex	6
YBR009C	YLR141W	RNA polymerase I upstream activating factor complex	6
YBR009C	YMR270C	RNA polymerase I upstream activating factor complex	6
YBR009C	YOR295W	RNA polymerase I upstream activating factor complex	6
YBR010W	YLR141W	RNA polymerase I upstream activating factor complex	6
YBR010W	YMR270C	RNA polymerase I upstream activating factor complex	6
YBR010W	YOR295W	RNA polymerase I upstream activating factor complex	6
YLR141W	YMR270C	RNA polymerase I upstream activating factor complex	6
YLR141W	YOR295W	RNA polymerase I upstream activating factor complex	6
YMR270C	YOR295W	RNA polymerase I upstream activating factor complex	6
YBR154C	YDL115C	RNA polymerase II complex	19
YBR154C	YDL140C	RNA polymerase II complex	19
YBR154C	YDR404C	RNA polymerase II complex	19
YBR154C	YGL043W	RNA polymerase II complex	19
YBR154C	YGL070C	RNA polymerase II complex	19
YBR154C	YGR005C	RNA polymerase II complex	19
YBR154C	YGR063C	RNA polymerase II complex	19
YBR154C	YGR186W	RNA polymerase II complex	19
YBR154C	YHR143W-A	RNA polymerase II complex	19
YBR154C	YIL021W	RNA polymerase II complex	19
YBR154C	YJL140W	RNA polymerase II complex	19
YBR154C	YML010W	RNA polymerase II complex	19
YBR154C	YOL005C	RNA polymerase II complex	19
YBR154C	YOR151C	RNA polymerase II complex	19
YBR154C	YOR210W	RNA polymerase II complex	19
YBR154C	YOR224C	RNA polymerase II complex	19
YBR154C	YPL129W	RNA polymerase II complex	19
YBR154C	YPR187W	RNA polymerase II complex	19
YDL115C	YDL140C	RNA polymerase II complex	19
YDL115C	YDR404C	RNA polymerase II complex	19
YDL115C	YGL043W	RNA polymerase II complex	19
YDL115C	YGL070C	RNA polymerase II complex	19
YDL115C	YGR005C	RNA polymerase II complex	19
YDL115C	YGR063C	RNA polymerase II complex	19
YDL115C	YGR186W	RNA polymerase II complex	19
YDL115C	YHR143W-A	RNA polymerase II complex	19
YDL115C	YIL021W	RNA polymerase II complex	19
YDL115C	YJL140W	RNA polymerase II complex	19
YDL115C	YML010W	RNA polymerase II complex	19
YDL115C	YOL005C	RNA polymerase II complex	19
YDL115C	YOR151C	RNA polymerase II complex	19
YDL115C	YOR210W	RNA polymerase II complex	19
YDL115C	YOR224C	RNA polymerase II complex	19
YDL115C	YPL129W	RNA polymerase II complex	19
YDL115C	YPR187W	RNA polymerase II complex	19
YDL140C	YDR404C	RNA polymerase II complex	19
YDL140C	YGL043W	RNA polymerase II complex	19
YDL140C	YGL070C	RNA polymerase II complex	19
YDL140C	YGR005C	RNA polymerase II complex	19
YDL140C	YGR063C	RNA polymerase II complex	19
YDL140C	YGR186W	RNA polymerase II complex	19
YDL140C	YHR143W-A	RNA polymerase II complex	19
YDL140C	YIL021W	RNA polymerase II complex	19
YDL140C	YJL140W	RNA polymerase II complex	19
YDL140C	YML010W	RNA polymerase II complex	19
YDL140C	YOL005C	RNA polymerase II complex	19
YDL140C	YOR151C	RNA polymerase II complex	19
YDL140C	YOR210W	RNA polymerase II complex	19
YDL140C	YOR224C	RNA polymerase II complex	19
YDL140C	YPL129W	RNA polymerase II complex	19
YDL140C	YPR187W	RNA polymerase II complex	19
YDR404C	YGL043W	RNA polymerase II complex	19
YDR404C	YGL070C	RNA polymerase II complex	19
YDR404C	YGR005C	RNA polymerase II complex	19
YDR404C	YGR063C	RNA polymerase II complex	19
YDR404C	YGR186W	RNA polymerase II complex	19
YDR404C	YHR143W-A	RNA polymerase II complex	19
YDR404C	YIL021W	RNA polymerase II complex	19
YDR404C	YJL140W	RNA polymerase II complex	19
YDR404C	YML010W	RNA polymerase II complex	19
YDR404C	YOL005C	RNA polymerase II complex	19
YDR404C	YOR151C	RNA polymerase II complex	19
YDR404C	YOR210W	RNA polymerase II complex	19
YDR404C	YOR224C	RNA polymerase II complex	19
YDR404C	YPL129W	RNA polymerase II complex	19
YDR404C	YPR187W	RNA polymerase II complex	19
YGL043W	YGL070C	RNA polymerase II complex	19
YGL043W	YGR005C	RNA polymerase II complex	19
YGL043W	YGR063C	RNA polymerase II complex	19
YGL043W	YGR186W	RNA polymerase II complex	19
YGL043W	YHR143W-A	RNA polymerase II complex	19
YGL043W	YIL021W	RNA polymerase II complex	19
YGL043W	YJL140W	RNA polymerase II complex	19
YGL043W	YML010W	RNA polymerase II complex	19
YGL043W	YOL005C	RNA polymerase II complex	19
YGL043W	YOR151C	RNA polymerase II complex	19
YGL043W	YOR210W	RNA polymerase II complex	19
YGL043W	YOR224C	RNA polymerase II complex	19
YGL043W	YPL129W	RNA polymerase II complex	19
YGL043W	YPR187W	RNA polymerase II complex	19
YGL070C	YGR005C	RNA polymerase II complex	19
YGL070C	YGR063C	RNA polymerase II complex	19
YGL070C	YGR186W	RNA polymerase II complex	19
YGL070C	YHR143W-A	RNA polymerase II complex	19
YGL070C	YIL021W	RNA polymerase II complex	19
YGL070C	YJL140W	RNA polymerase II complex	19
YGL070C	YML010W	RNA polymerase II complex	19
YGL070C	YOL005C	RNA polymerase II complex	19
YGL070C	YOR151C	RNA polymerase II complex	19
YGL070C	YOR210W	RNA polymerase II complex	19
YGL070C	YOR224C	RNA polymerase II complex	19
YGL070C	YPL129W	RNA polymerase II complex	19
YGL070C	YPR187W	RNA polymerase II complex	19
YGR005C	YGR063C	RNA polymerase II complex	19
YGR005C	YGR186W	RNA polymerase II complex	19
YGR005C	YHR143W-A	RNA polymerase II complex	19
YGR005C	YIL021W	RNA polymerase II complex	19
YGR005C	YJL140W	RNA polymerase II complex	19
YGR005C	YML010W	RNA polymerase II complex	19
YGR005C	YOL005C	RNA polymerase II complex	19
YGR005C	YOR151C	RNA polymerase II complex	19
YGR005C	YOR210W	RNA polymerase II complex	19
YGR005C	YOR224C	RNA polymerase II complex	19
YGR005C	YPL129W	RNA polymerase II complex	19
YGR005C	YPR187W	RNA polymerase II complex	19
YGR063C	YGR186W	RNA polymerase II complex	19
YGR063C	YHR143W-A	RNA polymerase II complex	19
YGR063C	YIL021W	RNA polymerase II complex	19
YGR063C	YJL140W	RNA polymerase II complex	19
YGR063C	YML010W	RNA polymerase II complex	19
YGR063C	YOL005C	RNA polymerase II complex	19
YGR063C	YOR151C	RNA polymerase II complex	19
YGR063C	YOR210W	RNA polymerase II complex	19
YGR063C	YOR224C	RNA polymerase II complex	19
YGR063C	YPL129W	RNA polymerase II complex	19
