	orf_name_a	gene_name_a	orf_name_b	gene_name_b	Zone	GI_PCC	CS_PCC	GE_PCC
3040	YIL052C	RPL34B	YPL204W	HRR25	B	0.00179	NA	0.0227
3042	YIL057C	RGI2	YLR345W		D	-0.00661	0.26120253	0.4075
3043	YIL057C	RGI2	YNL036W	NCE103	D	-0.01089	NA	0.3258
3045	YIL062C	ARC15	YML095C	RAD10	B	0.01574	NA	0.1335
3046	YIL062C	ARC15	YNR035C	ARC35	A	0.46998	NA	0.546
3049	YIL065C	FIS1	YKR036C	CAF4	C	-0.02134	0.000602872	NA
3051	YIL065C	FIS1	YLR356W	ATG33	D	0.0444	-0.155777619	NA
3052	YIL065C	FIS1	YML030W	RCF1	D	0.02985	0.071392011	0.4322
3053	YIL065C	FIS1	YML130C	ERO1	C	-0.02224	NA	0.0758
3054	YIL065C	FIS1	YMR026C	PEX12	C	-0.01654	0.298176021	0.1348
3055	YIL065C	FIS1	YNL100W	MIC27	D	-0.0058	0.075894075	0.4515
3062	YIL079C	AIR1	YPL070W	MUK1	B	0.02064	0.145963676	0.0109
3065	YIL089W		YJR152W	DAL5	D	-0.01609	0.286075942	NA
3066	YIL089W		YNR019W	ARE2	D	0.00706	0.132111342	NA
3067	YIL089W		YPR063C		D	0.05275	0.125460535	NA
3068	YIL092W		YLR423C	ATG17	C	0.02528	NA	NA
3069	YIL092W		YML064C	TEM1	D	0.00557	NA	NA
3070	YIL092W		YNL193W		D	NA	-0.054917247	NA
3072	YIL097W	FYV10	YKR022C	NTR2	B	0.04965	NA	NA
3073	YIL097W	FYV10	YOR117W	RPT5	B	0.06032	NA	0.2951
3074	YIL097W	FYV10	YOR304C-A	BIL1	C	-0.02953	0.147331616	NA
3075	YIL103W	DPH1	YJR097W	JJJ3	A	0.26667	0.034442141	0.6932
3077	YIL103W	DPH1	YLR347C	KAP95	B	0.09172	NA	0.2753
3078	YIL103W	DPH1	YLR368W	MDM30	B	-0.00184	NA	0.2749
3079	YIL103W	DPH1	YML095C	RAD10	B	-0.0737	-0.076595036	0.0946
3080	YIL103W	DPH1	YPL070W	MUK1	B	-0.02746	0.011201101	-0.0544
3085	YIL105C	SLM1	YMR068W	AVO2	A	0.07149	0.300435662	0.4734
3088	YIL105W-A		YPL049C	DIG1	C	NA	NA	NA
3090	YIL106W	MOB1	YNL302C	RPS19B	C	NA	NA	0.0529
3099	YIL122W	POG1	YJL030W	MAD2	C	0.01111	NA	NA
3102	YIL127C	RRT14	YKR092C	SRP40	D	0.06844	NA	0.5356
3103	YIL127C	RRT14	YML051W	GAL80	D	-0.00861	NA	-0.0203
3105	YIL132C	CSM2	YLR376C	PSY3	D	0.08901	0.694744087	NA
3111	YIL148W	RPL40A	YKR021W	ALY1	C	NA	0.08904086	-0.1563
3112	YIL148W	RPL40A	YML097C	VPS9	C	-0.03018	-0.071435034	0.1238
3113	YIL148W	RPL40A	YMR276W	DSK2	C	0.02302	0.029479974	-0.1353
3114	YIL148W	RPL40A	YNL116W	DMA2	C	-0.01183	0.097118517	-0.1235
3115	YIL148W	RPL40A	YPL096W	PNG1	C	-0.03693	-0.010442097	-0.0676
3116	YIL150C	MCM10	YJR003C	MRX12	D	-0.02347	NA	NA
3117	YIL150C	MCM10	YKR019C	IRS4	D	0.00787	NA	NA
3120	YIL152W		YLR048W	RPS0B	C	-0.00424	NA	NA
3121	YIL152W		YLR288C	MEC3	C	-0.01201	0.293665721	NA
3122	YIL152W		YLR368W	MDM30	C	-0.02768	NA	NA
3123	YIL152W		YLR376C	PSY3	D	0.01792	0.327008227	NA
3125	YIL152W		YML051W	GAL80	D	-0.01848	0.090066027	NA
3126	YIL152W		YML064C	TEM1	D	-0.01123	NA	NA
3133	YIL161W		YNL023C	FAP1	A	-0.00801	0.405648255	NA
3135	YIL164C	NIT1	YLR291C	GCD7	C	0.07132	NA	0.0463
3136	YIR010W	DSN1	YKR027W	BCH2	B	-0.0323	NA	0.3205
3137	YIR010W	DSN1	YLR347C	KAP95	B	0.13395	NA	0.0332
3138	YIR011C	STS1	YLR291C	GCD7	C	-0.05924	NA	0.2334
3139	YIR015W	RPR2	YLR291C	GCD7	B	NA	NA	0.0999
3140	YIR015W	RPR2	YLR345W		C	NA	NA	0.1612
3141	YIR015W	RPR2	YML064C	TEM1	C	NA	NA	0.2155
3142	YIR015W	RPR2	YPL070W	MUK1	B	NA	NA	0.2151
3143	YIR016W		YMR100W	MUB1	D	-0.00159	-0.064690801	NA
3145	YIR017C	MET28	YLR315W	NKP2	B	0.00372	NA	NA
3147	YIR017C	MET28	YML064C	TEM1	C	-0.03295	NA	0.0479
3148	YIR017C	MET28	YNL182C	IPI3	B	0.057	NA	-0.1378
3149	YIR017C	MET28	YNL189W	SRP1	B	-0.01681	NA	0.1191
3150	YIR017C	MET28	YOL069W	NUF2	B	0.05245	NA	0.1653
3151	YIR017C	MET28	YPR083W	MDM36	C	0.07173	0.004334562	0.2377
3152	YIR018W	YAP5	YLR291C	GCD7	C	0.06141	NA	NA
3153	YIR018W	YAP5	YML064C	TEM1	D	-0.03298	NA	NA
3154	YIR018W	YAP5	YNL189W	SRP1	C	-0.03562	NA	NA
3155	YIR018W	YAP5	YOR039W	CKB2	C	0.0135	-0.154265721	NA
3156	YIR018W	YAP5	YOR185C	GSP2	C	0.02394	0.103937961	NA
3157	YIR018W	YAP5	YOR368W	RAD17	C	0.03519	-0.08195387	NA
3158	YIR022W	SEC11	YJR010C-A	SPC1	A	0.04412	NA	NA
3159	YIR022W	SEC11	YJR015W		C	0.07131	NA	0.2297
3160	YIR022W	SEC11	YLR066W	SPC3	A	0.37323	NA	0.7027
3161	YIR022W	SEC11	YML055W	SPC2	A	0.17162	NA	0.5628
3162	YIR024C	INA22	YLR315W	NKP2	C	0.00712	NA	NA
3163	YIR024C	INA22	YOL069W	NUF2	C	0.03728	NA	NA
3209	YIR041W	PAU15	YPL070W	MUK1	C	-0.04308	NA	NA
3211	YJL004C	SYS1	YNL044W	YIP3	C	0.01994	0.179330487	0.1907
3212	YJL004C	SYS1	YPL191C		C	-0.02546	0.281526064	0.2238
3213	YJL006C	CTK2	YML112W	CTK3	A	NA	NA	0.6044
3215	YJL011C	RPC17	YKL144C	RPC25	A	NA	NA	NA
3216	YJL012C	VTC4	YPR178W	PRP4	B	0.00791	NA	0.0368
3227	YJL023C	PET130	YOR229W	WTM2	D	0.01408	-0.164147505	0.0812
3228	YJL024C	APS3	YPL195W	APL5	A	0.36743	0.509204846	0.1651
3236	YJL030W	MAD2	YPL070W	MUK1	B	0.00141	-0.090315819	0.4101
3237	YJL031C	BET4	YJL036W	SNX4	C	0.00713	NA	0.6448
3238	YJL031C	BET4	YJR046W	TAH11	D	-0.02336	NA	0.155
3240	YJL035C	TAD2	YLR316C	TAD3	D	0.09127	NA	0.3236
3241	YJL036W	SNX4	YJR011C		C	-0.06689	-0.150688462	NA
3242	YJL036W	SNX4	YKL012W	PRP40	B	-0.00566	NA	0.5679
3243	YJL036W	SNX4	YKL049C	CSE4	B	-0.00636	NA	0.2958
3244	YJL036W	SNX4	YKL138C-A	HSK3	B	NA	NA	NA
3245	YJL036W	SNX4	YLR031W		C	0.019	0.033917348	NA
3246	YJL036W	SNX4	YLR099W-A	MIM2	C	NA	NA	NA
3247	YJL036W	SNX4	YLR423C	ATG17	B	-0.00625	NA	0.607
3248	YJL036W	SNX4	YML064C	TEM1	C	0.01013	NA	0.042
3249	YJL036W	SNX4	YNL086W	SNN1	B	0.03109	0.0486741	NA
3250	YJL036W	SNX4	YNL189W	SRP1	B	0.00781	NA	0.2153
3251	YJL036W	SNX4	YOR132W	VPS17	B	0.08798	0.095744032	0.5495
3252	YJL036W	SNX4	YOR158W	PET123	B	NA	0.109081994	0.3899
3253	YJL036W	SNX4	YPR083W	MDM36	C	0.01119	0.238271947	0.2274
3256	YJL044C	GYP6	YOR089C	VPS21	D	0.0364	0.099930544	0.2072
3258	YJL048C	UBX6	YJL048C	UBX6	D	NA	NA	NA
3259	YJL048C	UBX6	YKL130C	SHE2	C	0.00034	-0.070865642	NA
3260	YJL048C	UBX6	YLR291C	GCD7	C	0.0277	NA	NA
3262	YJL048C	UBX6	YML031W	NDC1	C	NA	NA	NA
3263	YJL048C	UBX6	YMR153W	NUP53	C	-0.03779	-0.153603082	NA
3265	YJL057C	IKS1	YMR153W	NUP53	C	0.05088	-0.056083585	NA
3266	YJL057C	IKS1	YOR233W	KIN4	D	0.03173	0.062589728	NA
3267	YJL057C	IKS1	YPR174C		D	-0.01365	-0.030764816	NA
3274	YJL061W	NUP82	YLR313C	SPH1	B	-0.00327	NA	NA
3277	YJL065C	DLS1	YNR029C		C	0.01782	0.360394673	NA
3283	YJL085W	EXO70	YNL086W	SNN1	B	0.01145	NA	NA
3289	YJL097W	PHS1	YJL163C		D	0.01592	NA	-0.0844
3290	YJL097W	PHS1	YJR015W		D	0.02227	NA	0.2412
3305	YJL112W	MDV1	YLR356W	ATG33	D	-0.03937	-0.014533461	NA
3306	YJL112W	MDV1	YML130C	ERO1	C	0.04107	NA	0.1585
3307	YJL115W	ASF1	YNL031C	HHT2	B	0.13291	NA	0.1119
3308	YJL117W	PHO86	YNR039C	ZRG17	D	-0.01265	-0.116932427	0.2776
3312	YJL124C	LSM1	YPL188W	POS5	C	NA	NA	0.172
3313	YJL125C	GCD14	YNL062C	GCD10	D	0.24444	NA	0.7223
3315	YJL136C	RPS21B	YLR048W	RPS0B	A	0.08225	NA	0.6127
3316	YJL136C	RPS21B	YML024W	RPS17A	A	NA	NA	0.887
3317	YJL136C	RPS21B	YNL100W	MIC27	C	-0.03774	NA	0.0568
3318	YJL136C	RPS21B	YNL214W	PEX17	B	NA	NA	NA
3319	YJL136C	RPS21B	YOL147C	PEX11	C	0.01192	NA	-0.0227
3320	YJL136C	RPS21B	YPR128C	ANT1	C	-0.03262	NA	0.1688
3324	YJL140W	RPB4	YNL116W	DMA2	C	0.0215	NA	0.1157
3325	YJL141C	YAK1	YMR231W	PEP5	C	0.00094	NA	0.1306
3328	YJL148W	RPA34	YMR269W	TMA23	C	0.13543	NA	0.7336
3332	YJL155C	FBP26	YLR345W		D	0.04363	0.271152268	0.7416
3333	YJL163C		YLL014W	EMC6	C	-0.0243	0.020185166	-0.1697
3334	YJL163C		YLR268W	SEC22	C	-0.02695	0.03924198	-0.0021
3335	YJL163C		YMR298W	LIP1	D	0.01525	NA	0.1632
3336	YJL163C		YNL146W		D	-0.00417	0.335420932	NA
3337	YJL163C		YNL234W		D	0.00824	NA	0.1112
3338	YJL163C		YPL192C	PRM3	D	0.01169	0.219071638	NA
3339	YJL173C	RFA3	YNL312W	RFA2	A	0.13519	NA	0.5722
3340	YJL177W	RPL17B	YKR048C	NAP1	B	-0.00364	0.017342979	0.1217
3341	YJL177W	RPL17B	YMR139W	RIM11	C	0.02983	-0.0493988	-0.3092
3342	YJL179W	PFD1	YPL018W	CTF19	B	0.1004	0.276716561	NA
3344	YJL184W	GON7	YKR038C	KAE1	A	0.06509	NA	0.2732
3345	YJL184W	GON7	YKR095W-A	PCC1	A	NA	NA	NA
3346	YJL184W	GON7	YOR117W	RPT5	B	0.01518	NA	0.1342
3349	YJL185C	ATG36	YNL100W	MIC27	D	0.01523	0.174218177	NA
3352	YJL187C	SWE1	YOL029C		D	0.04955	0.142482438	NA
3362	YJL205C	NCE101	YNL100W	MIC27	D	-0.00906	0.175939935	NA
3369	YJR002W	MPP10	YOR158W	PET123	B	NA	NA	-0.0391
3370	YJR003C	MRX12	YJR046W	TAH11	D	0.01392	NA	NA
3371	YJR003C	MRX12	YJR048W	CYC1	D	0.02507	0.049791099	NA
3372	YJR003C	MRX12	YJR050W	ISY1	C	0.04883	0.068685671	NA
3374	YJR003C	MRX12	YMR213W	CEF1	C	0.05132	NA	NA
3375	YJR003C	MRX12	YMR244C-A	COA6	D	0.05015	0.130764565	NA
3377	YJR003C	MRX12	YPL151C	PRP46	C	-0.01572	NA	NA
3380	YJR010C-A	SPC1	YJR015W		C	-0.01906	NA	NA
3381	YJR010C-A	SPC1	YJR126C	VPS70	C	0.00161	NA	NA
3382	YJR010C-A	SPC1	YKL119C	VPH2	B	NA	NA	NA
3383	YJR010C-A	SPC1	YLR066W	SPC3	A	0.0687	NA	NA
3384	YJR010C-A	SPC1	YLR268W	SEC22	B	0.03138	NA	NA
3385	YJR010C-A	SPC1	YLR433C	CNA1	B	-0.03043	NA	NA
3386	YJR010C-A	SPC1	YML055W	SPC2	A	0.0843	NA	NA
3387	YJR010C-A	SPC1	YPR159C-A		C	0.04037	NA	NA
3391	YJR011C		YLR052W	IES3	C	-0.00537	NA	NA
3392	YJR011C		YLR102C	APC9	C	0.02709	-0.042866097	NA
3394	YJR011C		YML003W		D	-0.03042	0.1906792	NA
3395	YJR011C		YNL055C	POR1	D	0.05017	NA	NA
3397	YJR011C		YOR158W	PET123	C	NA	0.192451641	NA
3398	YJR011C		YPL002C	SNF8	C	-0.00373	0.039124856	NA
3399	YJR011C		YPL173W	MRPL40	C	-0.01135	NA	NA
3400	YJR011C		YPR107C	YTH1	C	0.02874	NA	NA
3402	YJR015W		YMR298W	LIP1	D	-0.04776	NA	0.2449
3403	YJR015W		YNL111C	CYB5	D	0.03504	-0.043469836	0.1503
3404	YJR015W		YNL234W		D	0.12702	NA	0.155
3405	YJR015W		YPL096C-A	ERI1	C	0.06849	NA	NA
3406	YJR015W		YPL218W	SAR1	C	NA	NA	0.235
3407	YJR015W		YPR170W-B		D	NA	NA	NA
3408	YJR015W		YPR192W	AQY1	D	0.05597	0.178487425	0.0939
3416	YJR044C	VPS55	YOL129W	VPS68	D	0.23753	0.535794937	0.5821
3418	YJR046W	TAH11	YNL086W	SNN1	C	-0.02135	NA	NA
3419	YJR046W	TAH11	YPL166W	ATG29	C	0.00657	NA	0.0436
3420	YJR050W	ISY1	YJR050W	ISY1	A	NA	NA	NA
3421	YJR050W	ISY1	YLR048W	RPS0B	B	0.04284	NA	-0.1403
3422	YJR050W	ISY1	YLR117C	CLF1	A	0.46386	NA	0.5465
3423	YJR050W	ISY1	YLR291C	GCD7	B	-0.07057	NA	0.0886
3424	YJR051W	OSM1	YLR297W		D	0.01128	0.020711066	NA
3426	YJR052W	RAD7	YMR201C	RAD14	B	0.02079	0.471821646	0.514
3433	YJR062C	NTA1	YKL109W	HAP4	C	0.015	0.490592936	NA
3434	YJR065C	ARP3	YNR035C	ARC35	A	0.07517	NA	0.5293
3435	YJR067C	YAE1	YPL271W	ATP15	C	NA	NA	NA
3436	YJR068W	RFC2	YMR213W	CEF1	B	-0.05344	NA	0.2237
3437	YJR068W	RFC2	YNL290W	RFC3	A	NA	NA	0.4185
3441	YJR073C	OPI3	YPR159W	KRE6	D	NA	NA	0.1728
3447	YJR080C	AIM24	YML130C	ERO1	C	0.00955	NA	0.0239
3449	YJR084W		YPR045C	THP3	C	0.03966	0.464012599	0.1671
3472	YJR102C	VPS25	YMR077C	VPS20	B	0.61788	0.876932322	0.379
3473	YJR102C	VPS25	YPL002C	SNF8	A	0.26588	0.91210614	0.3364
3474	YJR102C	VPS25	YPL065W	VPS28	B	0.53505	0.866533458	0.4281
3476	YJR112W	NNF1	YLR313C	SPH1	B	0.00255	NA	NA
3477	YJR112W	NNF1	YNL086W	SNN1	B	-0.02976	NA	NA
3480	YJR126C	VPS70	YML055W	SPC2	C	0.05433	0.313132915	-0.0371
3481	YJR128W		YLR291C	GCD7	C	-0.08011	NA	NA
3482	YJR128W		YNL189W	SRP1	C	NA	NA	NA
3483	YJR128W		YPL070W	MUK1	C	0.07743	0.113575593	NA
3486	YJR135C	MCM22	YLR381W	CTF3	A	0.57516	0.314712751	NA
3489	YJR136C	TTI2	YPR118W	MRI1	D	NA	NA	0.269
3491	YJR152W	DAL5	YLL014W	EMC6	C	0.06679	-0.095421696	0.0882
3492	YJR152W	DAL5	YML132W	COS3	D	NA	NA	NA
3499	YKL012W	PRP40	YLR119W	SRN2	B	0.00368	NA	0.4363
3501	YKL012W	PRP40	YOR368W	RAD17	B	-0.04711	NA	0.4202
3502	YKL012W	PRP40	YPR083W	MDM36	C	0.02086	NA	0.4175
3503	YKL013C	ARC19	YNR035C	ARC35	A	NA	NA	0.5353
3506	YKL018C-A		YLR356W	ATG33	D	0.03871	NA	NA
3514	YKL029C	MAE1	YLR347C	KAP95	B	-0.00269	NA	0.3323
3515	YKL029C	MAE1	YOR368W	RAD17	B	0.00304	-0.010138982	-0.1359
3521	YKL049C	CSE4	YOL054W	PSH1	B	0.01814	NA	0.2978
3525	YKL053C-A	MDM35	YLR288C	MEC3	C	NA	0.165450164	0.2016
3526	YKL058W	TOA2	YLR291C	GCD7	C	NA	NA	0.0582
3527	YKL058W	TOA2	YOR194C	TOA1	D	NA	NA	0.3833
3528	YKL059C	MPE1	YMR032W	HOF1	C	NA	NA	0.0898
3542	YKL075C		YOL059W	GPD2	D	0.02138	-0.058448022	0.247
3543	YKL078W	DHR2	YLR291C	GCD7	C	0.02629	NA	0.4532
3544	YKL078W	DHR2	YOR250C	CLP1	C	-0.05647	NA	0.1358
3547	YKL095W	YJU2	YLR396C	VPS33	C	-0.00409	NA	0.2533
3548	YKL095W	YJU2	YMR213W	CEF1	C	0.16349	NA	0.3406
3549	YKL099C	UTP11	YOL054W	PSH1	C	NA	NA	NA
3562	YKL108W	SLD2	YNL193W		D	NA	NA	NA
3563	YKL108W	SLD2	YPR120C	CLB5	D	NA	NA	0.5237
3564	YKL109W	HAP4	YNL116W	DMA2	C	0.0195	-0.106502811	NA
3573	YKL134C	1-Oct	YMR184W	ADD37	D	NA	NA	NA
3578	YKL138C-A	HSK3	YKR037C	SPC34	A	NA	NA	NA
3579	YKL138C-A	HSK3	YLR031W		C	NA	NA	NA
3580	YKL138C-A	HSK3	YNL086W	SNN1	B	NA	NA	NA
3593	YKL155C	RSM22	YPR178W	PRP4	B	-0.03031	NA	0.4202
3594	YKL159C	RCN1	YLR433C	CNA1	A	0.08409	0.277775457	0.0794
3595	YKL161C	KDX1	YNL053W	MSG5	C	-0.06179	-0.0743495	NA
3596	YKL164C	PIR1	YLR291C	GCD7	C	0.01831	NA	0.2636
3597	YKL164C	PIR1	YML064C	TEM1	D	0.06122	NA	0.1578
3598	YKL164C	PIR1	YNL189W	SRP1	C	-0.03532	NA	0.0754
3601	YKL184W	SPE1	YML130C	ERO1	C	-0.00217	NA	-0.0124
3606	YKL192C	ACP1	YLR239C	LIP2	D	NA	NA	0.1978
3608	YKL192C	ACP1	YPL148C	PPT2	D	NA	NA	NA
3611	YKL204W	EAP1	YPL152W	RRD2	B	0.02922	NA	0.2314
3613	YKL216W	URA1	YNL189W	SRP1	C	0.00626	NA	0.2103
3615	YKR004C	ECM9	YPR176C	BET2	D	NA	NA	0.2612
3617	YKR014C	YPT52	YNL100W	MIC27	C	-0.05996	-0.021216619	0.485
3619	YKR017C	HEL1	YPL018W	CTF19	C	0.03432	0.01869591	NA
3620	YKR019C	IRS4	YML064C	TEM1	D	-0.10664	NA	NA
3621	YKR019C	IRS4	YPL070W	MUK1	C	0.04985	0.001602742	NA
3622	YKR020W	VPS51	YKR022C	NTR2	B	0.00928	NA	NA
3623	YKR021W	ALY1	YLL039C	UBI4	D	-0.02515	0.043956176	0.3134
3624	YKR022C	NTR2	YLR368W	MDM30	B	6.00E-05	NA	NA
3626	YKR022C	NTR2	YMR239C	RNT1	B	-0.0341	NA	NA
3627	YKR022C	NTR2	YNL107W	YAF9	B	-0.0384	NA	NA
3629	YKR022C	NTR2	YPR083W	MDM36	C	0.00788	NA	NA
3635	YKR027W	BCH2	YMR310C		C	0.02781	-0.100470759	0.1665
3645	YKR035W-A	DID2	YKR035W-A	DID2	D	NA	NA	NA
3646	YKR035W-A	DID2	YLR291C	GCD7	C	-0.01814	NA	0.1192
3647	YKR035W-A	DID2	YML064C	TEM1	D	-0.01707	NA	0.0492
3648	YKR037C	SPC34	YLR423C	ATG17	B	NA	NA	0.3538
3649	YKR039W	GAP1	YML132W	COS3	D	NA	NA	NA
3657	YKR057W	RPS21A	YLR048W	RPS0B	A	0.1637	NA	0.6947
3658	YKR057W	RPS21A	YML024W	RPS17A	A	0.39069	NA	0.8376
3659	YKR057W	RPS21A	YNL214W	PEX17	B	-0.03725	NA	NA
3660	YKR057W	RPS21A	YPR128C	ANT1	C	0.01151	NA	0.1851
3662	YKR063C	LAS1	YLL035W	GRC3	D	0.04569	NA	0.4602
3666	YKR071C	DRE2	YLL029W	FRA1	D	NA	NA	0.3138
3667	YKR071C	DRE2	YPR048W	TAH18	D	NA	NA	0.2872
3668	YKR072C	SIS2	YML016C	PPZ1	C	-0.24334	-0.45956051	NA
3669	YKR083C	DAD2	YLR313C	SPH1	B	-0.01098	NA	NA
3672	YKR092C	SRP40	YLR197W	NOP56	C	0.2306	NA	0.5346
3673	YKR092C	SRP40	YMR233W	TRI1	D	-0.00545	-0.055415579	0.2639
3679	YLL006W-A		YML088W	UFO1	C	0.03321	NA	NA
3680	YLL007C	LMO1	YLR291C	GCD7	C	0.0437	NA	0.1498
3681	YLL007C	LMO1	YMR168C	CEP3	C	0.01836	NA	0.3778
3682	YLL007C	LMO1	YOR380W	RDR1	D	-0.02187	-0.08592436	NA
3683	YLL009C	COX17	YMR239C	RNT1	C	-0.00328	NA	NA
3686	YLL018C-A	COX19	YML051W	GAL80	D	0.01268	NA	0.1518
3687	YLL027W	ISA1	YLR048W	RPS0B	C	0.03268	NA	-0.0852
3688	YLL027W	ISA1	YLR368W	MDM30	C	-0.03254	NA	0.2993
3689	YLL027W	ISA1	YML064C	TEM1	D	NA	NA	0.1062
3690	YLL027W	ISA1	YMR308C	PSE1	C	-0.03722	NA	0.0036
3691	YLL027W	ISA1	YPR178W	PRP4	C	-0.05518	NA	0.3738
3692	YLL029W	FRA1	YMR239C	RNT1	C	-0.03516	NA	-0.044
3693	YLL029W	FRA1	YNL189W	SRP1	C	-0.01549	NA	0.2657
3694	YLL029W	FRA1	YOR368W	RAD17	C	0.03094	-0.053346813	0.1937
3699	YLL049W	LDB18	YLR423C	ATG17	C	0.06707	NA	NA
3701	YLL049W	LDB18	YNL086W	SNN1	C	-0.01787	0.149817949	NA
3703	YLL053C		YML088W	UFO1	C	-0.00555	0.146473234	NA
3712	YLR018C	POM34	YMR153W	NUP53	A	0.28813	0.17733021	NA
3713	YLR018C	POM34	YNR039C	ZRG17	C	-0.04886	-0.144826808	0.3964
3715	YLR021W	IRC25	YPL144W	POC4	D	0.49048	0.81911216	NA
3721	YLR026C	SED5	YPR159W	KRE6	D	NA	NA	0.0834
3722	YLR031W		YLR445W	GMC2	D	0.02655	0.15328118	NA
3724	YLR031W		YNL086W	SNN1	C	0.01192	0.036699787	NA
3725	YLR031W		YOR158W	PET123	C	NA	0.02223515	NA
3726	YLR033W	RSC58	YPL065W	VPS28	B	0.0561	NA	0.4016
3727	YLR035C	MLH2	YPL164C	MLH3	D	-0.03601	0.280512598	0.5063
3728	YLR038C	COX12	YLR291C	GCD7	B	-0.00582	NA	-0.0062
3729	YLR048W	RPS0B	YML024W	RPS17A	A	0.18358	NA	0.692
3730	YLR048W	RPS0B	YOR158W	PET123	B	NA	NA	-0.076
3731	YLR048W	RPS0B	YOR313C	SPS4	C	-0.02166	NA	0.011
3732	YLR048W	RPS0B	YPL173W	MRPL40	B	0.0224	NA	0.1832
3733	YLR048W	RPS0B	YPL178W	CBC2	B	-0.01178	NA	0.1908
3735	YLR050C		YNL125C	ESBP6	D	0.06452	0.397181572	-0.1065
3736	YLR050C		YPR159W	KRE6	D	NA	NA	0.0354
3737	YLR050C		YPR174C		D	-0.00467	0.058214762	NA
3738	YLR052W	IES3	YML064C	TEM1	C	NA	NA	NA
3739	YLR052W	IES3	YMR055C	BUB2	C	0.00783	NA	NA
3740	YLR065C	ENV10	YPR159W	KRE6	D	NA	NA	0.2601
3745	YLR082C	SRL2	YLR313C	SPH1	C	-0.04542	-0.021106894	NA
3746	YLR085C	ARP6	YML041C	VPS71	A	0.70662	0.839018067	0.3207
3747	YLR088W	GAA1	YPR159W	KRE6	C	NA	NA	0.3908
3750	YLR097C	HRT3	YOR133W	EFT1	C	-0.05348	-0.170616071	NA
3754	YLR099C	ICT1	YOR304C-A	BIL1	D	0.05381	0.150504554	NA
3755	YLR102C	APC9	YLR291C	GCD7	B	-0.02636	NA	NA
3758	YLR116W	MSL5	YML046W	PRP39	A	0.22313	NA	0.2004
3759	YLR117C	CLF1	YMR163C	INP2	C	-0.02478	NA	0.2855
3760	YLR117C	CLF1	YOL036W		C	-0.01731	NA	0.5014
3761	YLR119W	SRN2	YLR119W	SRN2	A	NA	NA	NA
3762	YLR119W	SRN2	YLR291C	GCD7	B	-0.09127	NA	0.0519
3764	YLR119W	SRN2	YMR077C	VPS20	B	0.37235	0.620498756	0.5862
3765	YLR119W	SRN2	YNL075W	IMP4	B	-0.06032	NA	-0.0478
3766	YLR119W	SRN2	YNR006W	VPS27	C	0.32089	0.762389149	0.3731
3767	YLR119W	SRN2	YPL065W	VPS28	A	0.33114	0.706693839	0.472
3768	YLR119W	SRN2	YPL222W	FMP40	C	0.02017	0.088542049	0.2241
3769	YLR119W	SRN2	YPR083W	MDM36	C	-0.01281	0.065940364	0.2939
3774	YLR132C	USB1	YPL188W	POS5	D	NA	NA	NA
3777	YLR148W	PEP3	YMR231W	PEP5	A	0.11124	NA	0.5504
3778	YLR154C	RNH203	YNL072W	RNH201	A	0.25176	0.094886228	NA
3779	YLR165C	PUS5	YLR288C	MEC3	C	NA	-0.12272079	0.4935
3780	YLR167W	RPS31	YMR276W	DSK2	C	NA	NA	-0.0996
3782	YLR175W	CBF5	YNL124W	NAF1	C	0.25628	NA	0.3214
3786	YLR183C	TOS4	YNL099C	OCA1	C	-0.03325	0.136265773	NA
3787	YLR183C	TOS4	YNL193W		D	NA	0.06499579	NA
3788	YLR183C	TOS4	YOR061W	CKA2	C	0.06225	0.14554797	NA
3789	YLR183C	TOS4	YPL204W	HRR25	C	0.01379	NA	NA
3790	YLR197W	NOP56	YLR197W	NOP56	A	NA	NA	NA
3791	YLR197W	NOP56	YMR269W	TMA23	C	0.29178	NA	0.5173
3792	YLR197W	NOP56	YNR004W	SWM2	C	0.00489	NA	NA
3793	YLR200W	YKE2	YML094W	GIM5	A	0.76199	NA	0.6619
3795	YLR201C	COQ9	YML110C	COQ5	D	0.3672	NA	0.555
3796	YLR203C	MSS51	YPL065W	VPS28	C	-0.08532	0.055248222	0.1503
3797	YLR204W	QRI5	YMR269W	TMA23	D	-0.01176	NA	NA
3804	YLR213C	CRR1	YLR288C	MEC3	C	NA	0.163250017	0.3573
3811	YLR226W	BUR2	YPL070W	MUK1	C	NA	NA	0.3694
3813	YLR227C	ADY4	YPL070W	MUK1	C	0.02544	0.085465042	NA
3814	YLR233C	EST1	YOR287C	RRP36	C	NA	NA	NA
3815	YLR234W	TOP3	YPL024W	RMI1	A	0.57692	NA	0.1873
3817	YLR240W	VPS34	YLR240W	VPS34	A	NA	NA	NA
3818	YLR240W	VPS34	YPL100W	ATG21	C	NA	NA	0.3893
3819	YLR243W	GPN3	YMR158W	MRPS8	C	-0.02583	NA	0.1831
3828	YLR254C	NDL1	YNL189W	SRP1	C	0.0172	NA	NA
3829	YLR254C	NDL1	YOR269W	PAC1	D	0.12901	0.178650462	NA
3836	YLR264W	RPS28B	YLR291C	GCD7	B	0.08225	NA	0.4447
3838	YLR264W	RPS28B	YPL222W	FMP40	C	-0.05761	NA	-0.3656
3839	YLR267W	BOP2	YNL189W	SRP1	C	-0.00583	NA	NA
3840	YLR267W	BOP2	YOR375C	GDH1	D	0.01645	-0.167228038	NA
3841	YLR267W	BOP2	YPL151C	PRP46	C	0.0035	NA	NA
