orf_name_a,orf_name_b,Uetz-screen,Ito-core,CCSB-YI1,YeRI
YFL017WA,YHR113W,False,False,True,False
YFL017WA,YKR034W,False,False,True,False
YFL017WA,YOR159C,False,False,True,True
YFL017WA,YPR182W,False,False,False,True
YFL018C,YGR193C,False,False,False,True
YFL018C,YHR114W,False,True,False,False
YFL023W,YLR200W,False,True,False,False
YFL024C,YHR090C,False,False,True,True
YFL027C,YNL100W,False,False,False,True
YFL029C,YPR054W,True,False,False,False
YFL034CB,YIR016W,False,True,False,False
YFL034CB,YKL002W,False,True,False,False
YFL034CB,YOL036W,True,False,False,False
YFL037W,YOR265W,False,False,True,True
YFL038C,YNL041C,False,False,True,False
YFL038C,YOR370C,False,False,True,False
YFL039C,YFL039C,False,False,True,False
YFL039C,YGL015C,False,False,True,False
YFL039C,YLR291C,False,False,True,False
YFL039C,YMR092C,False,False,True,False
YFL039C,YNL078W,False,False,False,True
YFL039C,YNL138W,False,False,True,False
YFL039C,YNL189W,False,False,True,False
YFL039C,YOR304CA,False,False,True,False
YFL042C,YGR017W,False,False,True,False
YFL047W,YKL171W,False,False,True,False
YFL059W,YFL059W,False,True,False,False
YFL059W,YFL060C,True,False,True,True
YFL059W,YMR095C,True,True,False,False
YFL059W,YMR096W,False,True,True,False
YFL059W,YMR322C,True,False,False,False
YFL059W,YNL189W,False,True,False,False
YFL059W,YNL333W,False,True,True,False
YFL059W,YNL334C,False,True,True,True
YFL059W,YPL070W,False,False,True,False
YFL060C,YLR291C,False,False,False,True
YFL060C,YMR095C,False,False,True,False
YFL060C,YMR096W,True,False,True,True
YFL060C,YMR239C,False,False,False,True
YFL060C,YNL333W,False,False,True,True
YFL061W,YNL189W,True,False,False,False
YFR002W,YGR120C,True,False,False,False
YFR002W,YML025C,False,False,True,False
YFR002W,YMR153W,True,False,False,False
YFR004W,YOR026W,False,False,False,True
YFR008W,YMR029C,False,False,True,False
YFR008W,YMR052W,True,True,True,False
YFR008W,YOL135C,False,True,False,False
YFR008W,YOR111W,False,False,True,False
YFR008W,YPR046W,False,True,False,False
YFR015C,YFR015C,False,True,False,False
YFR015C,YJL137C,False,True,False,True
YFR015C,YLR258W,False,True,False,True
YFR015C,YOR060C,False,False,False,True
YFR015C,YPL173W,False,False,False,True
YFR017C,YPR184W,False,True,False,False
YFR021W,YPL166W,False,False,False,True
YFR022W,YHR097C,False,False,False,True
YFR022W,YLR183C,False,False,False,True
YFR022W,YOL051W,False,False,False,True
YFR024CA,YGL181W,False,False,True,False
YFR024CA,YGR268C,False,False,True,False
YFR024CA,YKL068W,False,False,True,False
YFR024CA,YNL094W,False,False,True,False
YFR024CA,YOR042W,False,False,True,False
YFR024CA,YPR171W,False,False,True,False
YFR027W,YGR198W,False,False,False,True
YFR027W,YJL019W,False,False,True,False
YFR027W,YLR117C,False,False,False,True
YFR027W,YLR291C,False,False,False,True
YFR027W,YML064C,False,False,False,True
YFR027W,YOL054W,False,False,False,True
YFR033C,YNL236W,True,False,False,False
YFR034C,YFR034C,False,False,True,False
YFR035C,YPR174C,False,False,False,True
YFR036W,YJR091C,False,True,False,False
YFR037C,YML127W,False,True,False,False
YFR037C,YMR091C,True,False,False,True
YFR042W,YPR159W,True,False,False,False
YFR043C,YJR058C,False,False,False,True
YFR043C,YLR170C,False,False,False,True
YFR043C,YPR029C,False,True,False,False
YFR046C,YPR120C,False,False,False,True
YFR047C,YFR047C,True,True,True,False
YFR047C,YLL046C,True,False,False,False
YFR047C,YNL189W,False,True,True,False
YFR049W,YOR047C,False,True,False,True
YFR050C,YGR067C,False,False,False,True
YFR051C,YNL258C,False,False,False,True
YFR052W,YJR133W,True,False,False,False
YGL001C,YOL073C,False,False,False,True
YGL004C,YGL048C,False,False,True,True
YGL004C,YGR232W,False,False,True,False
YGL007CA,YGL209W,False,False,False,True
YGL010W,YJR010CA,False,False,False,True
YGL013C,YGL013C,False,True,False,False
YGL015C,YLR319C,True,True,False,False
YGL017W,YLR409C,False,False,False,True
YGL017W,YPL188W,False,False,False,True
YGL019W,YGR068C,True,False,False,False
YGL019W,YLL027W,False,False,False,True
YGL019W,YLR183C,False,False,False,True
YGL019W,YOR061W,False,False,False,True
YGL019W,YOR158W,False,False,False,True
YGL019W,YPL173W,False,False,False,True
YGL025C,YOL130W,True,False,False,False
YGL030W,YHR204W,True,False,False,False
YGL037C,YGL037C,False,True,True,False
YGL037C,YNL189W,False,True,True,False
YGL037C,YPL070W,False,False,True,False
YGL040C,YGL040C,False,True,False,False
YGL040C,YML064C,False,True,False,False
YGL040C,YNL189W,False,True,False,False
YGL041CB,YGL263W,False,False,False,True
YGL041WA,YGL209W,False,False,False,True
YGL041WA,YGR106C,False,False,False,True
YGL041WA,YHR180W,False,False,False,True
YGL044C,YMR061W,False,False,True,False
YGL044C,YMR270C,False,True,False,False
YGL044C,YOR023C,False,False,False,True
YGL051W,YGL051W,False,False,True,False
YGL051W,YML018C,False,False,True,False
YGL053W,YGR177C,False,False,True,False
YGL053W,YML029W,False,False,True,False
YGL053W,YMR079W,False,False,True,False
YGL053W,YNL315C,False,False,True,False
YGL053W,YOR059C,False,True,False,False
YGL053W,YPL020C,False,False,True,False
YGL053W,YPR174C,False,False,True,False
YGL054C,YHR036W,False,False,False,True
YGL054C,YIR038C,False,False,True,False
YGL054C,YJR010CA,False,False,False,True
YGL054C,YNL173C,False,False,False,True
YGL058W,YLR024C,False,False,True,False
YGL060W,YOL133W,False,False,True,False
YGL061C,YGR113W,True,True,False,False
YGL061C,YKL138CA,False,False,False,True
YGL061C,YKR037C,False,True,False,True
YGL068W,YNL153C,False,False,False,True
YGL068W,YPL077C,False,False,False,True
YGL070C,YHR184W,False,False,False,True
YGL071W,YGR211W,False,False,True,False
YGL071W,YIR018W,True,False,False,False
YGL079W,YGR113W,False,True,False,True
YGL079W,YJR112W,False,False,False,True
YGL080W,YLR356W,False,False,False,True
YGL086W,YLR423C,False,False,True,False
YGL087C,YMR140W,False,False,False,True
YGL090W,YJL023C,False,False,False,True
YGL090W,YLR183C,False,False,False,True
YGL090W,YLR424W,False,False,True,False
YGL090W,YNL113W,False,False,True,False
YGL090W,YOR005C,False,False,True,False
YGL091C,YML051W,False,False,False,True
YGL091C,YPL018W,False,False,False,True
YGL092W,YKL057C,False,True,False,False
YGL093W,YIR010W,False,False,False,True
YGL094C,YKL025C,False,False,True,False
YGL095C,YGL161C,False,False,False,True
YGL095C,YHR116W,False,False,False,True
YGL095C,YJR135C,False,False,False,True
YGL095C,YOL018C,False,False,True,False
YGL096W,YJL011C,False,False,True,False
YGL104C,YIR038C,False,False,True,False
YGL106W,YGL106W,False,False,True,False
YGL106W,YMR163C,False,False,False,True
YGL110C,YGR013W,False,False,False,True
YGL112C,YMR236W,True,True,False,True
YGL112C,YMR255W,True,False,False,False
YGL112C,YOR220W,False,True,False,False
YGL112C,YPL077C,False,False,False,True
YGL113W,YOL054W,False,False,False,True
YGL113W,YOR260W,False,False,False,True
YGL113W,YPL204W,False,False,False,True
YGL115W,YGL208W,True,True,True,True
YGL115W,YJL112W,False,False,True,False
YGL115W,YJL144W,False,False,False,True
YGL115W,YJR096W,False,False,False,True
YGL115W,YLR291C,False,False,True,False
YGL115W,YMR291W,False,False,False,True
YGL115W,YNL153C,False,False,True,False
YGL115W,YNR071C,False,False,False,True
YGL115W,YOL128C,False,False,False,True
YGL115W,YPL149W,False,False,True,True
YGL115W,YPL278C,False,False,False,True
YGL116W,YJL030W,True,False,False,True
YGL117W,YNL116W,False,False,False,True
YGL119W,YNL211C,False,False,False,True
YGL121C,YMR210W,False,False,False,True
YGL122C,YGL122C,False,True,True,False
YGL122C,YIL079C,False,False,True,False
YGL122C,YIL092W,False,True,True,False
YGL122C,YKR026C,True,False,False,False
YGL122C,YLR177W,False,False,True,False
YGL122C,YLR206W,False,False,True,False
YGL122C,YMR255W,True,False,False,False
YGL122C,YNL016W,False,True,False,False
YGL122C,YOL123W,True,True,True,False
YGL124C,YKL025C,False,False,True,False
YGL124C,YMR232W,False,False,False,True
YGL124C,YNL286W,False,False,True,False
YGL126W,YPL161C,True,False,False,False
YGL127C,YLR423C,False,True,False,False
YGL127C,YOL135C,False,True,False,False
YGL127C,YOR047C,False,True,False,False
YGL127C,YOR128C,False,True,False,False
YGL127C,YOR174W,False,True,False,False
YGL127C,YPR168W,False,True,False,False
YGL130W,YPL228W,False,False,True,False
YGL134W,YPL031C,True,True,True,False
YGL141W,YKR064W,False,False,True,False
YGL144C,YMR070W,False,False,True,False
YGL145W,YNL258C,False,True,True,False
YGL145W,YPR105C,True,False,False,False
YGL150C,YOR355W,True,False,False,False
YGL153W,YGL153W,False,False,True,False
YGL153W,YIR034C,False,True,False,False
YGL153W,YLR291C,False,False,True,False
YGL153W,YMR267W,False,False,True,False
YGL153W,YNL044W,False,False,True,False
YGL153W,YNL086W,False,False,True,True
YGL153W,YOL105C,True,False,False,False
YGL153W,YOL145C,False,False,True,False
YGL153W,YOR180C,False,True,False,False
YGL153W,YPR105C,True,False,False,False
YGL154C,YGL254W,True,True,False,False
YGL154C,YOR128C,False,True,False,False
YGL155W,YKL019W,True,False,True,True
YGL156W,YKL103C,False,False,True,False
YGL156W,YOL082W,False,True,False,False
YGL156W,YOL083W,False,False,True,False
YGL158W,YLR113W,True,False,False,False
YGL158W,YOR237W,False,False,False,True
YGL161C,YGL198W,True,True,False,True
YGL161C,YHR105W,False,False,False,True
YGL161C,YNL204C,False,False,False,True
YGL161C,YPL191C,False,False,False,True
YGL166W,YJL154C,True,False,False,False
YGL166W,YKR011C,True,False,False,False
YGL166W,YLL028W,True,False,False,False
YGL166W,YML006C,True,False,False,False
YGL166W,YNL189W,False,True,False,False
YGL166W,YOR210W,True,False,False,False
YGL166W,YOR220W,True,False,False,False
YGL170C,YMR047C,False,True,True,False
YGL172W,YGR119C,True,True,True,False
YGL172W,YNL041C,False,True,False,False
YGL172W,YNL086W,False,True,False,False
YGL174W,YIR005W,True,False,False,True
YGL174W,YLR368W,False,False,False,True
YGL174W,YOL159CA,False,False,False,True
YGL175C,YGL175C,True,False,False,False
YGL175C,YJR058C,False,False,True,False
YGL175C,YLR291C,False,False,True,False
YGL175C,YLR442C,False,False,True,False
YGL175C,YNL189W,False,True,False,False
YGL176C,YPR110C,False,False,False,True
YGL180W,YPR185W,True,False,False,False
YGL181W,YGR178C,False,False,True,False
YGL181W,YGR241C,False,False,True,False
YGL181W,YHR161C,False,False,True,False
YGL181W,YHR177W,False,True,False,False
YGL181W,YIL122W,False,True,True,False
YGL181W,YMR182C,False,False,True,False
YGL181W,YNL124W,False,False,True,False
YGL181W,YPL013C,False,True,False,False
YGL181W,YPL049C,False,False,True,False
YGL181W,YPR166C,False,False,False,True
YGL187C,YGL213C,False,True,False,False
YGL187C,YML042W,False,False,True,False
YGL189C,YHR114W,False,True,False,False
YGL189C,YLL027W,True,False,False,False
YGL189C,YLR435W,True,False,False,False
YGL190C,YHL006C,False,False,False,True
YGL190C,YLR373C,False,True,False,False
YGL190C,YML109W,False,True,False,False
YGL194CA,YJR015W,False,False,False,True
YGL194CA,YMR153W,False,False,False,True
YGL194CA,YNR039C,False,False,False,True
YGL194CA,YPR174C,False,False,False,True
YGL198W,YPL095C,False,True,False,False
YGL201C,YIL150C,True,False,False,False
YGL209W,YGL209W,False,False,False,True
YGL209W,YGR152C,False,False,False,True
YGL209W,YGR213C,False,False,False,True
YGL209W,YJL124C,False,False,False,True
YGL209W,YJR108W,False,False,False,True
YGL209W,YKL007W,False,False,False,True
YGL209W,YKL180W,False,False,False,True
YGL209W,YKR083C,False,False,False,True
YGL209W,YLR048W,False,False,False,True
YGL209W,YLR212C,False,False,False,True
YGL209W,YLR246W,False,False,False,True
YGL209W,YML012W,False,False,False,True
YGL209W,YML041C,False,False,False,True
YGL209W,YML128C,False,False,False,True
YGL209W,YNR035C,False,False,False,True
YGL209W,YOL038W,False,False,False,True
YGL209W,YOR071C,False,False,False,True
YGL209W,YOR304CA,False,False,False,True
YGL211W,YIL008W,False,False,False,True
YGL211W,YJR011C,False,False,False,True
YGL211W,YLR291C,False,False,False,True
YGL211W,YNL153C,False,False,False,True
YGL213C,YML108W,False,False,True,False
YGL215W,YGR067C,False,False,False,True
YGL215W,YPL031C,False,False,False,True
YGL220W,YLR052W,False,True,False,False
YGL221C,YGL221C,True,False,True,False
YGL221C,YML064C,False,True,False,False
YGL221C,YNL189W,True,True,False,False
YGL222C,YLR264W,False,False,False,True
YGL223C,YML071C,False,False,True,False
YGL225W,YHR114W,False,True,False,False
YGL225W,YIR033W,False,False,True,False
YGL225W,YIR038C,False,False,True,False
YGL225W,YPL094C,False,False,True,False
YGL225W,YPR071W,False,False,True,False
YGL225W,YPR159W,False,False,False,True
YGL229C,YJL013C,True,False,False,False
YGL229C,YJL030W,True,False,False,False
YGL229C,YJL178C,True,False,False,False
YGL229C,YMR181C,True,False,False,False
YGL229C,YOR062C,True,False,False,False
YGL229C,YPR040W,True,False,False,False
YGL230C,YKL110C,True,False,False,False
YGL230C,YOR161C,True,False,False,False
YGL233W,YLR166C,False,True,False,False
YGL237C,YGR146C,False,True,False,False
YGL237C,YLR114C,False,False,True,False
YGL237C,YLR423C,False,True,False,False
YGL237C,YOR047C,False,True,False,False
YGL237C,YOR358W,True,True,False,False
YGL238W,YLR293C,False,False,True,False
YGL238W,YML094W,False,False,False,True
YGL238W,YNL189W,False,False,True,False
YGL238W,YNL236W,True,False,False,False
YGL238W,YOR185C,False,False,True,False
YGL240W,YKR048C,False,False,True,False
YGL242C,YKR099W,True,False,False,False
YGL243W,YHL006C,False,False,False,True
YGL244W,YLR385C,False,False,True,False
YGL250W,YLR082C,False,False,True,False
YGL250W,YLR442C,False,False,True,False
YGL250W,YMR068W,False,True,False,False
YGL250W,YMR111C,False,False,True,False
YGL250W,YOR028C,False,False,True,False
YGL252C,YGL252C,False,False,True,False
YGL252C,YLR291C,False,False,True,False
YGL252C,YNL076W,False,False,False,True
YGL252C,YOR385W,False,False,False,True
YGL254W,YGR047C,True,False,False,False
YGL254W,YHR215W,True,False,False,False
YGL254W,YOR039W,True,False,False,False
YGL263W,YNR039C,False,False,False,True
YGR002C,YGR158C,False,False,False,True
YGR002C,YJL036W,False,False,False,True
YGR002C,YNL107W,False,False,False,True
YGR002C,YPR083W,False,False,False,True
YGR003W,YOL133W,False,False,True,True
YGR003W,YOR385W,False,False,False,True
YGR004W,YPR028W,False,True,False,False
YGR010W,YGR010W,True,False,False,False
YGR010W,YGR048W,False,False,False,True
YGR010W,YLR328W,True,True,True,False
YGR010W,YLR438W,True,False,False,False
YGR010W,YNL189W,False,True,False,False
YGR013W,YKL012W,False,True,False,False
YGR014W,YIL144W,True,False,False,False
YGR014W,YJL013C,True,False,False,False
YGR014W,YJL030W,True,False,False,False
YGR014W,YPL211W,True,False,False,False
YGR017W,YLR072W,True,False,False,False
YGR017W,YLR403W,True,False,False,False
YGR018C,YGR142W,False,False,False,True
YGR018C,YLR291C,False,False,False,True
YGR018C,YML051W,False,False,False,True
YGR020C,YHR060W,False,True,False,True
YGR024C,YGR024C,True,False,True,False
YGR024C,YHR112C,False,False,True,False
YGR024C,YKL090W,True,False,False,False
YGR024C,YLR291C,False,True,False,False
YGR024C,YNL189W,True,True,False,False
YGR024C,YPL110C,True,False,False,False
YGR027C,YGR086C,False,False,True,False
YGR027C,YPL004C,False,False,True,False
YGR028W,YNL189W,False,False,False,True
YGR029W,YLR424W,False,False,True,False
YGR034W,YLR212C,False,False,False,True
YGR034W,YNL153C,False,False,False,True
YGR034W,YPL208W,False,False,False,True
YGR035C,YLR288C,False,False,False,True
YGR038W,YIR038C,False,False,True,False
YGR038W,YML029W,False,False,True,False
YGR038W,YPR159W,False,False,False,True
YGR040W,YHR084W,False,False,True,False
YGR040W,YJR030C,False,False,False,True
YGR040W,YPL049C,False,False,True,False
YGR041W,YGR041W,False,True,False,False
YGR046W,YNL236W,True,False,False,False
YGR047C,YKR034W,False,False,True,False
YGR048W,YGR048W,False,False,False,True
YGR048W,YGR249W,False,False,False,True
YGR048W,YHR107C,False,False,False,True
YGR048W,YHR113W,False,False,False,True
YGR048W,YJL110C,False,False,False,True
YGR048W,YJR056C,False,False,False,True
YGR048W,YKR034W,False,False,False,True
YGR048W,YLR328W,False,False,False,True
YGR048W,YLR345W,False,False,False,True
YGR048W,YML064C,False,False,False,True
YGR048W,YMR052W,False,False,False,True
YGR048W,YMR144W,False,False,False,True
YGR048W,YMR153W,False,False,False,True
YGR048W,YMR233W,False,False,False,True
YGR048W,YNL042W,False,False,False,True
YGR048W,YNL155W,False,False,False,True
YGR048W,YNR012W,False,False,False,True
YGR048W,YOR284W,False,False,False,True
YGR048W,YOR285W,False,False,False,True
YGR048W,YOR368W,False,False,False,True
YGR048W,YPL049C,False,False,False,True
YGR048W,YPL192C,False,False,False,True
YGR048W,YPL222W,True,False,False,False
YGR048W,YPL280W,False,False,False,True
YGR048W,YPR182W,False,False,False,True
YGR049W,YGR278W,True,False,False,False
YGR049W,YLR356W,False,False,False,True
YGR052W,YLR183C,False,False,False,True
YGR052W,YOR158W,False,False,False,True
YGR052W,YPL173W,False,False,False,True
YGR057C,YHR067W,False,False,False,True
YGR057C,YIL076W,False,False,False,True
YGR057C,YIL109C,False,True,False,False
YGR057C,YJR046W,False,False,False,True
YGR057C,YKL015W,True,False,True,False
YGR057C,YLR291C,False,False,False,True
YGR057C,YLR376C,False,False,False,True
YGR057C,YML064C,False,False,False,True
YGR057C,YML095C,False,False,False,True
YGR057C,YOR180C,False,False,False,True
YGR058W,YGR058W,True,True,False,False
YGR058W,YGR136W,True,True,False,False
YGR058W,YLR113W,True,False,False,False
YGR058W,YNL047C,True,False,False,False
YGR058W,YOR097C,False,True,False,False
YGR058W,YOR264W,True,False,False,False
YGR061C,YLR386W,True,False,True,False
YGR063C,YML095C,False,False,True,False
YGR067C,YOL116W,False,False,True,False
YGR068C,YLR145W,False,False,False,True
YGR071C,YJL058C,False,True,False,False
YGR074W,YKL183W,False,False,True,False
YGR074W,YLR275W,False,False,False,True
YGR074W,YOR194C,False,False,False,True
YGR075C,YML051W,False,False,True,False
YGR076C,YPL173W,False,False,False,True
YGR078C,YGR286C,False,False,False,True
YGR078C,YLR200W,False,False,False,True
YGR078C,YLR291C,False,False,False,True
YGR078C,YML094W,False,False,False,True
YGR078C,YPL188W,False,False,False,True
YGR082W,YGR120C,False,False,True,False
YGR082W,YOR158W,False,False,False,True
YGR083C,YLR291C,False,True,False,False
YGR086C,YKL142W,False,True,True,False
YGR086C,YPL004C,False,False,True,False
YGR088W,YLR291C,False,False,True,False
YGR088W,YNR052C,False,False,True,False
YGR092W,YIL106W,False,True,False,False
YGR097W,YGR097W,False,True,False,False
YGR099W,YJL110C,False,False,True,False
YGR099W,YKL033W,False,False,True,False
YGR099W,YKL068W,False,False,True,False
YGR099W,YML099C,False,False,True,False
YGR099W,YMR047C,False,False,True,False
YGR099W,YOR158W,False,False,False,True
YGR099W,YPL235W,False,False,True,False
YGR101W,YHL021C,False,True,False,False
YGR102C,YLR288C,False,False,False,True
YGR102C,YMR293C,False,False,False,True
YGR104C,YHR041C,False,False,False,True
YGR105W,YJL163C,False,False,False,True
YGR108W,YKL049C,False,False,False,True
YGR110W,YHR114W,False,True,False,False
YGR113W,YIL144W,False,True,False,False
YGR113W,YKL138CA,False,False,False,True
YGR113W,YKR037C,False,True,False,True
YGR113W,YLR423C,False,True,True,False
YGR113W,YLR424W,False,True,False,False
YGR113W,YOR158W,False,False,False,True
YGR117C,YNL236W,True,False,False,False
YGR119C,YJL041W,True,True,False,False
YGR119C,YKL057C,False,False,False,True
YGR119C,YKL061W,False,True,False,False
YGR119C,YLR288C,False,False,False,True
YGR119C,YLR423C,False,True,True,False
YGR119C,YMR236W,True,False,False,False
YGR120C,YGR120C,False,False,True,False
YGR120C,YHL004W,False,False,True,False
YGR120C,YIL144W,False,False,True,False
YGR120C,YLR291C,False,False,True,False
YGR120C,YLR423C,True,True,False,False
YGR120C,YMR025W,False,True,False,False
YGR120C,YNL086W,False,True,True,False
YGR120C,YOR158W,False,False,True,False
YGR120C,YOR353C,True,False,False,False
YGR120C,YPL077C,False,False,True,False
YGR120C,YPR105C,True,True,False,False
YGR120C,YPR185W,True,False,False,False
YGR120C,YPR191W,False,False,True,False
YGR121C,YIR038C,False,True,True,False
YGR122W,YLR025W,True,True,False,False
YGR122W,YML099C,False,False,True,False
YGR122W,YMR077C,False,False,False,True
YGR123C,YKL117W,False,False,True,False
YGR125W,YMR024W,False,False,True,False
YGR128C,YNL086W,False,False,False,True
YGR128C,YPL126W,False,False,False,True
YGR129W,YJR003C,False,False,False,True
YGR129W,YMR213W,False,False,False,True
YGR130C,YGR233C,False,False,True,False
YGR130C,YPL094C,False,False,True,False
YGR133W,YGR235C,False,False,False,True
YGR133W,YNL100W,False,False,False,True
YGR134W,YJR011C,False,False,True,False
YGR136W,YNL189W,False,True,False,False
YGR136W,YOR181W,False,True,False,False
YGR142W,YJR127C,False,False,True,False
YGR142W,YJR128W,False,False,False,True
YGR142W,YLR351C,False,False,False,True
YGR142W,YLR424W,False,False,True,False
YGR142W,YMR021C,False,False,True,False
YGR142W,YMR075W,False,False,False,True
YGR142W,YMR213W,False,False,False,True
YGR142W,YNL055C,False,False,False,True
YGR142W,YOR217W,False,False,False,True
YGR143W,YOL002C,False,False,False,True
YGR144W,YGR144W,True,True,True,False
YGR144W,YIL051C,False,False,True,False
YGR144W,YLR291C,False,False,True,False
YGR144W,YNL189W,False,True,True,False
YGR146C,YLR291C,False,False,False,True
YGR146C,YML051W,False,False,True,True
YGR146C,YOR368W,False,False,False,True
YGR146C,YPL070W,False,False,False,True
YGR148C,YKR048C,False,False,False,True
YGR149W,YNL181W,False,False,True,False
YGR153W,YML088W,False,False,False,True
YGR158C,YGR195W,False,False,False,True
YGR158C,YIL092W,False,False,False,True
YGR158C,YJR046W,False,False,False,True
YGR158C,YKL204W,False,False,False,True
YGR158C,YLR345W,True,True,True,True
YGR158C,YNL232W,False,False,False,True
YGR158C,YOR158W,False,False,False,True
YGR158C,YOR259C,False,False,False,True
YGR158C,YPL173W,False,False,False,True
YGR161WC,YLR335W,False,False,False,True
YGR163W,YKR007W,False,True,False,False
YGR168C,YGR168C,False,False,False,True
YGR168C,YGR177C,False,False,False,True
YGR168C,YGR183C,False,False,False,True
YGR168C,YIL065C,False,False,False,True
YGR168C,YJL136C,False,False,False,True
YGR168C,YJL147C,False,False,False,True
YGR168C,YJL185C,False,False,False,True
YGR168C,YJL205C,False,False,False,True
YGR168C,YKL018CA,False,False,False,True
YGR168C,YKR057W,False,False,False,True
YGR168C,YMR115W,False,False,False,True
YGR168C,YNL093W,False,False,False,True
YGR168C,YNL131W,False,False,False,True
YGR168C,YOL147C,False,False,False,True
YGR168C,YOR089C,False,False,False,True
YGR168C,YOR368W,False,False,False,True
YGR168C,YPL112C,False,False,False,True
YGR168C,YPR128C,False,False,False,True
YGR172C,YNL263C,False,True,False,False
YGR172C,YPL095C,False,True,False,False
YGR177C,YML011C,False,False,True,False
YGR177C,YMR071C,False,False,True,False
YGR177C,YNL044W,False,False,True,False
YGR177C,YNL263C,False,False,True,False
YGR178C,YGR218W,False,True,False,False
YGR178C,YHR121W,False,True,True,True
YGR178C,YIL105WA,False,False,False,True
YGR178C,YNR014W,False,False,True,False
YGR179C,YJL036W,False,False,False,True
YGR179C,YLR315W,False,False,True,False
YGR180C,YOR229W,False,False,True,False
YGR180C,YOR230W,False,False,True,False
YGR181W,YHR033W,False,False,False,True
YGR185C,YPL013C,False,True,False,False
YGR188C,YOR026W,False,True,True,False
YGR192C,YNL189W,False,True,False,False
YGR193C,YLR288C,False,False,False,True
YGR195W,YHR069C,False,False,False,True
YGR195W,YKR034W,False,False,True,False
YGR195W,YML064C,False,False,False,True
YGR195W,YOL021C,False,False,True,False
YGR195W,YPR045C,False,False,False,True
YGR198W,YKL204W,False,False,False,True
YGR198W,YLR264W,False,False,False,True
YGR198W,YLR281C,False,False,False,True
YGR203W,YIL119C,False,False,True,False
YGR203W,YKL171W,False,False,True,False
YGR203W,YLR397C,False,False,True,False
YGR203W,YNL314W,False,False,True,False
YGR205W,YMR315W,False,False,True,True
YGR207C,YPR004C,False,False,False,True
YGR209C,YKL069W,False,False,True,False
YGR210C,YNL072W,False,False,False,True
YGR211W,YOR117W,False,False,True,False
YGR213C,YHR134W,True,False,False,False
YGR214W,YKR057W,False,False,False,True
YGR214W,YOR158W,False,False,False,True
YGR215W,YJL124C,False,False,False,True
YGR218W,YKL143W,False,True,False,False
YGR218W,YML007W,False,True,False,False
YGR218W,YMR047C,False,False,True,False
YGR218W,YMR124W,False,True,False,False
YGR218W,YOL149W,False,True,False,False
YGR222W,YHL003C,False,False,False,True
YGR222W,YPR159W,False,False,False,True
YGR223C,YOR089C,False,True,False,False
YGR229C,YKR099W,True,False,False,False
YGR233C,YJL025W,False,False,True,False
YGR233C,YML014W,False,False,True,False
YGR233C,YOL145C,False,False,True,False
YGR233C,YPL031C,False,False,True,False
YGR233C,YPR049C,False,False,True,False
YGR235C,YIL065C,False,False,False,True
YGR235C,YJL112W,False,False,False,True
YGR235C,YJL136C,False,False,False,True
YGR235C,YJL185C,False,False,False,True
YGR235C,YKL018CA,False,False,False,True
YGR235C,YML030W,False,False,False,True
YGR235C,YML051W,False,False,False,True
YGR235C,YML064C,False,False,False,True
YGR235C,YNL189W,False,False,False,True
YGR235C,YOL147C,False,False,False,True
YGR235C,YOR089C,False,False,False,True
YGR235C,YOR368W,False,False,False,True
YGR235C,YPL112C,False,False,False,True
YGR235C,YPR128C,False,False,False,True
YGR238C,YHR158C,False,False,True,False
YGR238C,YNL182C,False,False,False,True
YGR239C,YIL160C,False,False,False,True
YGR239C,YLR291C,False,False,False,True
YGR239C,YML051W,False,False,False,True
YGR239C,YMR267W,False,True,True,True
YGR240C,YGR240C,False,False,True,False
YGR240C,YMR205C,False,False,True,False
YGR241C,YIL095W,False,False,True,False
YGR241C,YNL020C,False,True,False,False
YGR241C,YPL077C,False,False,True,False
YGR247W,YKR034W,False,False,True,False
YGR247W,YOR327C,False,True,False,False
YGR249W,YML088W,False,False,False,True
YGR250C,YIR001C,True,False,True,False
YGR250C,YJR128W,False,False,False,True
YGR250C,YPL178W,False,False,True,False
YGR253C,YPR185W,True,False,False,False
YGR261C,YLR423C,False,False,True,False
YGR261C,YNL164C,False,False,False,True
YGR261C,YNL199C,False,False,True,False
YGR261C,YOR284W,False,False,True,False
YGR261C,YOR380W,False,False,True,False
YGR262C,YKR038C,False,False,False,True
YGR262C,YNL153C,False,False,False,True
YGR263C,YMR070W,False,False,True,False
YGR267C,YGR267C,True,True,False,False
YGR267C,YLR132C,False,False,True,False
YGR267C,YLR291C,False,False,True,False
YGR267C,YMR308C,False,False,True,False
YGR267C,YNL189W,False,True,True,False
YGR268C,YGR268C,False,True,True,False
YGR268C,YHL002W,False,False,False,True
YGR268C,YHR016C,True,False,False,False
YGR268C,YJR128W,False,False,False,True
YGR268C,YLL039C,False,False,False,True
YGR268C,YLR206W,False,False,True,False
YGR268C,YML097C,False,False,False,True
YGR268C,YMR137C,False,False,False,True
YGR268C,YOR042W,False,False,True,False
YGR268C,YOR124C,False,True,True,False
YGR268C,YOR138C,True,False,False,False
YGR268C,YPL002C,False,False,False,True
YGR268C,YPL049C,False,False,True,False
YGR280C,YKR092C,False,False,False,True
YGR280C,YLL004W,False,False,False,True
YGR280C,YLR197W,False,False,False,True
YGR280C,YPL222W,False,False,False,True
YGR286C,YMR070W,False,False,True,False
YGR286C,YNL189W,False,False,False,True
YGR294W,YHL018W,True,False,False,False
YHL002W,YNR006W,True,True,False,False
