orf_name_a	gene_name_a	orf_name_b	gene_name_b	Uetz-screen	Ito-core	CCSB-YI1	YeRI	Zone	GI_PCC	CS_PCC	GE_PCC
YBR114W	RAD16	YPR083W	MDM36	False	False	False	True	C	0.03652	0.15591023418804809	0.1689
YBR122C	MRPL36	YGL115W	SNF4	False	False	False	True	B	0.05235		0.3143
YBR122C	MRPL36	YGR211W	ZPR1	False	False	True	False	C	-0.04751		-0.0274
YBR123C	TFC1	YKL078W	DHR2	False	False	False	True	C	0.0004		0.1522
YBR123C	TFC1	YLR423C	ATG17	False	False	True	False	B	0.01562		0.3888
YBR123C	TFC1	YPL225W		False	False	False	True	C	0.04054		0.1816
YBR125C	PTC4	YCL033C	MXR2	False	False	False	True	D	0.02613	0.3220199748755184	0.0528
YBR125C	PTC4	YDR071C	PAA1	True	False	False	True	D	0.06955	0.2195979577509179	0.2769
YBR126C	TPS1	YBR126C	TPS1	False	False	True	False	A			
YBR126C	TPS1	YML100W	TSL1	False	False	True	False	A	-0.01191		0.857
YBR126C	TPS1	YMR261C	TPS3	False	False	True	False	A	0.05507		0.6951
YBR126C	TPS1	YPL152W	RRD2	False	False	False	True	B	0.01243		0.4126
YBR126W-A	MEO1	YIR038C	GTT1	False	False	True	False	D			
YBR126W-A	MEO1	YPR174C		False	False	False	True	D			
YBR127C	VMA2	YGR117C		False	False	False	True	C			0.3688
YBR128C	ATG14	YPL120W	VPS30	False	False	False	True	A	0.05594	-0.08738340733990904	0.5565
YBR130C	SHE3	YBR130C	SHE3	False	True	False	False	A			
YBR130C	SHE3	YHR107C	CDC12	False	False	False	True	B	0.03677		0.4003
YBR131W	CCZ1	YGL124C	MON1	False	False	True	False	A	0.34761	0.8033480551752654	
YBR131W	CCZ1	YKR036C	CAF4	False	False	False	True	B	0.01329	-0.048448609078526356	
YBR131W	CCZ1	YOR034C	AKR2	False	False	False	True	C	-0.00274		
YBR133C	HSL7	YDL154W	MSH5	True	False	False	False	D		0.02525309116981852	0.2547
YBR133C	HSL7	YGL187C	COX4	False	False	True	False	C	-0.03222		-0.0274
YBR135W	CKS1	YBR160W	CDC28	False	True	False	False	A	0.13331		0.3874
YBR135W	CKS1	YBR252W	DUT1	False	True	False	False	C	0.03781		0.3995
YBR135W	CKS1	YDL155W	CLB3	True	False	False	False	A			0.2463
YBR135W	CKS1	YER102W	RPS8B	True	False	False	False	B	0.03597		0.3173
YBR135W	CKS1	YGR108W	CLB1	True	True	False	False	C	0.03685		
YBR135W	CKS1	YPR119W	CLB2	True	False	False	False	C	0.17705		0.09
YBR137W		YBR137W		False	True	False	False	A			
YBR137W		YML064C	TEM1	False	True	False	False	C	-0.05963		
YBR137W		YMR047C	NUP116	False	True	False	False	B			
YBR137W		YNL189W	SRP1	False	True	False	False	B	0.11603		
YBR141C	BMT2	YDR372C	VPS74	True	False	False	False	D	0.00996	-0.07517446927136409	
YBR141C	BMT2	YGL091C	NBP35	True	False	False	False	D	0.03564		
YBR141C	BMT2	YLR061W	RPL22A	False	False	False	True	C	0.02889		
YBR146W	MRPS9	YGR158C	MTR3	False	False	False	True	B	0.01097		0.2373
YBR150C	TBS1	YOL089C	HAL9	False	False	True	False	D	0.01877	-0.018037585518394413	0.4625
YBR150C	TBS1	YOR174W	MED4	False	False	True	False	C	0.00062		0.1106
YBR152W	SPP381	YGR075C	PRP38	False	False	True	True	A	0.22696		
YBR153W	RIB7	YBR153W	RIB7	False	False	True	False	D			
YBR154C	RPB5	YFL023W	BUD27	False	True	False	False	C	0.31131		0.514
YBR155W	CNS1	YER081W	SER3	False	True	False	False	D			0.0593
YBR156C	SLI15	YPL209C	IPL1	False	False	True	False	D	0.48404		0.4745
YBR162W-A	YSY6	YDR160W	SSY1	False	False	False	True	D			
YBR162W-A	YSY6	YJR010C-A	SPC1	False	False	False	True	C	-0.01027		
YBR162W-A	YSY6	YMR153W	NUP53	False	False	False	True	C	-0.02894	-0.06166535133448602	
YBR162W-A	YSY6	YPL094C	SEC62	False	False	True	False	C	0.00464		
YBR165W	UBS1	YBR270C	BIT2	False	False	False	True	D	-0.02616		
YBR165W	UBS1	YGL215W	CLG1	False	False	False	True	C	0.01419		0.3325
YBR165W	UBS1	YGR158C	MTR3	False	False	False	True	C	0.00255		0.2771
YBR166C	TYR1	YBR166C	TYR1	False	False	True	False	D			
YBR166C	TYR1	YLR291C	GCD7	False	False	True	False	C	0.06264		0.176
YBR167C	POP7	YDL159W	STE7	False	False	False	True	B			0.3484
YBR167C	POP7	YER094C	PUP3	False	False	False	True	B	-0.01218		0.1294
YBR167C	POP7	YGR030C	POP6	False	False	False	True	A	0.10464		
YBR168W	PEX32	YHR150W	PEX28	False	False	False	True	D	0.04024		0.4099
YBR170C	NPL4	YDL126C	CDC48	False	True	False	False	A	-0.04437		0.5638
YBR170C	NPL4	YDL190C	UFD2	False	False	True	False	C	0.00381	-0.019863556157763633	
YBR170C	NPL4	YDR130C	FIN1	False	False	False	True	C	-0.02034	0.10005049839682165	
YBR170C	NPL4	YGR048W	UFD1	True	True	False	True	A			0.6565
YBR170C	NPL4	YIR015W	RPR2	False	False	False	True	B			0.1089
YBR170C	NPL4	YLR240W	VPS34	False	False	False	True	B			0.4701
YBR170C	NPL4	YMR068W	AVO2	False	False	False	True	B	-0.00187	-0.03877007127813795	0.5138
YBR173C	UMP1	YGR057C	LST7	False	False	False	True	C	0.01729	0.2472781011966185	0.1129
YBR175W	SWD3	YJR128W		False	False	False	True	C		0.14598173722186963	
YBR175W	SWD3	YKR081C	RPF2	False	False	False	True	B	-0.04255		0.1729
YBR176W	ECM31	YBR176W	ECM31	True	False	True	False	D			
YBR176W	ECM31	YGR048W	UFD1	False	False	False	True	C	-0.06594		0.1742
YBR176W	ECM31	YLR347C	KAP95	False	True	False	False	C	-0.0332		0.2404
YBR176W	ECM31	YML064C	TEM1	False	True	False	False	D	0.0469		0.334
YBR176W	ECM31	YNL189W	SRP1	False	True	False	False	C	-0.01691		0.3403
YBR176W	ECM31	YPL070W	MUK1	False	True	False	False	C	0.04515	-0.04457802657801465	0.2808
YBR181C	RPS6B	YEL053C	MAK10	False	False	False	True	B	0.01652		0.3566
YBR182C	SMP1	YER094C	PUP3	False	False	False	True	C	0.05594		
YBR182C	SMP1	YER125W	RSP5	False	False	True	False	C	0.02787		
YBR182C	SMP1	YKR027W	BCH2	False	False	False	True	C	0.01404	0.0006656253067479592	
YBR182C	SMP1	YLR368W	MDM30	False	False	False	True	C	-0.02495		
YBR182C	SMP1	YLR423C	ATG17	False	False	True	False	C	-0.03309		
YBR182C	SMP1	YNL193W		False	False	False	True	D		0.23829456310167793	
YBR182C	SMP1	YOR368W	RAD17	False	False	False	True	C	0.06442	0.05521078238797562	
YBR182C	SMP1	YPL169C	MEX67	False	False	False	True	C	-0.01071		
YBR186W	PCH2	YBR261C	TAE1	False	False	True	False	D	0.06488	0.2600502814760886	-0.0869
YBR186W	PCH2	YLR032W	RAD5	False	False	True	False	C	0.00107	0.14679772743064182	0.1699
YBR187W	GDT1	YDR373W	FRQ1	False	False	False	True	D	-0.00674		0.0182
YBR187W	GDT1	YNR032W	PPG1	False	True	False	False	D	-0.03742	-0.18704362425765	0.0355
YBR188C	NTC20	YDR416W	SYF1	True	True	True	False	A	0.35506		
YBR188C	NTC20	YKR034W	DAL80	False	False	True	False	C	-0.05886	-0.007844838475195152	
YBR188C	NTC20	YLR117C	CLF1	True	False	True	False	A	0.27981		
YBR188C	NTC20	YMR124W	EPO1	False	False	True	False	C	0.02181	0.20110382749931047	
YBR188C	NTC20	YMR213W	CEF1	False	False	False	True	A	0.30996		
YBR193C	MED8	YER022W	SRB4	False	True	False	False	A	0.40106		
YBR193C	MED8	YGL127C	SOH1	False	True	False	False	A	0.4082		0.0431
YBR193C	MED8	YGR104C	SRB5	True	False	False	False	A			0.4059
YBR193C	MED8	YLR295C	ATP14	False	True	False	False	B	0.0218		
YBR194W	AIM4	YMR070W	MOT3	False	False	True	False	D	-0.02978		
YBR194W	AIM4	YPR152C	URN1	True	False	True	False	D	0.072		
YBR195C	MSI1	YLR017W	MEU1	False	False	True	False	C	0.01405	-0.1119906442621037	0.3013
YBR195C	MSI1	YPR018W	RLF2	True	False	False	True	A	0.38328	0.46854546844093986	0.4518
YBR196C	PGI1	YGL229C	SAP4	True	False	False	False	D	0.00146		
YBR198C	TAF5	YGL112C	TAF6	False	False	True	False	A	0.34686		0.5405
YBR199W	KTR4	YCL005W-A	VMA9	False	False	False	True	C	-0.01386		0.0295
YBR200W	BEM1	YJL157C	FAR1	False	False	True	False	B			
YBR201W	DER1	YML029W	USA1	False	False	True	False	A	0.08552	0.1371245702570267	
YBR203W	COS111	YOL054W	PSH1	False	False	False	True	C	-0.02835	0.10423481067321877	
YBR205W	KTR3	YIR038C	GTT1	False	False	True	False	D	0.01521	0.14769945712964586	0.0366
YBR205W	KTR3	YPR107C	YTH1	True	False	False	False	C	-0.02712		0.0408
YBR212W	NGR1	YDL167C	NRP1	False	True	False	False	D	0.02876	0.03750226463988521	-0.105
YBR212W	NGR1	YML088W	UFO1	False	False	False	True	C	-0.00487	0.06572354189121583	0.1699
YBR212W	NGR1	YPL184C	MRN1	False	False	True	False	D	0.00568	0.10223466410514387	0.372
YBR216C	YBP1	YML007W	YAP1	False	True	False	False	D	0.14923	0.6327215733158537	0.446
YBR217W	ATG12	YHR171W	ATG7	True	True	False	False	C	0.15318	0.2047780814517799	0.2648
YBR217W	ATG12	YLL042C	ATG10	False	False	False	True	C	0.12528	0.21768255822664445	
YBR217W	ATG12	YLR423C	ATG17	False	True	False	False	B	-0.05661		0.4829
YBR217W	ATG12	YMR159C	ATG16	True	True	False	False	A	0.15342	0.09733200408086937	
YBR217W	ATG12	YNR007C	ATG3	False	False	False	True	C	0.12152	0.3850041198935392	0.34
YBR217W	ATG12	YPL149W	ATG5	True	True	False	True	A	0.11157	0.0403663735008578	0.3489
YBR221C	PDB1	YKL117W	SBA1	False	False	True	False	C	-0.01994		0.5242
YBR221C	PDB1	YLR345W		True	False	False	False	C	-0.00567		0.0861
YBR222C	PCS60	YDL006W	PTC1	False	False	True	False	D	0.01669		0.1284
YBR223C	TDP1	YDR510W	SMT3	False	True	True	False	D	0.05531		-0.0506
YBR223C	TDP1	YGR048W	UFD1	False	False	False	True	C	-0.00501		0.2716
YBR227C	MCX1	YHR033W		False	False	False	True	D	0.0483	0.1567405414916483	
YBR228W	SLX1	YGR198W	YPP1	False	False	False	True	D	-0.00012		0.1904
YBR228W	SLX1	YLR135W	SLX4	True	True	False	False	D	0.37592	0.3774126703456585	0.471
YBR228W	SLX1	YML064C	TEM1	False	False	False	True	D	0.03334		0.1742
YBR230C	OM14	YNL100W	MIC27	False	False	False	True	D	-0.00911	0.046268086419961246	
YBR233W	PBP2	YBR233W	PBP2	False	False	True	False	D			
YBR233W	PBP2	YBR261C	TAE1	False	False	True	False	D	0.12927	0.18055118775023796	0.1959
YBR233W	PBP2	YDR116C	MRPL1	False	False	True	False	C	0.00502		0.1648
YBR233W	PBP2	YDR473C	PRP3	False	False	True	False	C	0.01862		0.2017
YBR233W	PBP2	YGL122C	NAB2	False	False	True	False	D	-0.01765		0.32
YBR233W	PBP2	YIL079C	AIR1	False	False	True	False	C	0.05421	-0.01112656460281281	0.164
YBR233W	PBP2	YKL074C	MUD2	False	False	True	False	C	-0.00568	-0.11992784863234676	0.3318
YBR233W	PBP2	YLR291C	GCD7	False	False	True	False	C	-0.01421		0.0848
YBR233W	PBP2	YNL075W	IMP4	False	False	True	False	C			0.0722
YBR233W	PBP2	YNL288W	CAF40	False	False	True	False	C	-0.00403	0.07403894893845608	0.2773
YBR233W-A	DAD3	YDR357C	CNL1	False	False	False	True	B			
YBR233W-A	DAD3	YLR313C	SPH1	False	False	False	True	B			
YBR234C	ARC40	YDL029W	ARP2	False	False	True	False	A	0.24198		0.5929
YBR234C	ARC40	YDR063W	AIM7	False	False	True	False	C	-0.00416		0.4024
YBR237W	PRP5	YDR073W	SNF11	True	False	False	False	C	-0.0107		
YBR237W	PRP5	YGR013W	SNU71	False	False	False	True	C	0.13409		0.4656
YBR239C	ERT1	YPL133C	RDS2	False	True	False	False	D	-0.00725	-0.007757583740458503	0.353
YBR241C		YDR479C	PEX29	False	False	True	False	D	0.0066	-0.052875953124531416	0.4603
YBR241C		YIR033W	MGA2	False	False	True	False	D	-0.01811	-0.0031382509734766014	0.0617
YBR241C		YIR038C	GTT1	False	False	True	False	D	-0.00112	0.14726952763686751	0.6644
YBR242W		YBR242W		False	False	True	False	D			
YBR243C	ALG7	YIR038C	GTT1	False	False	True	False	D			-0.2278
YBR244W	GPX2	YCR086W	CSM1	False	False	True	False	C	-0.00394	0.17993525084555861	0.0953
YBR244W	GPX2	YLR117C	CLF1	True	False	False	False	C	0.02058		0.0162
YBR244W	GPX2	YLR345W		False	False	True	False	D	0.02241	0.2717095387303723	-0.0002
YBR246W	RRT2	YDR520C	URC2	False	True	False	False	D	-0.04023	0.1341948269207348	0.287
YBR247C	ENP1	YKL159C	RCN1	False	False	True	False	B	0.0418		-0.0479
YBR249C	ARO4	YDR510W	SMT3	False	False	True	False	D	-0.00503		0.2054
YBR249C	ARO4	YGR168C		False	False	False	True	D		0.2884365844074168	
YBR252W	DUT1	YBR252W	DUT1	False	False	True	False	D			
YBR252W	DUT1	YLR291C	GCD7	False	False	True	False	C	-0.05974		0.4106
YBR252W	DUT1	YNL189W	SRP1	True	False	False	False	C	-0.01213		0.1544
YBR253W	SRB6	YMR112C	MED11	True	False	False	False	A	0.27478		
YBR254C	TRS20	YDR472W	TRS31	True	True	False	False	A	0.08285		0.3
YBR254C	TRS20	YKR068C	BET3	False	True	True	False	A	0.44058		0.5035
YBR255C-A	RCF3	YCL056C	PEX34	False	False	False	True	D	-0.0187		
YBR255C-A	RCF3	YGR168C		False	False	False	True	D	0.0445		
YBR255C-A	RCF3	YNL100W	MIC27	False	False	False	True	D	-0.00305		0.3261
YBR255W	MTC4	YIL106W	MOB1	False	True	False	False	D	-0.00776		0.2117
YBR257W	POP4	YCR020C-A	MAK31	False	False	False	True	B			
YBR257W	POP4	YDL159W	STE7	False	False	False	True	B			0.4626
YBR257W	POP4	YHR062C	RPP1	False	False	False	True	A	0.03362		0.3166
YBR257W	POP4	YLR291C	GCD7	False	False	False	True	B	0.02895		0.0856
YBR260C	RGD1	YDR200C	VPS64	False	False	False	True	C	0.05293		0.2677
YBR260C	RGD1	YDR239C		False	False	True	False	D	0.02572	0.21678427666689942	0.4904
YBR260C	RGD1	YER144C	UBP5	False	False	True	False	D	0.03494	0.0749940326096846	
YBR260C	RGD1	YGR196C	FYV8	False	True	False	False	D	0.45809	0.4853904357385688	0.4147
YBR260C	RGD1	YKR019C	IRS4	False	False	False	True	D	0.07575	0.07445178635828108	
YBR260C	RGD1	YMR032W	HOF1	False	True	True	False	D			0.1362
YBR260C	RGD1	YNL094W	APP1	False	False	True	False	D	0.00065	-0.057779686855557164	0.5
YBR260C	RGD1	YPL140C	MKK2	False	False	False	True	C	0.09016	0.26526421778255416	0.3402
YBR261C	TAE1	YCL028W	RNQ1	False	False	True	False	D	-0.04401	0.46902823935991267	0.3163
YBR261C	TAE1	YCR007C		False	False	True	False	D	0.13638	0.383643188226224	-0.107
YBR261C	TAE1	YDR032C	PST2	False	False	True	False	C	0.11406	0.03760049622564433	0.0033
YBR261C	TAE1	YDR100W	TVP15	False	False	True	False	D	-0.07704	-0.08570186459156738	
YBR261C	TAE1	YDR256C	CTA1	False	False	True	False	D	-0.01267	-0.0029865497370383806	-0.2686
YBR261C	TAE1	YER086W	ILV1	False	False	True	False	D		-0.04616305068611395	0.412
YBR261C	TAE1	YFL059W	SNZ3	False	False	True	False	D			0.1124
YBR261C	TAE1	YGL037C	PNC1	False	False	True	False	D	-0.07911	-0.06041348818630104	-0.1773
YBR261C	TAE1	YGR088W	CTT1	False	False	True	False	D	-0.03026	-0.07306137057021159	
YBR261C	TAE1	YGR267C	FOL2	False	False	True	False	D			0.0803
YBR261C	TAE1	YHL018W		False	False	True	False	D			
YBR261C	TAE1	YHR074W	QNS1	False	False	True	False	D			0.1085
YBR261C	TAE1	YHR111W	UBA4	False	False	True	False	D	0.1123	0.13988547956876055	0.2535
YBR261C	TAE1	YHR112C		False	False	True	False	D	-0.07904	-0.022084546656045284	0.105
YBR261C	TAE1	YHR113W	APE4	False	False	True	False	D	-0.07131	-0.13869647904436513	-0.0231
YBR261C	TAE1	YIL074C	SER33	False	False	True	False	D	-0.11197	0.1696758389939389	0.1954
YBR261C	TAE1	YJL151C	SNA3	False	False	True	False	D	0.17455	0.07431911693848281	
YBR261C	TAE1	YJL199C	MBB1	False	False	True	False	D	-0.03875	0.1451187097306694	
YBR261C	TAE1	YJL218W		False	False	True	False	D	-0.05663	-0.06789321222213081	0.1077
YBR261C	TAE1	YKL151C	NNR2	False	False	True	False	D	0.00694	-0.23123828777124913	-0.2027
YBR261C	TAE1	YLL001W	DNM1	False	False	True	False	D	0.01312	-0.12326746655961503	-0.1165
YBR261C	TAE1	YLR098C	CHA4	False	False	True	False	D	0.17235	0.2946492907328993	0.1311
YBR261C	TAE1	YLR245C	CDD1	False	False	True	False	D			0.1014
YBR261C	TAE1	YLR438C-A	LSM3	False	False	True	False	C			0.1853
YBR261C	TAE1	YML042W	CAT2	False	False	True	False	D	0.05785	-0.1645252902121247	-0.3026
YBR261C	TAE1	YMR021C	MAC1	False	False	True	False	D	-0.00407		0.1197
YBR261C	TAE1	YMR095C	SNO1	False	False	True	False	D	-0.03491	0.10627788731183517	0.0187
YBR261C	TAE1	YNL044W	YIP3	False	False	True	False	D	-0.03749	0.2845295700705122	0.245
YBR261C	TAE1	YNL239W	LAP3	False	False	True	False	D		-0.1207859012244817	0.1033
YBR261C	TAE1	YOL143C	RIB4	False	False	True	False	D			0.2142
YBR261C	TAE1	YOR095C	RKI1	False	False	True	False	D			0.271
YBR261C	TAE1	YOR108W	LEU9	False	False	True	False	D	-0.02775	0.24222428455443595	0.3775
YBR261C	TAE1	YOR284W	HUA2	False	False	True	False	D	0.06967	0.08356602233708943	
YBR261C	TAE1	YPL049C	DIG1	False	False	True	False	C		0.07994522024617942	
YBR261C	TAE1	YPL069C	BTS1	False	False	True	False	D	-0.0351		0.1604
YBR261C	TAE1	YPL088W		False	False	True	False	D	0.13371	0.11648091519592482	0.0705
YBR261C	TAE1	YPR113W	PIS1	False	False	True	False	D			0.2658
YBR264C	YPT10	YER136W	GDI1	False	False	False	True	C	0.00511		0.0464
YBR264C	YPT10	YOR370C	MRS6	False	False	True	False	D	0.00869		0.0292
YBR268W	MRPL37	YNL185C	MRPL19	False	False	False	True	A	0.33361		
YBR269C	SDH8	YKL075C		False	False	False	True	D	-0.00646	-0.06736893426109937	0.1088
YBR270C	BIT2	YDR004W	RAD57	False	False	False	True	C	0.00818	0.11937421928788744	
YBR270C	BIT2	YDR259C	YAP6	False	True	False	False	D	-0.00074	0.1641330815545574	
YBR270C	BIT2	YER093C	TSC11	False	True	False	False	C	0.01692		
YBR270C	BIT2	YER094C	PUP3	False	False	False	True	C	0.00716		
YBR270C	BIT2	YGL209W	MIG2	False	False	False	True	D	0.00175	-0.06772505478445026	
YBR270C	BIT2	YIL103W	DPH1	False	False	False	True	C	0.05526	-0.036269276578718125	
YBR270C	BIT2	YIL105C	SLM1	True	True	False	False	C	0.00121	0.06313500780489317	
YBR270C	BIT2	YJR046W	TAH11	False	False	False	True	D	-0.00554		
YBR270C	BIT2	YKR026C	GCN3	True	True	False	False	C	0.0173	-0.08918123199221309	
YBR270C	BIT2	YLR423C	ATG17	False	True	False	False	C	0.06481		
YBR270C	BIT2	YMR236W	TAF9	True	False	False	False	C	0.01301		
YBR270C	BIT2	YNL047C	SLM2	False	True	False	False	C	-0.01925	0.1584900987880032	
YBR270C	BIT2	YPL124W	SPC29	False	True	False	False	C	0.02499		
YBR270C	BIT2	YPL255W	BBP1	False	True	False	False	C			
YBR273C	UBX7	YDL190C	UFD2	False	False	True	False	D	0.00104	-0.13847340525376786	
YBR273C	UBX7	YDR411C	DFM1	False	False	True	False	D	0.03372	0.18301777841406283	0.286
YBR273C	UBX7	YGR284C	ERV29	False	False	False	True	D	0.08748	-0.04222143778948537	0.1666
YBR273C	UBX7	YJL048C	UBX6	False	False	False	True	D	0.04243	-0.10006608116192275	
YBR273C	UBX7	YMR276W	DSK2	False	False	False	True	D	0.02455	-0.29696403074180366	0.3719
YBR273C	UBX7	YPR113W	PIS1	False	False	False	True	D			-0.0661
YBR274W	CHK1	YLR258W	GSY2	True	False	False	False	D	0.01813		0.1503
YBR274W	CHK1	YMR255W	GFD1	True	False	False	False	C	-0.01054		
YBR276C	PPS1	YER081W	SER3	False	False	True	False	D	0.05227	-0.17769324675511952	0.1639
YBR278W	DPB3	YDR121W	DPB4	False	False	True	True	A	0.22183	0.4828805737850882	
YBR279W	PAF1	YOR123C	LEO1	False	False	True	False	A	0.00232		0.5967
YBR280C	SAF1	YNL141W	AAH1	False	False	False	True	C	0.01462	0.2692516538174469	-0.4335
YBR281C	DUG2	YDL153C	SAS10	False	True	False	False	C	0.0118		0.2133
YBR281C	DUG2	YNL287W	SEC21	True	False	False	False	B	-0.02943		0.4489
YBR282W	MRPL27	YDL087C	LUC7	False	False	False	True	B	0.03798		0.1803
YBR282W	MRPL27	YDR079C-A	TFB5	False	False	False	True	B	0.06993		0.3082
YBR282W	MRPL27	YGR158C	MTR3	False	False	False	True	B	-0.08442		0.07
YBR282W	MRPL27	YJR046W	TAH11	False	False	False	True	C	-0.14954		0.0772
YBR282W	MRPL27	YLR117C	CLF1	False	False	False	True	B	-0.01577		0.2985
YBR282W	MRPL27	YLR119W	SRN2	False	False	False	True	B	-0.04054		0.4088
YBR282W	MRPL27	YLR370C	ARC18	False	False	False	True	B			0.2195
YBR282W	MRPL27	YMR168C	CEP3	False	False	False	True	B	0.00679		0.1598
YBR282W	MRPL27	YNL153C	GIM3	False	False	False	True	B	-0.04237		0.2414
YBR284W		YDL238C	GUD1	False	True	False	False	D	-0.03037	-0.10738849811269949	0.2157
YBR284W		YLR368W	MDM30	False	False	False	True	C	0.04499		0.2131
YBR284W		YML035C	AMD1	False	False	True	False	D	-0.00568	0.03022599244555056	0.0741
YBR288C	APM3	YGR261C	APL6	False	True	False	True	A	0.20518	0.916383675397493	
YBR289W	SNF5	YPL129W	TAF14	False	False	True	False	A	0.02922		
YBR298C-A		YCR020C-A	MAK31	False	False	False	True	C			
YCL005W-A	VMA9	YNL125C	ESBP6	False	False	False	True	C	0.0052		-0.176
YCL009C	ILV6	YML088W	UFO1	False	False	False	True	C	0.02008	0.5390081541690116	-0.1916
YCL010C	SGF29	YDR176W	NGG1	False	True	False	False	A			0.369
YCL017C	NFS1	YER094C	PUP3	False	False	False	True	C	0.02955		0.2773
YCL017C	NFS1	YHL006C	SHU1	False	False	False	True	D	0.07856		
YCL017C	NFS1	YJR011C		False	False	False	True	D	0.02321		
YCL017C	NFS1	YLR201C	COQ9	False	False	False	True	D	0.0457		0.133
YCL017C	NFS1	YMR239C	RNT1	False	False	False	True	C	0.04747		0.0419
YCL017C	NFS1	YOR226C	ISU2	False	False	False	True	D	0.03203		0.2421
YCL021W-A		YMR153W	NUP53	False	False	False	True	C			
YCL021W-A		YPL094C	SEC62	False	False	True	False	C			
YCL024W	KCC4	YKR048C	NAP1	True	False	False	False	C	0.05561	0.12122860459732426	-0.0454
YCL028W	RNQ1	YCL028W	RNQ1	False	False	True	False	D			
YCL028W	RNQ1	YCR060W	TAH1	False	False	True	False	C	-0.04304	0.09797638317539992	
YCL028W	RNQ1	YGR142W	BTN2	False	False	True	False	D	-0.01284	0.26494362159896734	-0.0424
YCL028W	RNQ1	YHR034C	PIH1	False	False	True	False	C	-0.01652		0.3312
YCL028W	RNQ1	YKL040C	NFU1	False	False	True	False	D	0.00906	0.01161427989394539	0.0442
YCL028W	RNQ1	YLR291C	GCD7	False	False	True	False	C	-0.00024		0.1984
YCL028W	RNQ1	YML051W	GAL80	False	False	True	False	D	-0.04428	-0.07528797762094906	0.1173
YCL028W	RNQ1	YNL189W	SRP1	False	False	True	False	C			0.2293
YCL028W	RNQ1	YNL288W	CAF40	False	False	True	False	C		0.08283152308891976	0.0516
YCL028W	RNQ1	YOL111C	MDY2	False	False	True	False	C	0.04443	0.1535518274099834	0.299
YCL028W	RNQ1	YOL123W	HRP1	False	False	True	False	C			0.0241
YCL028W	RNQ1	YOR007C	SGT2	False	False	True	False	C	0.05377	0.03505193065821629	0.2231
YCL028W	RNQ1	YPL070W	MUK1	False	False	True	False	C	0.07984	0.06488842622180976	0.1129
YCL029C	BIK1	YER016W	BIM1	False	True	False	False	C	0.14011		0.241
YCL029C	BIK1	YLR385C	SWC7	False	False	False	True	B	0.03556		0.2659
YCL029C	BIK1	YOR269W	PAC1	False	False	False	True	C	0.32319		0.4101
YCL031C	RRP7	YPR040W	TIP41	False	False	False	True	C			0.3837
YCL032W	STE50	YDR032C	PST2	True	False	False	False	C	-0.03321	0.049623771616694366	0.1379
YCL032W	STE50	YLL049W	LDB18	False	False	False	True	D	-0.02177	0.16565355340077362	
YCL032W	STE50	YLR362W	STE11	True	True	False	False	C			0.476
YCL032W	STE50	YLR423C	ATG17	False	True	False	False	C	0.04755		0.3742
YCL033C	MXR2	YDR422C	SIP1	False	False	False	True	C	0.03637	-0.004249163070547038	
YCL033C	MXR2	YER180C	ISC10	False	False	False	True	D	0.04128	0.15196893457557642	
YCL033C	MXR2	YHR153C	SPO16	False	False	False	True	D	-0.00888	0.11465998247134758	
YCL033C	MXR2	YIL008W	URM1	False	False	False	True	D	0.00777		0.2225
YCL033C	MXR2	YJR046W	TAH11	False	False	False	True	D	0.00955		-0.1126
YCL033C	MXR2	YJR070C	LIA1	False	False	False	True	D	0.05118	-0.18879381310374152	-0.2225
YCL033C	MXR2	YKL103C	APE1	False	False	True	False	D	0.00593	0.024945213275710126	0.3096
YCL033C	MXR2	YOL082W	ATG19	False	False	True	False	D	0.0011	-0.25296419932172903	0.5726
YCL039W	GID7	YMR135C	GID8	False	False	True	False	A	0.08831	0.13149079828551954	0.4728
YCL040W	GLK1	YCL040W	GLK1	False	True	False	False	D			
YCL040W	GLK1	YDR516C	EMI2	False	True	False	True	D	0.05019	-0.012234570577899596	
